"ResultID","ProgElemID","ResultTitle_fr","Is_Efficiency","Document"
"NR124-0052-2017","PCA-AHA00","L’état des biens destinés à l’expérience du visiteur s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0053-2016","P1124-0012","L’état des biens destinés à l’expérience du visiteur s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"drr16"
"NR124-0053-2017","P1124-0012","L’état des biens destinés à l’expérience du visiteur s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0054-2016","P1124-0016","L’état des biens destinés à l’expérience du visiteur s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"drr16"
"NR124-0054-2017","P1124-0016","L’état des biens destinés à l’expérience du visiteur s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0056-2016","PCA-AHC00","L’état des biens des canaux patrimoniaux, des routes et des lotissements urbains s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"drr16"
"NR124-0056-2017","PCA-AHC00","L’état des biens des canaux patrimoniaux, des routes et des lotissements urbains s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0057-2016","P1124-0017","L’état des biens des lotissements urbains s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"drr16"
"NR124-0057-2017","P1124-0017","L’état des biens des lotissements urbains s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0059-2016","P1124-0019","L’état des barrages, des biens marins et des ponts s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"drr16"
"NR124-0059-2017","P1124-0019","L’état des barrages, des biens marins et des ponts s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0067-2017","PCA-AGZ00","Dans le cadre des célébrations Canada 150, les Canadiens profiteront des lieux administrés par Parcs Canada et y éprouveront un fort sentiment d’attachement grâce aux initiatives de diffusion externe et multimédia.",0,"dp17"
"NR124-0068-2017","P1124-0012","Les Canadiens sont impliqués dans la protection et la mise en valeur des parcs nationaux du Canada.",0,"dp17"
"NR124-0069-2017","P1124-0013","Les Canadiens sont impliqués dans la protection et la mise en valeur des aires marines nationales de conservation du Canada.",0,"dp17"
"NR124-0070-2017","P1124-0016","Les Canadiens sont impliqués dans la protection et la mise en valeur des lieux historiques nationaux de Parcs Canada.",0,"dp17"
"NR124-0071-2017","P1124-0025","L’état des biens destinés à l’expérience du visiteur s’améliore, passant de mauvais ou très mauvais à passable ou bon.",0,"dp17"
"NR124-0073-2017","P1124-0026","Les Canadiens sont impliqués dans la protection et la mise en valeur du parc urbain national du Canada.",0,"dp17"
"NR124-9981-2017","P1124-0019","Efficience",1,"dp17"
"NR124-9982-2017","P1124-0018","Efficience",1,"dp17"
"NR124-9983-2017","P1124-0017","Efficience",1,"dp17"
"NR124-9984-2017","P1124-0025","Efficience",1,"dp17"
"NR124-9985-2017","P1124-0016","Efficience",1,"dp17"
"NR124-9986-2017","P1124-0013","Efficience",1,"dp17"
"NR124-9987-2017","P1124-0026","Efficience",1,"dp17"
"NR124-9988-2017","P1124-0012","Efficience",1,"dp17"
"NR124-9989-2017","P1124-0010","Efficience",1,"dp17"
"NR124-9990-2017","P1124-0009","Efficience",1,"dp17"
"NR124-9991-2017","P1124-0008","Efficience",1,"dp17"
"NR124-9992-2017","P1124-0007","Efficience",1,"dp17"
"NR124-9993-2017","P1124-0006","Efficience",1,"dp17"
"NR124-9994-2017","P1124-0024","Efficience",1,"dp17"
"NR124-9995-2017","P1124-0005","Efficience",1,"dp17"
"NR124-9996-2017","P1124-0004","Efficience",1,"dp17"
"NR124-9997-2017","P1124-0003","Efficience",1,"dp17"
"NR124-9998-2017","P1124-0002","Efficience",1,"dp17"
"NR124-9999-2017","P1124-0001","Efficience",1,"dp17"
"NR127-0001-2016","GSC-AZA00","Service d’approvisionnement équitable, ouvert et transparent qui fournit la meilleure valeur pour les Canadiens et est livré avec efficacité et efficience, à la satisfaction du gouvernement.",0,"drr16"
"NR127-0001-2017","GSC-AZA00","Service d’approvisionnement équitable, ouvert et transparent qui fournit la meilleure valeur pour les Canadiens et est livré avec efficacité et efficience, à la satisfaction du gouvernement.",0,"dp17"
"NR127-0007-2016","P1127-0040","Les employés du gouvernement fédéral utilisent et sont satisfaits des services et outils de voyage efficients du point de vue des coûts.",0,"drr16"
"NR127-0007-2017","P1127-0040","Les employés du gouvernement fédéral utilisent et sont satisfaits des services et outils de voyage efficients du point de vue des coûts.",0,"dp17"
"NR127-0010-2016","GSC-BEQ00","Les organisations fédérales et le Parlement du Canada ont accès à des services immobiliers adaptés et rentables.",0,"drr16"
"NR127-0010-2017","GSC-BEQ00","Les organisations fédérales et le Parlement du Canada ont accès à des services immobiliers adaptés et rentables.",0,"dp17"
"NR127-0013-2016","P1127-0005","Un portefeuille de biens fédéraux qui réduit au minimum la responsabilité à court et à long terme",0,"drr16"
"NR127-0013-2017","P1127-0005","Le fonctionnement efficace d’un portefeuille d’avoir d‘actifs fédéraux qui réduit au minimum la responsabilité à court et à long terme.",0,"dp17"
"NR127-0014-2016","P1127-0006","Les organisations fédérales et le Parlement du Canada ont accès à des services immobiliers adaptés et rentables.",0,"drr16"
"NR127-0014-2017","P1127-0006","Les organisations fédérales et le Parlement du Canada ont accès à des services immobiliers adaptés et rentables.",0,"dp17"
"NR127-0016-2016","P1127-0008","Les autorités taxatrices locales reçoivent des paiements justes, équitables et prévisibles au nom du gouvernement du Canada, en guise de contribution aux coûts des administrations municipales.",0,"drr16"
"NR127-0016-2017","P1127-0008","Les autorités taxatrices locales reçoivent des paiements justes, équitables et prévisibles au nom du gouvernement du Canada, en guise de contribution aux coûts des administrations municipales.",0,"dp17"
"NR127-0017-2016","P1127-0009","Les projets de réhabilitation et de reconstruction préservent le patrimoine culturel et physique de la Cité parlementaire.",0,"drr16"
"NR127-0017-2017","P1127-0009","Les projets de réhabilitation et de reconstruction préservent le patrimoine culturel et physique de la Cité parlementaire.",0,"dp17"
"NR127-0021-2016","P1127-0011","L’intégrité du Trésor et des comptes du Canada est préservée au nom de la population canadienne.",0,"drr16"
"NR127-0021-2017","P1127-0011","L’intégrité du Trésor et des comptes du Canada est préservée au nom de la population canadienne.",0,"dp17"
"NR127-0023-2016","P1127-0013","Services d’imagerie documentaire de qualité et efficaces.",0,"drr16"
"NR127-0023-2017","P1127-0013","Services d’imagerie documentaire de qualité et efficaces.",0,"dp17"
"NR127-0029-2016","GSC-AZN00","Les employés sont payés avec exactitude et en temps opportun grâce à des systèmes et processus centraux fiables et efficients.",0,"drr16"
"NR127-0029-2017","GSC-AZN00","Les employés sont payés avec exactitude et en temps opportun grâce à des systèmes et processus centraux fiables et efficients.",0,"dp17"
"NR127-0030-2017","GSC-AZN00","Les pensionnés sont payés avec exactitude et en temps opportun grâce à des systèmes et des processus centraux fiables et efficients.",0,"dp17"
"NR127-0034-2016","P1127-0021","Les institutions fédérales, le gouvernement du Canada et la population canadienne bénéficient de services terminologiques efficients, normalisés et de qualité en temps opportun",0,"drr16"
"NR127-0034-2017","P1127-0021","Les diverses composantes de l’appareil fédéral bénéficient en temps opportun de services de normalisation terminologique efficaces et de qualité.",0,"dp17"
"NR127-0035-2016","P1127-0024","Le gouvernement du Canada bénéficie de services d’interprétation de qualité en temps opportun.",0,"drr16"
"NR127-0035-2017","P1127-0024","Le gouvernement du Canada bénéficie de services d’interprétation de qualité en temps opportun.",0,"dp17"
"NR127-0036-2016","P1127-0022","Les ministères et organismes fédéraux bénéficient en temps opportun de services linguistiques de qualité offerts dans un environnement sécurisé pour répondre aux exigences du gouvernement.",0,"drr16"
"NR127-0036-2017","P1127-0022","Les ministères et organismes fédéraux bénéficient en temps opportun de services linguistiques de qualité offerts dans un environnement sécurisé pour répondre aux exigences du gouvernement.",0,"dp17"
"NR127-0038-2016","P1127-0023","Le Parlement bénéficie en temps opportun de services linguistiques de qualité lui permettant d’assurer l’égalité de statut des deux langues officielles.",0,"drr16"
"NR127-0038-2017","P1127-0023","Le Parlement bénéficie en temps opportun de services linguistiques de qualité lui permettant d’assurer l’égalité de statut des deux langues officielles.",0,"dp17"
"NR127-0040-2016","P1127-0025","Les attestations de sécurité sont effectuées et temps opportun afin d’assurer la sauvegarde des renseignements et des biens classifiés et protégés du gouvernement du Canada.",0,"drr16"
"NR127-0040-2017","P1127-0025","Les attestations de sécurité sont effectuées et temps opportun afin d’assurer la sauvegarde des renseignements et des biens classifiés et protégés du gouvernement du Canada.",0,"dp17"
"NR127-0041-2016","P1127-0026","La population canadienne a accès à de l’information centralisée sur le gouvernement du Canada.",0,"drr16"
"NR127-0041-2017","P1127-0026","La population canadienne a accès à de l’information centralisée sur le gouvernement du Canada.",0,"dp17"
"NR127-0045-2016","P1127-0030","Une expertise juricomptable, des témoignages d’experts et des services conseils de qualité sont disponibles et en temps opportun, aux clients internes et externes, aux autres paliers du gouvernement et aux gouvernements étrangers",0,"drr16"
"NR127-0045-2017","P1127-0030","Expertise juricomptable de qualité et en temps opportun, témoignages d’experts et services conseils sont disponibles aux clients internes et externes, aux autres paliers du gouvernement et aux gouvernements étrangers",0,"dp17"
"NR127-0049-2016","GSC-BEY00","Amélioration de la sensibilisation à l’égard des principes d’équité, d’ouverture et de transparence dans les pratiques d’approvisionnement du gouvernement fédéral.",0,"drr16"
"NR127-0049-2017","GSC-BEY00","Amélioration de la sensibilisation à l’égard des principes d’équité, d’ouverture et de transparence dans les pratiques d’approvisionnement du gouvernement fédéral.",0,"dp17"
"NR127-0050-2016","P1127-0033","Les organisations fédérales obtiennent des recommandations impartiales, pertinentes et réalisables.",0,"drr16"
"NR127-0050-2017","P1127-0033","Les organisations fédérales obtiennent des recommandations impartiales, pertinentes et réalisables.",0,"dp17"
"NR127-0051-2016","P1127-0034","Demandes sont traitées en temps opportun.",0,"drr16"
"NR127-0051-2017","P1127-0034","Demandes sont traitées en temps opportun.",0,"dp17"
"NR127-0052-2016","GSC-BEU00","Tous les paiements versés au nom du gouvernement sont émis de manière efficiente et en temps opportun, et des fichiers de détail sur les dépôts ainsi que des rapports sur la comptabilité centrale sont établis.",0,"drr16"
"NR127-0052-2017","GSC-BEU00","Tous les paiements versés au nom du gouvernement sont émis de manière efficiente et en temps opportun, et des fichiers de détail sur les dépôts ainsi que des rapports sur la comptabilité centrale sont établis.",0,"dp17"
"NR127-0065-2016","GSC-BEQ00","Un portefeuille immobilier qui optimise les avantages économiques et diminue la responsabilité à court et à long terme.",0,"drr16"
"NR127-0065-2017","GSC-BEQ00","Un portefeuille immobilier qui optimise les avantages économiques et diminue la responsabilité à court et à long terme.",0,"dp17"
"NR127-0066-2016","P1127-0009","Les parlementaires sont équipés pour assurer le fonctionnement des activités parlementaires 24 heures sur 24.",0,"drr16"
"NR127-0066-2017","P1127-0009","Les parlementaires sont équipés pour assurer le fonctionnement des activités parlementaires 24 heures sur 24.",0,"dp17"
"NR127-0069-2016","P1127-0018","Les mouvements sont traités en temps opportun dans le système de paye.",0,"drr16"
"NR127-0069-2017","P1127-0018","Les mouvements sont traités en temps opportun dans le système de paye.",0,"dp17"
"NR127-0074-2016","P1127-0043","Des certificats sont fournis en temps opportun afin d’assurer la sauvegarde et la protection contre tout accès non autorisé des marchandises contrôlées pendant qu’elles sont confiées à des entreprises du secteur privé.",0,"drr16"
"NR127-0074-2017","P1127-0043","Les inspections sont effectuées en temps opportun afin d’assurer la sauvegarde et la protection contre tout accès non autorisé des marchandises contrôlées pendant qu’elles sont confiées à des entreprises du secteur privé.",0,"dp17"
"NR127-0076-2016","P1127-0031","Les directives à l’échelle du gouvernement appuient les ministères fédéraux dans la réduction de l’empreinte écologique de leurs activités.",0,"drr16"
"NR127-0079-2016","P2127-0012","Activer la mise en œuvre d’un processus d'approvisionnement collaboratif avec les acheteurs du secteur public dans d’autres juridictions.",0,"drr16"
"NR127-0079-2017","P2127-0012","Activer la mise en œuvre d’un achat en collaboration avec les acheteurs du secteur public dans d’autres juridictions.",0,"dp17"
"NR127-0088-2016","P1127-0046","Les fonctionnaires fédéraux sont satisfaits des services de relocation fournis tout en respectant les politiques et directives du Conseil du Trésor.",0,"drr16"
"NR127-0088-2017","P1127-0046","Les fonctionnaires fédéraux sont satisfaits des services de relocation fournis tout en respectant les politiques et directives du Conseil du Trésor.",0,"dp17"
"NR127-0096-2016","P1127-0042","Alignement des besoins en approvisionnements des ministères fédéraux et des agences avec les capacités des fournisseurs.",0,"drr16"
"NR127-0096-2017","P1127-0042","Alignement des besoins en approvisionnements des ministères fédéraux et des agences avec les capacités des fournisseurs.",0,"dp17"
"NR127-0097-2016","P1127-0004","Un portefeuille de biens immobiliers fédéraux qui optimise les avantages économiques.",0,"drr16"
"NR127-0097-2017","P1127-0004","Un portefeuille de biens immobiliers fédéraux qui optimise les avantages économiques.",0,"dp17"
"NR127-0098-2016","P1127-0048","Saine administration des programmes d’avantages sociaux postérieurs à l’emploi fournis aux anciens employés de la Société de développement du Cap-Breton.",0,"drr16"
"NR127-0098-2017","P1127-0048","Saine administration des programmes d’avantages sociaux postérieurs à l’emploi offerts aux anciens employés de la Société de développement du Cap-Breton.",0,"dp17"
"NR127-0099-2016","P1127-0048","Maintien sur une longue période d’un portefeuille de biens fédéraux qui réduit au minimum les responsabilités financières et environnementales à court et à long terme.",0,"drr16"
"NR127-0099-2017","P1127-0048","Maintien sur une longue période d’un portefeuille de biens fédéraux qui réduit au minimum les responsabilités financières et environnementales à court et à long terme.",0,"dp17"
"NR127-0100-2016","GSC-CUA00","Programmes et services d’intégrité de haute qualité et en temps opportun qui permettent de veiller à ce que les activités gouvernementales soient réalisées en soutenant les principes d’équité, d’ouverture et de transparence.",0,"drr16"
"NR127-0100-2017","GSC-CUA00","Programmes et services d’intégrité de haute qualité et en temps opportun qui permettent de veiller à ce que les activités gouvernementales soient réalisées en soutenant les principes d’équité, d’ouverture et de transparence.",0,"dp17"
"NR127-0101-2016","P1127-0019","Les transactions sont traitées en temps opportun dans le système de pensions.",0,"drr16"
"NR127-0101-2017","P1127-0019","Les mouvements sont traités en temps opportun dans le système de pensions.",0,"dp17"
"NR127-0104-2016","GSC-AZN00","Les pensionnés sont payés avec exactitude et en temps opportun grâce à des systèmes et des processus centraux fiables et efficients.",0,"drr16"
"NR127-0105-2016","P1127-0018","Des conseils sur la paye sont fournis en temps opportun aux conseillers en rémunération.",0,"drr16"
"NR127-0105-2017","P1127-0018","Des conseils sur la paye sont fournis en temps opportun aux conseillers en rémunération.",0,"dp17"
"NR127-0106-2016","P1127-0012","Services facultatifs en temps opportun liés au paiement de factures.",0,"drr16"
"NR127-0106-2017","P1127-0012","Services facultatifs rapides liés au paiement de factures.",0,"dp17"
"NR127-0107-2016","P1127-0012","Services facultatifs en temps opportun et fiables liés à un système ministériel de gestion des finances et du matériel.",0,"drr16"
"NR127-0107-2017","P1127-0012","Services facultatifs rapides et fiables liés à un système ministériel de gestion des finances et du matériel.",0,"dp17"
"NR127-0108-2016","P1127-0060","Services offerts en temps opportun qui appuient l’intégrité des transactions d’approvisionnement et de biens immobiliers en veillant à ce que SPAC fasse affaire avec des fournisseurs qui respectent les lois et agissent avec intégrité.",0,"drr16"
"NR127-0108-2017","P1127-0060","Services offerts en temps opportun à l’appui de l’intégrité des transactions d’approvisionnement et de biens immobiliers en veillant à ce que TPSGC fasse affaires avec des fournisseurs qui respectent les lois et agissent avec intégrité.",0,"dp17"
"NR127-0109-2016","P1127-0061","Des services opportuns et de qualité offerts par des tiers indépendants garantissent que les activités de SPAC soient menées avec équité, ouverture et transparence",0,"drr16"
"NR127-0109-2017","P1127-0061","Services de qualité offerts en temps opportun fournissant une assurance indépendante que les activités de TPSGC sont réalisées de manière équitable, ouverte et transparente.",0,"dp17"
"NR127-0110-2016","P2127-0018","Le gouvernement fédéral gère un système d'approvisionnement qui répond aux besoins des clients et des communautés de fournisseurs.",0,"drr16"
"NR127-0110-2017","P2127-0018","Le gouvernement fédéral gère un système d’acquisition qui répond aux besoins des clients et des communautés de fournisseurs.",0,"dp17"
"NR127-0111-2016","P2127-0017","Les comités de gouvernance de la haute direction chargés des approvisionnements de la défense et des approvisionnements importants de la Garde côtière canadienne se réunissent régulièrement.",0,"drr16"
"NR127-0111-2017","P2127-0017","Les comités de gouvernance des niveaux supérieurs chargés des approvisionnements de la défense et les approvisionnements importants de la Garde côtière canadienne se réunira régulièrement.",0,"dp17"
"NR127-0112-2016","P1127-0059","Une acquisition en temps opportun des biens et services qui offre un bon rapport qualité-prix pour appuyer la prestation des programmes et services gouvernementaux.",0,"drr16"
"NR127-0112-2017","P1127-0059","Une acquisition rapide des biens et services qui apporte une valeur de l’argent pour appuyer la prestation des programmes et services gouvernementaux.",0,"dp17"
"NR127-0113-2016","P1127-0062","Le gouvernement fédéral soutient les produits et services pré-commerciaux des entreprises canadiennes.",0,"drr16"
"NR127-0113-2017","P1127-0062","Le gouvernement fédéral soutient les produits et services pré-commerciaux des entreprises canadiennes.",0,"dp17"
"NR127-0114-2016","P1127-0031","Les ministères liés à la SFDD sont consultés pour élaborer les objectifs, les cibles, les stratégies de mise en œuvre et les indicateurs en vue de préparer une ébauche du troisième cycle de la SFDD (2016-2019 SFDD).",0,"drr16"
"NR127-0115-2016","P1127-0065","Les organismes clients ont accès à des services qui répondent à leurs besoins et qui sont fondés sur de solides pratiques de gestion des services.",0,"drr16"
"NR127-0115-2017","P1127-0065","Les organismes clients ont accès à des services qui répondent à leurs besoins et qui sont fondés sur de solides pratiques de gestion des services.",0,"dp17"
"NR127-0116-2016","P1127-0026","Les organisations fédérales reçoivent des services qui appuient la livraison d'activités de communication sélectionnées du gouvernement du Canada et leur conformité aux lois et aux politiques applicables.",0,"drr16"
"NR127-0116-2017","P1127-0026","Les organisations fédérales reçoivent des services qui appuient la livraison de certaines activités de communication du gouvernement du Canada et leurs conformités aux lois et aux politiques applicables.",0,"dp17"
"NR127-0117-2016","P1127-0066","Les ministères ou organismes fédéraux ont accès à des services de ressources humaines et de rémunération qui répondent à leurs besoins fonctionnels en matière de ressources humaines.",0,"drr16"
"NR127-0117-2017","P1127-0066","Les ministères ou organismes fédéraux ont accès à des services de ressources humaines et de rémunération qui leur permettent de remplir leurs besoins en matière de ressources humaines.",0,"dp17"
"NR127-0118-2016","P1127-0066","Les ministères ou organismes fédéraux ont accès aux systèmes administratifs communs de gestion de l’information, de ressources humaines, d’administration financière et de gestion du matériel afin de s’acquitter de leurs obligations.",0,"drr16"
"NR127-0118-2017","P1127-0066","Les ministères ou organismes fédéraux ont accès aux systèmes administratifs communs de gestion de l’information, de ressources humaines, d’administration financière et de gestion du matériel afin de s’acquitter de leurs obligations.",0,"dp17"
"NR127-0119-2016","P1127-0063","Le gouvernement fédéral obtient la meilleure valeur pour l’aliénation des biens meubles excédentaires et des biens saisis.",0,"drr16"
"NR127-0119-2017","P1127-0063","Le gouvernement fédéral obtient la meilleure valeur pour l’aliénation des biens mobiliers excédentaires et des biens saisis.",0,"dp17"
"NR127-0120-2016","P1127-0064","Le gouvernement fédéral et l’industrie utilisent l’élaboration de normes et des services d’évaluation de conformité à l’appui de leurs intérêts dans les domaines de l’économie, de la réglementation, de l’approvisionnement, de la santé, de la sécurité et de l’environnement.",0,"drr16"
"NR127-0120-2017","P1127-0064","Le gouvernement fédéral et l’industrie utilisent l’élaboration de normes et des services d’évaluation de conformité à l’appui de leurs intérêts dans les domaines de l’économie, de la réglementation, de l’approvisionnement, de la santé, de la sécurité et de l’environnement.",0,"dp17"
"NR127-0121-2016","GSC-BEW00","Le gouvernement du Canada bénéficie en temps opportun de services linguistique efficaces et de qualité lui permettant de fonctionner dans les deux langues officielles et de communiquer avec les Canadiens dans la langue officielle de leur choix.",0,"drr16"
"NR127-0121-2017","GSC-BEW00","Le gouvernement du Canada bénéficie en temps opportun de services de traduction, terminologie et interprétation efficaces et de qualité lui permettant de fonctionner dans les deux langues officielles et de communiquer avec les Canadiens dans la langue officielle de leur choix.",0,"dp17"
"NR127-0122-2016","GSC-BEX00","Les organisations fédérales ont accès à des services de qualité qui permettent d’améliorer la gestion, la prestation et la protection d’opérations ou de biens gouvernementaux particuliers, tout en réduisant leurs répercussions sur l’environnement.",0,"drr16"
"NR127-0122-2017","GSC-BEX00","Les organisations fédérales ont accès à des services de qualité qui permettent d’améliorer la gestion, la prestation et la protection d’opérations ou de biens gouvernementaux particuliers, tout en réduisant leurs répercussions sur l’environnement.",0,"dp17"
"NR127-0134-2017","GSC-BEQ00","Les organisations fédérales disposent de locaux et d’installations abordables qui favorisent un travail productif et collaboratif",0,"dp17"
"NR127-9986-2016","GSC-AZN00","Efficience",1,"drr16"
"NR127-9987-2016","GSC-BEW00","Efficience",1,"drr16"
"NR127-9988-2016","P1127-0013","Efficience",1,"drr16"
"NR127-9989-2016","P1127-0013","Efficience",1,"drr16"
"NR127-9990-2016","P1127-0008","Efficience",1,"drr16"
"NR127-9991-2016","P1127-0004","Efficience",1,"drr16"
"NR127-9992-2016","GSC-BEQ00","Efficience",1,"drr16"
"NR127-9992-2017","GSC-BEW00","Efficience",1,"dp17"
"NR127-9993-2016","GSC-BEQ00","Efficience",1,"drr16"
"NR127-9993-2017","P1127-0013","Efficience",1,"dp17"
"NR127-9994-2016","P1127-0021","Efficience",1,"drr16"
"NR127-9994-2017","P1127-0008","Efficience",1,"dp17"
"NR127-9995-2016","GSC-BEU00","Efficience",1,"drr16"
"NR127-9995-2017","P1127-0004","Efficience",1,"dp17"
"NR127-9996-2016","GSC-AZN00","Efficience",1,"drr16"
"NR127-9996-2017","P1127-0021","Efficience",1,"dp17"
"NR127-9997-2016","P1127-0006","Efficience",1,"drr16"
"NR127-9997-2017","GSC-BEU00","Efficience",1,"dp17"
"NR127-9998-2016","GSC-AZN00","Efficience",1,"drr16"
"NR127-9998-2017","P1127-0006","Efficience",1,"dp17"
"NR127-9999-2016","GSC-BEQ00","Efficience",1,"drr16"
"NR127-9999-2017","GSC-BEQ00","Efficience",1,"dp17"
"NR130-0001-2016","P1130-0006","Les organismes de bienfaisance enregistrés et les demandeurs du statut d’organisme de bienfaisance reçoivent des services opportuns",0,"drr16"
"NR130-0002-2016","P1130-0006","L’inobservation de la loi et des règlements par les organismes de bienfaisance est détectée et traitée",0,"drr16"
"NR130-0005-2016","P1130-0003","Les administrateurs des régimes enregistrés et leurs agents reçoivent un service rapide en réponse à leurs demandes",0,"drr16"
"NR130-0006-2016","P1130-0003","L’inobservation de la loi et du règlement liés aux régimes enregistrés par les administrateurs de régimes enregistrés et leur agents est détectée et résolue",0,"drr16"
"NR130-0007-2016","P1130-0005","Les contribuables et les entreprises reçoivent des décisions et des interprétations rapides en vertu de la Loi de l’impôt sur le revenu, de la Loi sur la taxe d’accise et diverses autres lois fédérales",0,"drr16"
"NR130-0008-2016","P1130-0005","L’inobservation de la Loi sur l’accise et de la Loi de 2001 sur l’accise en ce qui concerne les produits passibles de droits est détectée et résolue",0,"drr16"
"NR130-0011-2016","CCRA-ABX00","Les particuliers, les entreprises et les inscrits reçoivent des avis de cotisation exacts et à temps et le traitement des paiements d’impôt est effectué de façon précise et en temps opportun",0,"drr16"
"NR130-0012-2016","P1130-0007","Les déclarants particuliers reçoivent, en temps opportun, des avis de cotisation exacts",0,"drr16"
"NR130-0014-2016","P1130-0008","Les déclarants d’entreprise reçoivent des avis de cotisation précis et en temps opportun",0,"drr16"
"NR130-0023-2016","P1130-0015","Les cas d’inobservation en matière de déclaration sont repérés et des mesures sont prises à leur égard en ciblant les mesures d’observation au moyen d’une évaluation des risques efficace des particuliers, des déclarants de grande taille dont la situation est plus complexe",0,"drr16"
"NR130-0025-2016","P1130-0017","Les demandeurs admissibles reçoivent, en temps opportun, des encouragements fiscaux de la Recherche scientifique et développement expérimental (RS&DE)",0,"drr16"
"NR130-0027-2016","P1130-0019","Les cas d’évasion ou de fraude soupçonnés sont décelés et traités par des références à Service des poursuites pénales du Canada (SPPC)",0,"drr16"
"NR130-0031-2016","P1130-0021","Les contribuables reçoivent un examen rapide des décisions contestées rendues en vertu de la Loi de l’impôt sur le revenu",0,"drr16"
"NR130-0032-2016","P1130-0022","Les contribuables reçoivent un examen rapide des décisions contestées rendues en vertu des lois sur la taxe d’accise",0,"drr16"
"NR130-0033-2016","P1130-0023","Les contribuables reçoivent un examen rapide des décisions contestées rendues en vertu du Régime de pensions du Canada et de la Loi sur l’assurance-emploi",0,"drr16"
"NR130-0034-2016","P1130-0024","Les contribuables obtiennent un règlement rapide de leurs plaintes liées au service",0,"drr16"
"NR130-0036-2016","CCRA-ABY00","Les bénéficiaires de prestations reçoivent la détermination de leur admissibilité et des paiements opportuns et exacts, et ils ont accès à des renseignements opportuns et exacts",0,"drr16"
"NR130-0037-2016","P1130-0026","Les bénéficiaires de prestations obtiennent des réponses rapides et précises à leurs demandes de renseignements par téléphone",0,"drr16"
"NR130-0039-2016","CCRA-ACD00","Les contribuables et les bénéficiaires de prestations obtiennent de l’ARC un service amélioré grâce à l’intervention d’un ombudsman indépendant et impartial",0,"drr16"
"NR130-0040-2016","P1130-0007","Les particuliers produisent leurs déclarations par voie électronique.",0,"drr16"
"NR130-0042-2016","P1130-0034","La créance fiscale est relevée et réglée rapidement",0,"drr16"
"NR130-0043-2016","P1130-0034","Les créances sont recouvrées et réglées pour les gouvernements fédéral, provinciaux et territoriaux selon les niveaux ciblés",0,"drr16"
"NR130-0044-2016","P1130-0032","Les contribuables reçoivent un examen cohérent de leurs demandes d’allègement des intérêts et/ou des pénalités",0,"drr16"
"NR130-0045-2016","P1130-0022","Les contribuables reçoivent un examen objectif des décisions contestées rendues en vertu des lois sur la taxe l’accise",0,"drr16"
"NR130-0047-2016","P1130-0023","Les contribuables reçoivent un examen objectif des décisions contestées rendues en vertu du Régime de pensions du Canada ou de la Loi sur l’assurance-emploi",0,"drr16"
"NR130-0049-2016","P1130-0027","La détermination de l’admissibilité à une prestation et à un crédit et le traitement des paiements sont opportuns et exacts",0,"drr16"
"NR130-0054-2016","CCRA-ABW00","Les contribuables reçoivent un examen rapide des décisions contestées rendues en vertu des lois administrées par l’ARC, les plaintes liées au service et les demandes d’allègement des intérêts et/ou des pénalités",0,"drr16"
"NR130-0055-2016","CCRA-ABW00","Les contribuables reçoivent un examen objectif des décisions contestées rendues en vertu des lois administrées par l’ARC et un examen cohérent des demandes d’allègement des intérêts et/ou des pénalités",0,"drr16"
"NR130-0057-2016","CCRA-ACB00","S’assurer de l’observation des obligations en matière de paiements",0,"drr16"
"NR130-0058-2016","CCRA-ACB00","Veiller à l’observation des exigences en matière d’inscription, de production et de versement",0,"drr16"
"NR130-0059-2016","CCRA-ABZ00","Les contribuables et les entreprises ont accès aux services et aux renseignements dont ils ont besoin pour observer volontairement les lois sur l’impôt",0,"drr16"
"NR130-0060-2016","CCRA-ABZ00","Les organismes et les entreprises qui administrent ou produisent des régimes enregistrés, les organismes de bienfaisance et les produits passibles du droit d’accise observent les lois applicables",0,"drr16"
"NR130-0061-2016","P1130-0016","Les cas d’inobservation en matière de déclaration sont repérés et des mesures sont prises à leur égard en ciblant les mesures d’observation au moyen d’une évaluation des risques efficace des particuliers, des petites et moyennes entreprises et des non-résidents",0,"drr16"
"NR130-0062-2016","P1130-0001","Les particuliers ont accès à des réponses rapides et exactes à leurs demandes de renseignements fiscaux",0,"drr16"
"NR130-0063-2016","P1130-0001","Les entreprises ont accès à des réponses rapides et exactes à leurs demandes de renseignements fiscaux",0,"drr16"
"NR130-0064-2016","P1130-0017","Les cas d’inobservation en matière de déclaration sont repérés et des mesures sont prises à leur égard en ciblant les mesures d’observation au moyen d’une évaluation des risques efficace des demandeurs de la RS&DE",0,"drr16"
