fiscal_yr,service_id,service_name_en,service_name_fr,service_standard_id,service_standard_en,service_standard_fr,type,channel,channel_comments_en,channel_comments_fr,target,volume_meeting_target,total_volume,performance,comments_en,comments_fr,target_met,standards_targets_uri_en,standards_targets_uri_fr,performance_results_uri_en,performance_results_uri_fr,owner_org,owner_org_title
2023-2024,2224,AAFC Contact Centre,Centre d’appels de la Direction des programmes du revenu agricole (DPRA),3261,Answer calls received within 60 seconds,On répond aux appels dans un délai de 60 secondes,TML,TEL,,,0.9,31283,31689,0.9872,,,Y,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2023-2024,818,National Office for Victims,Bureau national pour les victimes d'actes criminels,STAN00005222,Complaints from Victims: provide a written response if the client is dissatisfied with the outcome within 20 days,Plaintes des victimes: fournir une réponse écrite si le client est insatisfait de la réponse dans un délai de 20 jours,TML,EML,,,0.75,0,0,,Service Standard channel can be by email and/or postal mail. No volume for this fiscal year.,Le moyen par lequel la norme de service est administrée peut être le courrier électronique et/ou le courrier postal. Pas de volume pour cet exercice.,NA,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,818,National Office for Victims,Bureau national pour les victimes d'actes criminels,STAN00005223,Complaints from Victims: provide a written response that includes the steps taken to remedy the situation within 20 days,Plaintes des victimes: fournir une réponse écrite qui fait état des étapes qui furent prisent afin de remédier à la situation dans un délai de 20 jours,TML,EML,,,0.75,0,0,,Service Standard channel can be by email and/or postal mail. No volume for this fiscal year.,Le moyen par lequel la norme de service est administrée peut être le courrier électronique et/ou le courrier postal. Pas de volume pour cet exercice.,NA,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,818,National Office for Victims,Bureau national pour les victimes d'actes criminels,1061,Written inquiries: respond to written inquiries within 5 business days,Demandes écrites : répondre aux demandes écrites dans un délai de 5 jours ouvrables.,TML,EML,,,0.75,44,45,0.9778,,,Y,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,814,Nation's Capital Extraordinary Policing Costs,Contribution pour les coûts extraordinaire des services de police de la capitale nationale,546,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,814,Nation's Capital Extraordinary Policing Costs,Contribution pour les coûts extraordinaire des services de police de la capitale nationale,547,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,814,Nation's Capital Extraordinary Policing Costs,Contribution pour les coûts extraordinaire des services de police de la capitale nationale,548,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,2,2,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,838,NewsDesk,InfoMedia,STAN00005198,Respond to emails for less urgent inquiries within 24 hours,"Répondre aux courriels pour les demandes moins urgentes dans un délai de 24 heures
(24 h/24, 7 j/7)",TML,EML,,,1,1300,1300,1.0,,,Y,https://www.infomedia.gc.ca/,https://www.infomedia.gc.ca/,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,838,NewsDesk,InfoMedia,STAN00005199,Respond to phone support for critical issues during business or after hours within 1 hour,Répondre à l'assistance téléphonique pour les problèmes critiques pendant les heures de bureau ou après les heures de bureau dans un délai d'une heure,TML,TEL,,,1,364,364,1.0,,,Y,https://www.infomedia.gc.ca/,https://www.infomedia.gc.ca/,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,341,Northern and Indigenous Crime Prevention Fund,Fonds de prévention du crime chez les collectivités Autochtones et du Nord,634,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,ONL,,,0.8,7,7,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,341,Northern and Indigenous Crime Prevention Fund,Fonds de prévention du crime chez les collectivités Autochtones et du Nord,635,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,3,5,0.6,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,341,Northern and Indigenous Crime Prevention Fund,Fonds de prévention du crime chez les collectivités Autochtones et du Nord,636,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,5,6,0.8333,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,767,Policy Development Contribution Program,Programme de contributions pour l'élaboration de politiques,645,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,4,4,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,767,Policy Development Contribution Program,Programme de contributions pour l'élaboration de politiques,647,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,9,10,0.9,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,767,Policy Development Contribution Program,Programme de contributions pour l'élaboration de politiques,649,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,7,20,0.35,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,SRV02776,Public Awareness Contribution Program (PACP),Programme de contribution à la sensibilisation du publique (PCEP),STAN00005090,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,SRV02776,Public Awareness Contribution Program (PACP),Programme de contribution à la sensibilisation du publique (PCEP),STAN00005091,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,SRV02776,Public Awareness Contribution Program (PACP),Programme de contribution à la sensibilisation du publique (PCEP),STAN00005092,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,0,3,,,,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,845,Regional Resilience Assessments,Évaluations de la résilience régionale,STAN00005609,There is an internal service standard of 40 days from the date of receipt of all data from the participant to delivery of the final report. This is an internal service standard that is not communicated to the client.,Norme de service interne de 40 jours entre la date de réception de toutes les données du participant et la livraison du rapport final. Il s'agit d'une norme de service interne qui n'est pas communiquée au client.,TML,EML,,,1,100,100,1.0,,,Y,These service Standards are internal and not officially communicated to the client.,Cette norme de service est interne et n'est pas communiqué officiellement au client.,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,282,Search and Rescue New Initiatives Fund,Fonds des nouvelles initiatives de recherche et sauvetage,652,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,51,51,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,282,Search and Rescue New Initiatives Fund,Fonds des nouvelles initiatives de recherche et sauvetage,653,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,282,Search and Rescue New Initiatives Fund,Fonds des nouvelles initiatives de recherche et sauvetage,654,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,16,55,0.2909,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,283,Search and Rescue Volunteer Association of Canada Contribution,Programme de contribution de l'Association canadienne des volontaires en recherche et de sauvetage,657,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,283,Search and Rescue Volunteer Association of Canada Contribution,Programme de contribution de l'Association canadienne des volontaires en recherche et de sauvetage,658,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,283,Search and Rescue Volunteer Association of Canada Contribution,Programme de contribution de l'Association canadienne des volontaires en recherche et de sauvetage,659,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,2,3,0.6667,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,SRV02765,Supporting a Humanitarian Workforce to Respond to COVID-19 and Other Large-Scale Emergencies,Appuyer une main-d'œuvre humanitaire pour répondre à la COVID-19 et à d'autres urgence de grande envergure,STAN00005067,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,1,1,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,SRV02765,Supporting a Humanitarian Workforce to Respond to COVID-19 and Other Large-Scale Emergencies,Appuyer une main-d'œuvre humanitaire pour répondre à la COVID-19 et à d'autres urgence de grande envergure,STAN00005068,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,5,5,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,SRV02765,Supporting a Humanitarian Workforce to Respond to COVID-19 and Other Large-Scale Emergencies,Appuyer une main-d'œuvre humanitaire pour répondre à la COVID-19 et à d'autres urgence de grande envergure,STAN00005069,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,6,14,0.4286,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,2297,"Supporting the Canadian Red Cross' Urgent Relief Efforts Related to COVID-19, Floods and Wildfires","Appuyer les efforts urgents de secours de la Croix-Rouge canadienne liés è la COVID-19, aux inondations et aux feux de forêt",3698,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,1,1,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,2297,"Supporting the Canadian Red Cross' Urgent Relief Efforts Related to COVID-19, Floods and Wildfires","Appuyer les efforts urgents de secours de la Croix-Rouge canadienne liés è la COVID-19, aux inondations et aux feux de forêt",3699,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,1,1,1.0,,,Y,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,2297,"Supporting the Canadian Red Cross' Urgent Relief Efforts Related to COVID-19, Floods and Wildfires","Appuyer les efforts urgents de secours de la Croix-Rouge canadienne liés è la COVID-19, aux inondations et aux feux de forêt",3700,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,3,4,0.75,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,284,Workers Compensation Program,Programme d'indemnisation des travailleurs,666,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,284,Workers Compensation Program,Programme d'indemnisation des travailleurs,667,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,284,Workers Compensation Program,Programme d'indemnisation des travailleurs,668,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,0,5,,,,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,288,Youth Gang Prevention Fund,Fonds de lutte contre les activités des gangs de jeunes,669,Acknowledging the receipt of a funding request with 10 business days,Accuser réception d'une demande de financement dans un délai de 10 jours ouvrables,TML,ONL,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,288,Youth Gang Prevention Fund,Fonds de lutte contre les activités des gangs de jeunes,670,Communicating a funding decision after receiving a completed application is submitted within 30 weeks,Communiquer une décision de financement après la réception d'une demande complète dans un délai de 30 semaines,TML,EML,,,0.8,0,0,,No volume for this fiscal year.,Pas de volume pour cet exercice.,NA,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,288,Youth Gang Prevention Fund,Fonds de lutte contre les activités des gangs de jeunes,671,Issuing a payment following receipt of all required documentation within 30 business days,Effectuer un paiement après la réception de l'ensemble des documents requis dans un délai de 30 jours ouvrables,TML,ONL,,,0.8,13,29,0.4483,,,N,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/2023/index-fr.aspx,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/index-fr.aspx,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,840,Coordination of Federal Emergency Management (Government Operations Centre),Coordination de la gestion fédérale des situations d'urgence (Centre des opérations du gouvernement),8740,Coordinate whole-of-government response management for incidents meeting the Government Operations Centre’s activation criteria.,Coordonner la gestion de la réponse de l'ensemble du gouvernement pour les incidents répondant aux critères d'activation du centre d'opérations du gouvernement.,ACY,OTH,,,1,1,1,1.0,This is the GOC's core mandate.,Ceci est le mandat principal du COG.,Y,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,840,Coordination of Federal Emergency Management (Government Operations Centre),Coordination de la gestion fédérale des situations d'urgence (Centre des opérations du gouvernement),8741,Distribute initial cyclical event planning guidance and conduct initial meetings by the end of February.,Distribuer les premières orientations en matière de planification des événements cycliques et organiser les premières réunions par la fin du mois de février.,TML,EML,,,1,4,4,1.0,"All PS Regional Offices were consulted. These are internal service standards and not reported on publicly. Further, there may situations where accomplishing this may be overtaken by operational events or other priority events.","Tous les bureaux régionaux de la SP ont été consultés. Il s'agit de normes de service internes qui ne font pas l'objet d'un rapport public. En outre, il peut arriver que des événements opérationnels ou d'autres événements prioritaires l'emportent sur l'accomplissement de ces normes.",Y,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
