"dept_code","crso_id","activity_code","name_en","old_name_en","desc_en","is_crown","is_active","is_internal_service","is_fake_program"
"TC","TC-ISS00","ISS06","Information Management Services - Department of Transport",,"Information management services involve activities undertaken to achieve efficient and effective information management to support program and service delivery; foster informed decision making; facilitate accountability, transparency, and collaboration; and preserve and ensure access to information and records for the benefit of present and future generations. Information management (IM) is the discipline that directs and supports effective and efficient management of information in an organization, from planning and systems development to disposal or long-term preservation.",0,1,1,0
"TC","TC-ISS00","ISS07","Information Technology Services - Department of Transport",,"Information technology services involve activities undertaken to achieve efficient and effective use of information technology (IT) to support government priorities and program delivery, to increase productivity and enhance services to the public. IT management activities includes planning, developing (or procuring), and operating IT computing, telecommunications, infrastructure and applications.",0,1,1,0
"TC","TC-ISS00","ISS08","Real Property Management Services - Department of Transport",,"Real property management services involve activities undertaken to ensure that real property (e.g., land, bridges, and buildings) is managed in a sustainable and financially responsible manner throughout its life cycle to support the cost-effective and efficient delivery of government programs. Most federal real property services are captured under specific program expenditures. As an Internal Services category, real property management services are limited to those expenditures associated with office accommodations that are not funded by Public Services and Procurement Canada (PSPC), as well as to expenditures for real property services. Also included in this category are the expenditures of any FTEs that provide real property policy advice to real property practitioners throughout the department.",0,1,1,0
"TC","TC-ISS00","ISS09","Materiel Management Services - Department of Transport",,"Materiel management services involve activities undertaken to ensure that materiel can be managed by departments in a sustainable and financially responsible manner that supports the cost-effective and efficient delivery of government programs. Treasury Board’s Policy on Management of Materiel defines materiel as “all movable assets, excluding money or records, acquired by Her Majesty in right of Canada.” Movable assets are tangible and include a broad range of goods such as equipment (e.g., office, information technology, telecommunications, scientific), furniture and furnishings, and larger goods (e.g., vehicles and ships). Most materiel expenditures are specific program expenditures. However, as an Internal Services category, materiel management services include the expenditures from policy and administrative support for those who manage and dispose of materiel throughout the department.",0,1,1,0
"TC","TC-ISS00","ISS0Z","Acquisition Management Services - Department of Transport",,"Acquisition management services involve activities undertaken to support the acquisition of goods, services or construction services identified as necessary for a department to fulfill its ongoing mandate and purpose. These activities include processing, monitoring and reporting, developing and implementing departmental policies and procedures, and activities that support the sound management of procurement contracts.",0,1,1,0
"TC","TC-SO335","BBH00","Clean Air from Transportation",,"Transport Canada's Clean Air from Transportation Program advances the federal government's environmental agenda in the transportation sector and complements other federal programs designed to reduce air pollutant and greenhouse gas emissions to improve the health of Canadians and the environment for generations to come. The Program: regulates air pollutant and/or greenhouse gas emissions from the air, marine, and rail sectors; and implements Transport Canada clean air program obligations and commitments.",0,0,0,0
"TC","TC-SO335","BBI00","Clean Water from Transportation",,"The Clean Water from Transportation Program protects the marine environment by reducing the pollution of water from transportation sources. This Program regulates and monitors the release and impact of discharges from marine vessels into the marine environment, regulates ballast water, and contributes to setting domestic and international rules that govern limits to liability of marine pollution incidents. This Program advances the federal government's clean water agenda in the transportation sector and complements other federal programs designed to protect the marine environment for the health of Canadians and the environment for generations to come. This Program also represents Canada in discussions to set international standards to prevent pollution from vessels operating in Canada's waters and address the threat of aquatic invasive species.",0,0,0,0
"TC","TC-SO335","BBN00","Environmental Stewardship of Transportation",,"The Environmental Stewardship Program fulfills Transport Canada's responsibilities in working towards an environmentally responsible and resilient national transportation system for Canadians by ensuring compliance with the department's environmental obligations in relation to Acts, Regulations, policies and guidelines, and meeting the department's obligations towards Aboriginal peoples. The Program: fulfills Transport Canada's responsibilities to implement a Departmental Sustainable Development Strategy under the Federal Sustainable Development Act ; ensures that Transport Canada's lands and facilities are managed in an environmentally responsible manner in compliance with federal legislation and policies; provides functional support for environmental assessments, including for major resource projects; manages contaminated sites; advises on Aboriginal consultation, engagement and treaty negotiations and implementation; and seeks to increase the national transportation system's resilience to the current and anticipated future climate and extreme weather events.",0,0,0,0
"TC","TC-SO336","BBO00","Aviation Safety",,"The Aviation Safety Program, under the authority of the Aeronautics Act , develops, administers and oversees the policies, regulations and standards necessary for the safe conduct of civil aviation within Canada's borders, including establishment of safety standards for the design and manufacture of aeronautical products in a manner harmonized with international standards. The Program: fosters the safety of the aviation system; provides oversight of the aviation sector; and enforces international conventions signed by Canada. It also provides aviation services and related training to support Transport Canada and other government department operations.",0,0,0,0
"TC","TC-SO336","BBU00","Marine Safety",,"The Marine Safety Program, under the authority of the Canada Shipping Act 2001 , the Navigation Protection Act , the Safe Containers Convention Act , the Pilotage Act , the Coasting Trade Act and the Arctic Waters Pollution Prevention Act , develops implements and administers policies, regulations, and standards necessary for the safe conduct of marine activities in a manner harmonized with international standards. The Program: fosters the safety of the marine transportation system; provides oversight of the marine industry, including domestic and foreign vessels (both non-pleasure craft and pleasure craft); enforces international conventions signed by Canada; protects the public right to navigate on Canadian waterways; regulates lights or markers required for safe navigation during and/or on completion of certain works; regulates the placement of private buoys as per the Private Buoy Regulations of the Canada Shipping Act 2001 ; and acts as the Receiver of Wreck as per the Canada Shipping Act 2001 , Part 7.",0,0,0,0
"TC","TC-SO336","BCK00","Rail Safety",,"The Rail Safety Program, under the authority of the Railway Safety Act, develops, administers and oversees the policies, regulatory instruments necessary for the safety of railway operations in a manner consistent with North American and International safety standards/levels. The Program fosters safety within the rail transportation system and provides oversight of the rail industry. It also promotes public safety at crossings, identifies the risks of trespassing, and provides funds to improve safety at grade crossings.",0,0,0,0
"TC","TC-SO336","BCN00","Motor Vehicle Safety",,"The Motor Vehicle Safety Program, under the authority of the Motor Vehicle Safety Act and the Motor Vehicle Transport Act , develops, administers and oversees the policies, regulations and standards necessary for the safety of motor vehicles and commercial vehicle operations in a manner that is harmonized with international and national standards. The Program contributes to reduced road deaths and injuries and provides safety oversight of the motor vehicle industry.",0,0,0,0
"TC","TC-SO336","BCO00","Transportation of Dangerous Goods",,"The Transportation of Dangerous Goods Program, under the authority of the Transportation of Dangerous Goods Act, 1992 , develops, administers and oversees the policies, regulations and standards necessary for the safe transportation of dangerous goods by all modes of transport in Canada in a manner harmonized with the international standards, and provides expertise in emergency response in the event of release of dangerous goods. This Program also works to prepare for and coordinate the response to safety and security threats and incidents that may impact the national transportation system or the Department with regard to chemical, radiological, biological, nuclear or explosive substances. The Program: fosters safety in the transport of dangerous goods; provides oversight of the transportation industry; enforces international conventions signed by Canada; and responds to emergency situations that affect the safety of Canadians.",0,0,0,0
"TC","TC-SO336","BCQ00","Aviation Security",,"The Aviation Security Program develops, administers and oversees the policies, regulations and standards to support the secure conduct of aviation activities in a manner harmonized with international standards. The Program is risked-based and fosters security within the aviation transportation system and provides security oversight of the aviation industry while ensuring that Canada complies with international standards.",0,0,0,0
"TC","TC-SO336","BCR00","Marine Security",,"The Marine Security Program, under the authority of the Marine Transportation Security Act , develops, administers and oversees the policies, regulations and standards necessary for the secure conduct of marine activities in a manner consistent with international standards. The Program promotes security within the marine transportation system, provides oversight of the regulated marine transportation industry and enforces international conventions signed by Canada. The Program coordinates marine security policy and regulatory development across the Government of Canada through its leadership of the interdepartmental Marine Security Working Group and associated activities. The Marine Security initiative will no longer be reported as a horizontal initiative. This initiative has been reported as a horizontal initiative since its launch in 2001. This initiative will continue to be reported as part of the Analysis of Programs by Strategic Outcome in Section II of the Reports on Plans and Priorities and Departmental Performance Reports of each federal organization involved. Past horizontal reports on this initiative can be found at the Treasury Board Secretariat's Horizontal Initiatives Database.",0,0,0,0
"TC","TC-SO336","BCT00","Surface and Intermodal Security",,"The Surface and Intermodal Security Program, guided by the Railway Safety Act , the International Bridges and Tunnels Act , and the Transportation of Dangerous Goods Act , develops, administers and oversees the policies, regulations/voluntary frameworks, standards and guidance material necessary for the secure conduct of surface and intermodal activities. The Program fosters the security of the surface and intermodal transportation system across Canada.",0,0,0,0
"TC","TC-SO336","CHA00","Multimodal Safety and Security",,"The Multimodal Safety and Security Program contributes to policies and standards that enhance safety and/or security in more than one transportation mode (e. g. , through departmental enforcement services, integrated management systems and intelligence assessments). It also provides a technical training regime for inspectors and technical experts, ensuring the required competencies are acquired and maintained to meet or surpass nationally consistent standards. Lastly, this Program works to prepare for and coordinate the response to emerging safety and security threats and situations that may impact the national transportation system or the department.",0,0,0,0
"TC","TC-SO337","BAY00","Transportation Marketplace Frameworks",,"The Transportation Marketplace Frameworks Program encourages transportation efficiency by fostering a competitive and viable transportation sector. The Program: sets regimes governing the economic behaviour of carriers in all modes of transportation; sets the rules of governance for all the transportation infrastructure providers falling under federal authority; monitors, analyzes, researches, and reports on the transportation system; promotes innovation in transportation; enables access to transportation for Canadians; represents the interests of Canada in trade negotiations, international transportation fora and other international bodies; promotes access to markets in the context of international trade; fosters greater cooperation to support economic activity; and fulfills certain federal responsibilities with regard to the International Bridges and Tunnels Act.",0,0,0,0
"TC","TC-SO337","BAZ00","Gateways and Corridors",,"Canada is a trading nation, and the efficiency and reliability of the transportation system to support this trade impacts directly on the nation's prosperity and well-being. For this reason, it is imperative that the federal government play a role in the development of an integrated transportation network linking importers and exporters to markets and suppliers in the increasingly complex global supply chains. Guided by the National Policy Framework for Strategic Gateways and Corridors, the Gateways and Corridors Program supports Canada's international commerce by creating a more efficient, reliable and seamless trade-related transport system in Canada. The Program: develops initiatives to improve and integrate transportation networks in key regions; fosters partnerships between all levels of government and the private sector; supports and oversees projects that contribute to the increased capacity and efficiency of gateway and corridor infrastructure; develops and puts in place measures that remove impediments to the effective development of gateways and corridors; and markets the use of gateways and corridors within Canada and internationally.",0,0,0,0
"TC","TC-SO337","BBC00","Transportation Infrastructure",,"The Transportation Infrastructure Program oversees, funds and manages multimodal transportation infrastructure under Transport Canada's mandate to improve efficiency and service delivery for the benefit of Canadian taxpayers. The Program acts as the steward of certain commercial transportation assets operated by third parties on behalf of the federal government (airport authorities, port authorities, bridges under federal authority, VIA Rail, St. Lawrence Seaway Management Corporation, Marine Atlantic); provides funding for Canada's strategic transportation infrastructure to support federal objectives; and develops transportation infrastructure policy through consultation with stakeholders. It also manages Transport Canada ports and airports, supports essential services in remote communities, manages legacy commitments, and divests assets where possible.",0,0,0,0
"TC","TC-SO338","ISC00","Internal Services - Department of Transport",,"Internal Services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. These groups are: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Travel and Other Administrative Services. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",0,0,1,0
"TOUR","TOUR-BKZ00","BKZ00","Canadian Tourism Commission",,"To sustain a vibrant and profitable tourism industry in Canada; to market Canada as a desirable tourist destination; to support a cooperative relationship between the private sector and the governments of Canada, the provinces, and the territories with respect to Canadian tourism; and to provide information about Canadian tourism to the private sector and to the federal, provincial, and territorial governments.",1,1,0,1
"TOUR","TOUR-SO339","AOB00","Canadian Tourism Commission",,"Crown corporation: functions and activities related to the organization (Canadian Tourism Commission)",1,0,0,0
"TRC","TRC-SO340","BJW00","Truth and Reconciliation",,"This program supports the research, truth, healing and commemoration undertakings of the Truth and Reconciliation Commission. This program, which is part of Canada's obligations under the Indian Residential Schools Settlement Agreement, will include the creation of a historic record of the Indian Residential Schools system and legacy, as well as truth taking, healing and commemoration events. This program has funding for five years, after which it will wind down.",0,0,0,0
"TRC","TRC-SO341","ISC00","Internal Services - Indian Residential Schools Truth and Reconciliation Commission",,"Internal Services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. These groups are: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Travel and Other Administrative Services. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.",0,0,1,0
"VAC","VAC-BWI00","BWI01","Disability Pension Benefits and Allowances",,"This program recognizes and compensates eligible Veterans, some Canadian Armed Forces members, survivors, dependants and, in certain circumstances, civilians for the effects of a service-related disability and/or death. Compensation is provided in the form of a monthly disability pension. The program also provides a Clothing Allowance for the distinct effects that disabilities may have on clothing; Attendance Allowance for pensioners who are totally disabled, whether by reason of military service or not, and in need of attendance; Treatment Allowance for the period of time pensioners are hospitalized or receiving outpatient care for a pensioned condition to temporarily compensate at a 100% pension rate for that period of time.",0,0,0,0
"VAC","VAC-BWI00","BWI02","Disability Awards, Critical Injury and Death Benefits",,"This program recognizes and compensates for the effects of service-related disabilities, the immediate consequences of a severe and traumatic injury or disease resulting from a sudden, single, service-related incident, death or incarceration/evasion/escape. This is done through lump sum Disability Award (with a periodic payment option), the Critical Injury Benefit, Death Benefit, and Detention Benefit.",0,0,0,0
"VAC","VAC-BWI00","BWI03","Earnings Loss Benefit",,"The Earnings Loss Benefit (ELB), one component of the Financial Benefits Program, provides temporary income replacement for Veterans under the age of 65 who are participating in Veterans Affairs Canada's Rehabilitation Services and Vocational Assistance Program. The intent of the ELB is to provide Veterans with assurance that they will have sufficient funds to meet their basic needs, allowing these Veterans to focus on their rehabilitation. This benefit is available for the duration of the Veteran's participation in rehabilitation or until the Veteran reaches the age of 65, whichever is earlier. Eligibility for the EL Benefit continues beyond the duration of a Veteran's rehabilitation plan if the Veteran has been determined to have a ""diminished earning capacity"". The ELB can also be provided to survivors and/or orphans of Canadian Armed Forces members or Veterans who died before they reach the age of 65 and whose death was service-related. The ELB replaces the income lost with the member or Veteran's death, and assures survivors and orphans they will have sufficient funds to meet their basic needs. This income replacement is available until the member or Veteran, if alive, would have attained the again of 65.",0,0,0,0
"VAC","VAC-BWI00","BWI04","Career Impact Allowance",,"The Career Impact Allowance (CIA), one component of the Financial Benefits Program, is a monthly benefit paid to recognize the impact that a permanent and severe impairment has on employment potential and career advancement, and to ensure that those with permanent and severe impairments have an income sufficient to meet basic needs. An additional amount (referred to as the CIA Supplement) is payable to those who are in receipt of the CIA, and have been determined by Veterans Affairs Canada (VAC) to have a ""diminished earning capacity"". The target population for the CIA is Canadian Armed Forces Veterans who have a severe and permanent impairment who have, in respect of the health problem(s) causing the severe and permanent impairment: a) receive a VAC disability benefit; and, b) been approved for the VAC Rehabilitation Services and Vocational Assistance Program.",0,0,0,0
"VAC","VAC-BWI00","BWI05","Retirement Benefits",,"The Retirement Income Security Benefit (RISB) and the Supplementary Retirement Benefit (SRB) are two components of the Financial Benefits Program. This program provides eligible Canadian Armed Forces (CAF) Veterans with assurance that they will have sufficient funds to meet their basic needs after age 65. The retirement Income Security benefit is a taxable monthly income support benefit available to Veterans who: attain the age of 65 years after March 31, 2006; have been determined to have a “diminished earning capacity” by Veterans Affairs Canada (VAC) as of the day before the date of their 65th birthday (or, for a limited time, have been designated totally disabled by the Service Income Security Insurance Plan Long Term Disability); and, have been granted a disability benefit for a service-related disability. This monthly income support ensures that an eligible Veteran’s income does not fall below 70% of the financial benefits which they were eligible to receive from VAC prior to age 65. The Supplementary Retirement Benefit, a taxable lump sum payment providing compensation for lost opportunities to contribute to retirement pensions, is also available to Veterans determined to have a “diminished earning capacity” by VAC. This Benefit is equal to 2% of the total amount of Earnings Loss benefits that were paid to the Veteran before income offsets. Survivors may also be eligible for a benefit under this program, payable after the Veteran would have reached the age of 65 years.",0,0,0,0
"VAC","VAC-BWI00","BWI06","Health Care Benefits",,"The Health Care Benefits (HCB) Program provides eligible Veterans and other qualified individuals with financial support to access health care benefits (treatment benefits) to meet their identified needs. Treatment benefits include medical, surgical or dental examinations or treatment; surgical or prosthetic devices and aids and their maintenance; home adaptations to accommodate the use of devices or aids; preventive health care; pharmaceuticals; and travel and other expenses incurred to access these benefits.",0,1,0,0
"VAC","VAC-BWI00","BWI07","Transition Services",,"Transition Services include funding for eligible participants to access medical, psychological and vocational rehabilitation or vocational assistance services needed to address barriers to re-establishment in civilian life arising from eligible health problems. Transition Services also include the Education and Training Benefit and Career Transition Services which provide funding for eligible participants to pursue education and training that will support them in a successful transition from military to civilian life, help them achieve their education and post-military employment goals, and better position them to be more competitive in the civilian workforce. Transition Services also include funding for medically released Veterans and families at Military Family Resource Centres across the country.",0,1,0,0
"VAC","VAC-BWI00","BWI08","Long Term Care",,"This program supports eligible Veterans and other individuals who require nursing home type care to meet their needs. The program works in cooperation with provincial agencies and long term care facilities to support eligible Veterans and other individuals in an appropriate long term care setting.",0,1,0,0
"VAC","VAC-BWI00","BWI09","Veterans Independence Program",,"The Veterans Independence Program (VIP) is Veterans Affairs Canada’s national home and community care based program which assists eligible Veterans, and their primary caregivers and survivors, to remain in their homes and communities as long as possible by providing funding towards services which support and promote their independence.",0,1,0,0
"VAC","VAC-BWI00","BWI10","Caregiver Recognition Benefit",,"The Caregiver Recognition Benefit formally recognizes the contribution caregivers make to the health and well-being of seriously injured Veterans who require continuous care and supervision, due to their service related physical and/or mental health condition(s). This benefit is paid directly to Veterans’ caregivers.",0,1,0,0
"VAC","VAC-BWI00","BWI11","War Veterans Allowance",,"This program provides financial assistance to eligible Veterans, Merchant Navy Veterans, qualified civilians and their survivors, dependents and orphans. In recognition of war service, qualified persons are provided with a regular, monthly income to meet basic needs and/or access to other Veterans Affairs Canada programs. Eligibility for War Veterans Allowance (WVA) is determined by the wartime service of a Veteran or qualified civilian, age or health, family income and residency. A surviving spouse, a surviving common-law partner or orphan may also qualify for a WVA.",0,1,0,0
"VAC","VAC-BWI00","BWI12","Income Support",,"The Income Support program comprises Income Replacement Benefit and Canadian Forces Income Support.  The Income Replacement Benefit is designed to provide income support to Veterans who are experiencing barriers to re-establishment due to a health problem resulting primarily from service. The benefit is available to Veterans and survivors for life, should they need it, and for eligible orphans.  
 
Canadian Forces Income Support (CFIS) is a tax-free monthly benefit available to help low income CAF Veterans, survivors, and dependent children. CFIS is available to Veterans who have completed the Rehabilitation Services and Vocational Assistance Program and are no longer eligible for the Income Replacement Benefit but have not yet successfully transitioned to civilian employment above a certain income level. Survivors may receive the benefit if the Veteran was in receipt of CFIS at the time of death.",0,1,0,0
"VAC","VAC-BWI00","BWI13","Veterans Emergency Fund",,"The Veterans Emergency Fund provides funding to assist Veterans and their families during times of crisis and when facing emergency financial situations that threaten their health and well-being. Financial emergencies could include (but are not limited to) food, clothing, shelter, medical care, and expenses required to maintain safety and shelter.",0,1,0,0
"VAC","VAC-BWI00","BWI14","Centre of Excellence on Post Traumatic Stress Disorder and Related Mental Health Conditions",,"The Centre of Excellence on Post Traumatic Stress Disorder (PTSD) and Related Mental Health Conditions will have a strong focus on the creation and dissemination of knowledge on prevention, assessment and treatment of PTSD and related mental health conditions for Veterans, RCMP and CAF members. It will result in better knowledge on how to prevent, assess and treat mental health issues. The objective is to increase the Canadian expertise, knowledge and transfer of knowledge on the subject of Canadian military and Veteran mental health, suicide prevention, and substance use disorder issues.",0,0,0,0
"VAC","VAC-BWI00","BWI15","Veteran and Family Well Being Fund",,"Veteran and Family Well Being Fund provides funding to organizations that conduct research and/or develop or implement innovative programs that improve the well-being of Veterans and their families. This funding is to foster innovation across private, non-profit and academic fields.",0,0,0,0
"VAC","VAC-BWI00","BWI16","Disability Benefits",,"Disability Benefits comprise programs that recognize and compensate eligible Veterans, Canadian Armed Forces members, survivors, dependents, RCMP and some civilians for the effects of a service-related disability/death. This includes Disability Pensions, Pain and Suffering Compensation, Additional Pain and Suffering Compensation, Clothing Allowance, Attendance Allowance, Exceptional Incapacity Allowance, Critical Injury Benefit, Detention Benefit, Prisoner of War and Death Benefit.  
 
Monthly payments are paid for a Disability Benefit.  Disability Pensions and Pain and Suffering Compensation recognize and compensate a service-related disability. Additional Pain and Suffering Compensation recognizes and compensates Veterans experiencing barriers to re-establishment in post-service life due to a severe and permanent impairment. Clothing Allowance and Attendance Allowance are based on need. Exceptional Incapacity Allowance is a monthly benefit for eligible recipients. Critical Injury Benefit is a lump sum payment provided for one or more severe traumatic, service-related injuries or an acute disease. Detention Benefit and Prisoner of War compensation is provided for eligible periods of detention/prisoner of war status.  Survivors and dependents are recognized and compensated in the event of the member/Veteran’s death under the Death Benefit. Survivors and dependents may also be eligible for Pain and Suffering Compensation.",0,1,0,0
"VAC","VAC-BWI00","BWI17","Research Funding",,"This program provides funding to organizations (private, non-profit, and academic sectors) undertaking research oriented projects and/or innovative initiatives to improve the well-being of military members, Veterans and their families.",0,0,0,0
"VAC","VAC-BWI00","BWI18","Research and Innovation",,"The Research and Innovation program comprises the Centre of Excellence on Post-Traumatic Stress Disorder  and Related Mental Health Conditions, Research Funding, and the Veteran and Family Well-Being Fund. The Centre of Excellence on Post-Traumatic Stress Disorder (PTSD) and Related Mental Health Conditions  has a strong focus on the creation and dissemination of knowledge on prevention, assessment and treatment of PTSD and related mental health conditions for Veterans, RCMP and CAF members. It will result in better knowledge on how to prevent, assess and treat mental health issues. The objective is to increase the Canadian expertise, knowledge and transfer of knowledge on the subject of Canadian military and Veteran mental health, suicide prevention, and substance use disorder issues. The Research Funding program provides funding to organizations (private, non-profit, and academic sectors) undertaking research oriented projects and/or innovative initiatives to improve the well-being of military members, Veterans and their families.  The Veteran and Family Well-Being Fund provides funding to organizations that conduct research, develop or implement innovative programs that improve the well-being of Veterans and their families.  This funding fosters innovation across private, non-profit and academic fields.",0,1,0,0
"VAC","VAC-BWJ00","BWJ01","Canada Remembers Program",,"Canada Remembers Program activities ensure that those who served in Canada’s military efforts are honoured and that the memory of their sacrifices and achievements is preserved. To this end, Veterans and those who died in service are publicly acknowledged through ceremonies and events, honours and awards, and the presentation and perpetual care of memorials, cemeteries and grave markers; and Canadians are aware of, and value, the contributions of those who served through a suite of resources that tell the story of our military history and the provision of funding for community-led commemorative initiatives.",0,1,0,0
"VAC","VAC-BWJ00","BWJ02","Funeral and Burial Program",,"In recognition of their service to Canada, the estates of eligible Veterans have access to financial assistance for a dignified funeral and burial. Under the Veterans Burial Regulations, assistance is available for Veterans whose deaths were a result of their service or whose estates do not have sufficient funds for a dignified funeral, burial, and grave-marking. The Funeral and Burial Program is administered by the Last Post Fund Corporation, an independent, non-profit organization, on behalf of Veterans Affairs Canada. This program is delivered through operating and maintenance funds and the Last Post Fund Grant.",0,1,0,0
"VAC","VAC-BWK00","BWK01","Veterans Ombudsman",,"The Office of the Veterans Ombudsman reviews and addresses complaints, systemic and emerging issues regarding the programs, services and support provided by Veterans Affairs Canada.",0,1,0,0
"VAC","VAC-ISS00","ISS01","Management and Oversight Services - Department of Veterans Affairs",,"Management and oversight services involve activities undertaken to ensure that federal government service operations and programs comply with applicable laws, regulations, policies and plans. Activities include providing strategic direction, governance and corporate planning; allocating resources and taking investment decisions; and analyzing exposure to risk and determining appropriate countermeasures.",0,1,1,0
"VAC","VAC-ISS00","ISS02","Communications Services - Department of Veterans Affairs",,"Communications services involve activities undertaken to ensure that Government of Canada communications are effectively managed, well-coordinated and responsive to the diverse information needs of the public. These activities ensure that the public receives government information, and that the views and concerns of the public are taken into account in the planning, management and evaluation of policies, programs, services and initiatives. 
This Internal Services category refers to communications that are corporate in nature, affecting the entire department whether through internal communications to all employees or external communications on behalf of the department.",0,1,1,0
"VAC","VAC-ISS00","ISS03","Legal Services - Department of Veterans Affairs",,"Legal services involve activities undertaken to enable government departments and agencies to pursue policy, program and service delivery priorities and objectives within a legally sound framework. Activities include the provision of the following services: legal advisory, litigation and legislative services.",0,1,1,0
"VAC","VAC-ISS00","ISS04","Human Resources Management Services - Department of Veterans Affairs",,"Human resources management services include activities related to supporting human resources (HR) planning and reporting; reviewing, assessing and developing organizational design; reviewing and assessing job descriptions and classifications; supporting staffing processes; collecting and processing employee information related to compensation, leave and transfers; identifying and coordinating organization-wide training and learning requirements; promoting values, ethics and employment equity; managing employee recognition and awards programs; addressing workplace management and labour relations; and developing and maintaining HR information systems within the organization.",0,1,1,0
"VAC","VAC-ISS00","ISS05","Financial Management Services - Department of Veterans Affairs",,"Financial management services involve activities undertaken in the department to ensure the prudent use and stewardship of financial resources in an effective, efficient and economic manner. Activities include planning, budgeting, accounting, costing, reporting, control and oversight, analysis, decision support and advice, and financial systems.",0,1,1,0
"VAC","VAC-ISS00","ISS06","Information Management Services - Department of Veterans Affairs",,"Information management services involve activities undertaken to achieve efficient and effective information management to support program and service delivery; foster informed decision making; facilitate accountability, transparency, and collaboration; and preserve and ensure access to information and records for the benefit of present and future generations. Information management (IM) is the discipline that directs and supports effective and efficient management of information in an organization, from planning and systems development to disposal or long-term preservation.",0,1,1,0
"VAC","VAC-ISS00","ISS07","Information Technology Services - Department of Veterans Affairs",,"Information technology services involve activities undertaken to achieve efficient and effective use of information technology (IT) to support government priorities and program delivery, to increase productivity and enhance services to the public. IT management activities includes planning, developing (or procuring), and operating IT computing, telecommunications, infrastructure and applications.",0,1,1,0
"VAC","VAC-ISS00","ISS08","Real Property Management Services - Department of Veterans Affairs",,"Real property management services involve activities undertaken to ensure that real property (e.g., land, bridges, and buildings) is managed in a sustainable and financially responsible manner throughout its life cycle to support the cost-effective and efficient delivery of government programs. Most federal real property services are captured under specific program expenditures. As an Internal Services category, real property management services are limited to those expenditures associated with office accommodations that are not funded by Public Services and Procurement Canada (PSPC), as well as to expenditures for real property services. Also included in this category are the expenditures of any FTEs that provide real property policy advice to real property practitioners throughout the department.",0,1,1,0
"VAC","VAC-ISS00","ISS09","Materiel Management Services - Department of Veterans Affairs",,"Materiel management services involve activities undertaken to ensure that materiel can be managed by departments in a sustainable and financially responsible manner that supports the cost-effective and efficient delivery of government programs. Treasury Board’s Policy on Management of Materiel defines materiel as “all movable assets, excluding money or records, acquired by Her Majesty in right of Canada.” Movable assets are tangible and include a broad range of goods such as equipment (e.g., office, information technology, telecommunications, scientific), furniture and furnishings, and larger goods (e.g., vehicles and ships). Most materiel expenditures are specific program expenditures. However, as an Internal Services category, materiel management services include the expenditures from policy and administrative support for those who manage and dispose of materiel throughout the department.",0,1,1,0
"VAC","VAC-ISS00","ISS0Z","Acquisition Management Services - Department of Veterans Affairs",,"Acquisition management services involve activities undertaken to support the acquisition of goods, services or construction services identified as necessary for a department to fulfill its ongoing mandate and purpose. These activities include processing, monitoring and reporting, developing and implementing departmental policies and procedures, and activities that support the sound management of procurement contracts.",0,1,1,0
"VAC","VAC-SO342","BCX00","Canada Remembers Program",,"Canadian Veterans and those who died in service have made valuable contributions to the development of Canada. Under the authority of P. C. Order 1965–688, this program ensures that Veterans and those who died in service are honoured and the memory of their sacrifices and achievements is preserved. Canada Remembers activities promote the following outcomes: Canadians are knowledgeable about the efforts of Veterans and those who died in service to Canada; Canadian military milestones and the Veterans who participated in them are publicly recognized; communities and other groups lead remembrance activities; symbols erected to honour Veterans and those who served are maintained in perpetuity on behalf of Canadians; and financial assistance is provided to the estates of eligible Veterans for a dignified funeral and burial. Encouraging pride in shared military history, celebrating the contributions and acknowledging the sacrifices of those who served, and preserving symbols to mark their courage all contribute to the Government of Canada's outcome of a vibrant Canadian culture and heritage. This program is delivered through operating funds as well as grants and contributions.",0,0,0,0
"VAC","VAC-SO343","BBX00","Health Care Program and Re-establishment Services",,"This program is designed to improve or maintain the physical, mental and social well-being of eligible Veterans, certain Reserve Force personnel, civilians, and their survivors and dependants and other individuals, promote independence, and assist in keeping them at home and in their own communities by providing a continuum of care. The program provides funding for rehabilitation services, career transition support, health benefits, family caregiver relief benefits, home care and long term care. This program is delivered through operating funds, grants and contributions.",0,0,0,0
"VAC","VAC-SO343","BNC00","Disability and Death Compensation",,"This program recognizes and compensates eligible Veterans, Canadian Armed Forces members and other eligible individuals for the effects of service related disabilities, death and detention. In the case of Disability Pension, benefits and allowances are provided in the form of monthly payments and for Disability Awards, Critical Injury and Death Benefits, compensation is provided in the form of a monetary award paid as a lump sum, an annual payment or a combination of both. This program is delivered through operating funds and grants.",0,0,0,0
