dept_code,type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_1_auth,pa_last_year_1_exp
PHAC,c,Contributions to individuals and organizations in support of public health infrastructure,Contributions à des personnes et à des organisations visant à soutenir l'infrastructure de santé publique,87276177.0,40266030.0,177451949.0,122339276.0,81359789.0,71753627.0,52876038.0,49362467.47,19383637.0,19138294.94
PHAC,c,"Contributions to individuals and organizations to support health promotion projects in the areas of building community capacity, stimulating knowledge development and dissemination, and partnership building/intersectoral collaboration","Contributions à des personnes et à des organisations pour appuyer des projets de promotion de la santé dans les domaines du renforcement des capacités communautaires, de la stimulation du développement et de la transmission des connaissances et de l'établissement de partenariats et de collaborations intersectorielle",85944471.0,72013089.0,147236523.0,115078446.0,168861287.0,201729178.0,230291119.0,228992063.01,172834951.0,170559314.76
PHAC,c,"Contributions to non-profit organizations to support, on a long-term basis, the development and provision of preventative and early intervention services aimed at addressing the health and developmental problems experienced by young children at risk in Canada",Contributions à des organismes à but non lucratif afin d'appuyer le développement et la prestation de services continus de prévention et d'intervention précoce qui visent à diminuer les problèmes de santé et de développement de jeunes enfants vulnérables au Canada,83978000.0,81214320.0,83978000.0,83363320.0,83978000.0,83088065.0,83978000.0,83606603.0,82163426.0,81701413.54
PHAC,c,Pan-Canadian vaccine injury support program,Programme pancanadien de soutien aux victimes d'une vaccination,,,19000000.0,9380844.0,28619156.0,14200000.0,33419156.0,23409506.0,27972498.0,18057517.0
PHAC,c,Centre for Aging and Brain Health Innovation,Centre pour le vieillissement et l'innovation en santé du cerveau ,,,,,8000000.0,8000000.0,11000000.0,11000000.0,11000000.0,11000000.0
PHAC,c,(S) Contribution in support of Public Health Events of National Concern Payments Act,(S) Contributions en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,24865491.0,24865491.0,,,,,,,,
PHAC,g,Grants to eligible non-profit international organizations in support of their projects or programs on health,Subventions à des organismes internationaux sans but lucratif admissibles pour soutenir des projets ou programmes en matière de santé,77880050.0,1788209.0,3154723.0,2262852.0,3462923.0,3006816.0,4119724.0,3367604.0,2197604.0,2197227.0
PHAC,g,"Grants to graduate students, post-graduate students and Canadian post-secondary institutions to increase professional capacity and training levels in order to build an effective public health sector","Subventions à des étudiants diplômés, à des étudiants au niveau postdoctoral et à des établissements d'enseignement postsecondaire pour augmenter les compétences et capacités professionnelles afin de renforcer le domaine de la santé publique",1500000.0,0.0,560000.0,0.0,460000.0,0.0,126667.0,10000.0,0.0,0.0
PHAC,g,"Grants to individuals and organizations in support of health promotion projects in the areas of building community capacity, stimulating knowledge development and dissemination, and partnership building/intersectorial collaboration","Subventions à des personnes et à des organismes pour appuyer des projets de promotion de la santé dans les domaines de renforcement des capacités communautaires, de stimulation du développement et de la transmission des connaissances, et de l'établissement de partenariats et collaboration intersectorielle",76937031.0,13030820.0,110653339.0,28043418.0,93636244.0,21041953.0,51425520.0,20809604.0,7359848.0,7347062.0
PHAC,g,Grants to individuals and organizations in support of public health infrastructure,Subventions à des personnes et à des organisations visant à soutenir l'infrastructure de santé publique,137820865.0,45876512.0,281841728.0,110406202.0,136647542.0,10455952.0,34263903.0,10242664.0,3912000.0,3785020.0
PHAC,g,Grant under the Innovative Solutions Canada program,Subvention au programme Solutions innovatrices Canada,760000.0,0.0,200000.0,0.0,450000.0,450000.0,650000.0,500000.0,500000.0,500000.0
PHAC,g,Diabetes Prevention Challenge,Défi prévention du diabète,,,,,633179.0,0.0,4935000.0,700000.0,4200000.0,4200000.0
PHAC,g,Grant to individuals and organizations in support of immunization surveillance,Subvention aux personnes et aux organismes à lappui de la surveillance dimmunisation,,,,,,,0.0,0.0,,
PHAC,o,"(S) Payments for proof of vaccination pursuant to the Economic  and Fiscal Update Implementation Act, 2021",(S) Paiements pour preuve de vaccination en vertu de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,,,,,145976410.0,145976410.0,78122325.0,78122325.0,75901265.0,75901265.0
PSEP,c,Aboriginal Community Safety Development Contribution Program,Programme de contributions à l'amélioration de la sécurité des collectivités autochtones,2948738.0,2238498.0,2533738.0,1884690.0,2685775.0,1401142.0,3910000.0,1980028.83,1109384.0,1109383.64
PSEP,c,Biology Casework Analysis Contribution Program,Programme de contributions pour les analyses biologiques,6900000.0,6900000.0,6900000.0,6900000.0,12351587.0,12175837.0,12316607.0,12316607.0,12653071.0,12653071.0
PSEP,c,COSPAS-SARSAT Secretariat Contribution Program,Programme de contribution au Secrétariat de COSPAS-SARSAT,272000.0,272000.0,272000.0,272000.0,476000.0,476000.0,272000.0,272000.0,272000.0,272000.0
PSEP,c,Community Resilience Fund,Fonds pour la résilience communautaire,6087370.0,5661382.0,5890000.0,5867222.0,8571969.0,4608034.0,11009009.0,10557582.42,17585777.0,17585776.16
PSEP,c,Contribution Program in support of the Search and Rescue New Initiatives Fund,Programme de contributions à l'appui du Fonds des nouvelles initiatives de recherche et de sauvetage,3932278.0,3218912.0,6692225.0,5788254.0,9213393.0,8226254.0,7336740.0,6701214.61,5065566.0,5065565.58
PSEP,c,Contribution Program to Combat Child Sexual Exploitation and Human Trafficking,Programme de contribution visant à combattre l'exploitation sexuelle des enfants et la traite de personnes,2757000.0,2757000.0,2757000.0,2757000.0,3307000.0,3307000.0,3193900.0,3107000.0,6357000.0,6357000.0
PSEP,c,Contribution Program to Combat Serious and Organized Crime,Programme de contribution pour combattre les crimes graves et le crime organisé,25407956.0,14849301.0,29611454.0,20600437.0,26746568.0,19449184.0,33335877.0,24650490.69,32807508.0,29441767.18
PSEP,c,Contribution in support of the Nation's Capital Extraordinary Policing Costs Program,Programme de contribution pour les coûts extraordinaires des services de police de la capitale nationale,2250000.0,2250000.0,3000000.0,3000000.0,86600000.0,86600000.0,3000000.0,3000000.0,4949851.0,4949851.0
PSEP,c,Contributions in support of the Safer Communities Initiative,Contributions pour soutenir l'Initiative pour des communautés plus sûres,39754510.0,37747548.0,39968919.0,36613828.0,35370633.0,34206927.0,55362071.0,49590814.32,47687239.0,47687236.74
PSEP,c,Contributions to the provinces for assistance related to natural disasters,Contributions versées aux provinces à titre d'aide financière en cas de catastrophes naturelles,205000000.0,205000000.0,445750181.0,445750181.0,2423638161.0,2423638161.0,1724947562.0,408944423.0,1350000000.0,343140732.0
PSEP,c,Cyber Security Cooperation Program,Programme de coopération en matière de cybersécurité,1908396.0,1213791.0,3433351.0,3032088.0,2652892.0,2634774.0,1690320.0,1679070.0,,
PSEP,c,"Financial assistance to the Province of Quebec for response and recovery costs from the explosion following the train derailment in Lac-Mégantic, Quebec","Aide financière à la province de Québec pour l'aider à assumer les coûts d'intervention et de rétablissement engagés à la suite de l'explosion découlant du déraillement de train survenu à Lac-Mégantic, au Québec",,,,,9987742.0,9987742.0,,,,
PSEP,c,"International Association of Fire Fighters, Canada","Association internationale des pompiers, Canada",500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
PSEP,c,Major International Events Security Cost Framework,Cadre sur les coûts de sécurité dans le cadre des événements internationaux d'envergure,,,,,,,59528500.0,57105512.0,9146023.0,9128394.9
PSEP,c,National Disaster Mitigation Program,Programme national d'atténuation des catastrophes,1967000.0,1952810.0,18396673.0,18396672.0,,,,,,
PSEP,c,"Payments to the provinces, territories, and public and private bodies in support of activities complementary to those of the Department of Public Safety and Emergency Preparedness","Paiements aux provinces, aux territoires et aux organismes publics et privés pour appuyer des activités complémentaires à celles du ministère de la Sécurité publique et de la Protection civile",5329612.0,4916843.0,4450000.0,4249691.0,5651340.0,5567155.0,5371083.0,5258029.72,4969721.0,4969720.58
PSEP,c,"Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on reserve, Indian communities on Crown land and Inuit communities, for the First Nations and Inuit Policing Program","Paiements aux provinces, aux territoires, aux municipalités, ainsi qu'aux conseils de bande, aux représentants officiels des Autochtones vivant dans les réserves, aux collectivités autochtones établies sur les terres de la Couronne et aux groupes inuits conformément au Programme de services de police des Premières Nations et des Inuits",126017092.0,125254244.0,133340856.0,131371947.0,195933054.0,178500462.0,265437725.0,217624356.4,272939549.0,260430914.07
PSEP,c,Search and Rescue Volunteer Association of Canada Contribution Program,Programme de contribution de l'Association canadienne des volontaires en recherche et sauvetage,714000.0,692580.0,714000.0,692580.0,800000.0,800000.0,818050.0,818050.0,949000.0,949000.0
PSEP,c,Worker's compensation,Indemnisation des accidents du travail,350000.0,296626.0,377731.0,377730.0,422523.0,422084.0,312963.0,312426.88,254570.0,251570.0
PSEP,c,Gun and Gang Violence Action Fund,Fonds d'action contre la violence liée aux armes à feu et aux gangs,44553274.0,44553273.0,59679003.0,59677769.0,74065297.0,74065297.0,80121881.0,77323439.8,78123080.0,78123079.2
PSEP,c,Funding for First Nation and Inuit policing facilities,Modalités de financement pour les installations policières des Premières Nations et des Inuits,11935657.0,11923152.0,18247326.0,12712840.0,50036063.0,32554416.0,61831647.0,19365610.68,51350000.0,14415994.0
PSEP,c,Heavy Urban Search and Rescue Program,Programme de recherche et de sauvetage en milieu urbain à l'aide d'équipement lourd,520500.0,516000.0,,,,,,,,
PSEP,c,"Contributions for supporting the Canadian Red Cross's urgentrelief efforts related to COVID-19, floods and wildfires","Contributions pour appuyer les efforts urgents de secours de la Croix-Rouge canadienne liés à la COVID-19, aux inondations et aux feux de forêt",130540400.0,59885206.0,70000000.0,47229337.0,35537192.0,27567365.0,21885517.0,8464266.52,26617977.0,26617976.05
PSEP,c,Supporting the Families of the Victims of the Flight PS752Tragedy by Matching Donations to the Canada Strong Campaign Contribution Program,Soutenir les familles des victimes de la tragédie du vol PS752 en jumelant les dons versés à la campagne Canada Strong,1230000.0,1229148.0,,,,,,,,
PSEP,c,(S) Contributions for supporting the Readiness of theCanadian Red Cross for Urgent Relief Efforts Relatedto COVID-19,(S) Contribution pour appuyer l'état de préparation de la Croix-Rouge canadienne aux efforts d'aide d'urgence liés à la COVID-19,39459600.0,39459600.0,,,,,,,,
PSEP,c,Supporting a humanitarian workforce to respond to COVID-19 and other large-scale emergencies,Appuyer une main-d'oeuvre humanitaire pour répondre à la COVID-19 et à d'autres urgences de grande envergure,,,83200000.0,38895440.0,76443628.0,52071605.0,29945381.0,27809362.35,31732269.0,31665997.1
PSEP,c,Building Safer Communities Fund,Fonds pour bâtir des communautés sécuritaires,,,15000000.0,0.0,58750000.0,15728172.0,83338397.0,66388708.13,85191400.0,78191399.7
PSEP,c,Contributions to National Voluntary Organizations,Contributions pour les organismes bénévoles nationaux,,,,,2856977.0,2174286.0,5003027.0,4685216.37,4848454.0,4848453.12
PSEP,c,Contribution for Newfoundland and Labrador's New Adult Corrections Facility Project,Contribution pour le projet de nouveau centre pénitentiaire pour adultes à Terre-Neuve-et-Labrador,,,,,,,150000000.0,150000000.0,,
PSEP,c,Assault Style Firearms Compensation Program Contribution,Programme d'indemnisation pour les armes à feu de style arme d'assaut contribution,,,,,,,,,9721070.0,151609.0
PSEP,c,Parliamentary District Policing,Programme de police des districts parlementaires,,,,,,,,,5539373.0,5539373.0
PSEP,g,Community Resilience Fund,Fonds pour la résilience communautaire,512630.0,512280.0,379000.0,378563.0,2000000.0,119929.0,1334068.0,1100835.22,885842.0,860889.73
PSEP,g,Cyber Security Cooperation Program,Programme de coopération en matière de cybersécurité,91604.0,16603.0,287020.0,287020.0,301100.0,301100.0,295100.0,295100.0,,
PSEP,g,Grants in support of the Safer Communities Initiative,Subventions pour soutenir l'Initiative pour des communautés plus sûres,1336000.0,1017892.0,1260000.0,1132137.0,1760000.0,699857.0,1625932.0,951282.0,1015285.0,855573.0
PSEP,g,Grants to provincial partners for the National Flagging System to identify and track high-risk violent offenders who jeopardize public safety,Subventions aux partenaires provinciaux pour le Système national de repérage afin de repérer et de surveiller les délinquants violents à risque élevé qui mettent en péril la sécurité publique,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,891961.0,1000000.0,891960.72,891961.0,891960.72
PSEP,g,Heavy Urban Search and Rescue Program,Programme de recherche et de sauvetage en milieu urbain à l'aide d'équipement lourd,2971750.0,2709249.0,2564000.0,2314000.0,3036500.0,2932250.0,2795054.0,2795054.0,2580000.0,2580000.0
PSEP,g,Other National Voluntary Organizations active in the criminal justice sector,Autres organismes nationaux de bénévolat actifs dans le secteur de la justice pénale,1796144.0,1796144.0,1796144.0,1796144.0,,,,,,
PSEP,g,Memorial Grant Program for First Responders,Programme de subvention commémoratif pour les premiers répondants,21600000.0,21600000.0,21600000.0,21600000.0,41700000.0,41700000.0,77100000.0,46500000.0,40650000.0,40650000.0
PSEP,g,Grants to National Voluntary Organizations,Subventions pour les organismes bénévoles nationaux,,,,,1796144.0,1796144.0,1796144.0,1796144.0,1796144.0,1796144.0
PSEP,g,Assault Style Firearms Compensation Program Grant,Programme d'indemnisation pour les armes à feu de style arme d'assaut subvention,,,,,,,,,15197539.0,15197539.0
RCMP,c,Contributions to the provinces and territories and to aboriginal and/or other communities and organizations (not for profit),"Contributions aux provinces, aux territoires et aux communautés autochtones et/ou à d'autres communautés ou organismes (sans but lucratif)",14487000.0,14344730.0,17487000.0,8359000.0,87464000.0,88258.0,101308133.0,62848122.13,58317666.0,16876159.0
RCMP,g,"(S) Pensions under the Royal Canadian Mounted Police Pension Continuation Act (R.S.C., 1970, c. R-10)","(S) Pensions aux termes de la Loi sur la continuation des pensions de la Gendarmerie royale du Canada (L.R.C. (1970), ch. R-10)",4996555.0,4996555.0,4326758.0,4326758.0,3511604.0,3511604.0,2671850.05,2671850.05,2208201.09,2208201.09
RCMP,g,"Grant to Promote Law Enforcement through Crime Prevention, Training and Public Relations","Subvention pour promouvoir l'application de la loi par le biais de la prévention du crime, la formation et les relations publiques",1000000.0,674258.0,1000000.0,642015.0,1375000.0,916239.0,1375000.0,943877.83,1025000.0,962511.74
RCMP,g,RCMP Survivor Income Plan,Plan de prestations des survivants de la GRC,2586483.0,2127046.0,3010000.0,2929123.0,2886484.0,2610676.0,2886483.0,2629010.36,2936483.0,2783453.66
RCMP,g,"To compensate members of the Royal Canadian Mounted Police for injuries received in the performance of duty (R.S.C., 1985, c. R-11)","Indemnisation des membres de la Gendarmerie royale du Canada pour les blessures reçues dans l'exercice de leurs fonctions (L.R.C. (1985), ch. R-11)",380365800.0,370020252.0,498242826.0,470629568.0,577200000.0,523620448.0,655400000.0,639834204.48,,
SC,g,Grant to the Organisation for Economic Co-operation and Development,Subvention à l'Organisation de coopération et de développement économiques,0.0,0.0,,,,,,,,
SEN,c,Contributions to Parliamentary Associations and Group(s),Contributions aux associations parlementaires et groupe(s) parlementaires,486732.0,486732.0,567033.0,449680.0,611906.0,611906.0,481206.23,481206.23,566625.0,566625.0
SEN,g,(S) Payments out of Consolidated Revenue Fund for pensions to widows of former members,(S) Versements venant du Trésor pour les pensions des veuves d'anciens membres,25630.0,25630.0,40000.0,25977.0,10378.0,10378.0,0.0,0.0,,
SSHRC,g,Business-Led Networks of Centres of Excellence,Réseaux de centres d'excellence dirigés par l'entreprise,1363000.0,1363000.0,977000.0,977000.0,600000.0,600000.0,250000.0,250000.0,0.0,0.0
SSHRC,g,Canada 150 Research Chairs,Chaires de recherche Canada 150,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,1750000.0,2100000.0,1750000.0,2100000.0,1750000.0
SSHRC,g,Canada Excellence Research Chairs,Chaires d'excellence en recherche du Canada,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,4584000.0,4584000.0,5293962.0,5293962.0
SSHRC,g,Canada First Research Excellence Fund,Fonds d'excellence en recherche Apogée Canada,18455544.0,18455544.0,18455544.0,18455544.0,28935724.0,28935717.0,53130526.0,53130521.0,59762681.0,59762681.0
SSHRC,g,Canada Graduate Scholarships,Bourses d'études supérieures du Canada,77383500.0,77382865.0,80008500.0,80007539.0,75266000.0,75260845.0,72711000.0,72702625.32,89918500.0,89914837.08
SSHRC,g,Centres of Excellence for Commercialization and Research,Centres d'excellence en commercialisation et en recherche,2654005.0,2654005.0,2357000.0,2357000.0,1159000.0,1159000.0,0.0,0.0,0.0,0.0
SSHRC,g,College and Community Innovation Program,Programme d'innovation dans les collèges et la communauté,6543482.0,6543482.0,7248587.0,7248587.0,5303715.0,5303715.0,8084960.0,8084960.0,10129707.0,9842233.0
SSHRC,g,Grants and Scholarships,Subventions et bourses,359534051.0,359509196.0,340797118.0,340797085.0,343052913.0,343052904.0,350004194.0,349997393.68,396287825.0,396287824.39
SSHRC,g,Networks of Centres of Excellence,Réseaux de centres d'excellence,7757016.0,7757016.0,7154819.0,7154819.0,2304016.0,2304016.0,0.0,0.0,0.0,0.0
SSHRC,g,Research Support Fund,Fonds de soutien à la recherche,414265029.0,414254894.0,426827871.0,426827871.0,451501582.0,451486644.0,451497359.0,451451621.0,466482892.0,466451926.0
SSHRC,g,Vanier Canada Graduate Scholarships,Bourses d'études supérieures du Canada Vanier,9133346.0,9133346.0,8300000.0,8295830.0,8300000.0,8300000.0,8300000.0,8300000.0,8300000.0,8266666.0
SSHRC,g,New Frontiers in Research Fund,Fonds Nouvelles frontières en recherche,,,72999184.0,72999184.0,107647780.0,91813561.0,123562580.0,121635699.0,123562580.0,123554063.0
SSHRC,g,Mobilizing Insights in Defence and Security Grant program,Programme de Subvention de la mobilisation des informations en matière de défense et sécurité,602500.0,602500.0,602000.0,597500.0,602000.0,600000.0,602000.0,602000.0,602000.0,602000.0
SSHRC,g,Tri-Agency Fund,Fonds trois conseils,69912780.0,42180582.0,,,,,,,,
SSHRC,g,Canada Research Continuity Emergency Fund,Fonds d'urgence pour la continuité de la recherche au Canada,93178531.0,77796921.0,,,,,,,,
SSHRC,g,Canada Biomedical Research Fund,Fonds de recherche biomédicale du Canada ,,,,,39000000.0,1500000.0,37500000.0,37500000.0,73500000.0,72479329.0
SSHRC,g,(S) Support for Canada's Academic Research Community pursuant to the Public Health Events of National Concern Payments Act,(S) Soutien pour le milieu de la recherche universitaire du Canada en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,324485301.0,324485301.0,,,,,,,,
SSHRC,g,"(S) Expanding Existing Federal Employment, Skills Development, Student and Youth Programming pursuant to the Public Health Events of National Concern Payments Act",(S) Programmes d'emploi et de perfectionnement des compétences pour les jeunes en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,32176285.0,32176285.0,,,,,,,,
SSHRC,g,Lab-to-Market,Laboratoire-au-marché,,,,,,,,,399763.0,399762.0
SWC,c,Women's Program—Contributions to women's and other voluntary organizations for the purpose of furthering women's participation in Canadian society,Programme de promotion de la femme – Contributions à des organismes de femmes et à d'autres organismes bénévoles dans le but de promouvoir la participation des femmes à la société canadienne,52242169.0,52242169.0,142401219.0,142230564.0,186246454.0,186246454.0,79539508.0,79326543.0,80138725.0,80138725.0
SWC,c,"Gender-based Violence Funding Program—Contributions to Canadian organizations, institutions and other levels of government to improve supports and help create long-term, comprehensive solutions for survivors at the national, regional and local levels","Programme de financement pour la lutte contre la violence fondée sur le sexe – Contributions pour les organismes, institutions et autres ordres de gouvernement canadiens afin d'améliorer les mesures de soutien et de créer des solutions globales à long terme pour les personnes survivantes à l'échelle nationale, régionale et locale",6603468.0,6603468.0,16383750.0,16383750.0,25058853.0,25058853.0,33485580.0,33442197.0,32917643.0,30468589.0
SWC,c,"Equality for Sex, Sexual Orientation, Gender Identity and Expression Program - Contributions to support capacity building and community-level work of Canadian organizations for Two-Spirit, lesbian, gay, bisexual, transgender, queer, intersex and additional sexually and gender diverse (2SLGBTQI+) people in Canada","Programme de promotion de l'égalité des sexes, de l'orientation sexuelle, de l'identité et de l'expression de genre – Contributions pour appuyer le renforcement des capacités et le travail à l'échelle communautaire des organisations des personnes aux deux esprits, lesbiennes, gaies, bisexuelles, transgenres, queers, intersexuées et des autres personnes de diverses identités sexuelles et de genre au Canada",3697807.0,3697807.0,9897194.0,9897194.0,12957335.0,12957335.0,124001100.0,123948171.0,187673430.0,184446270.0
SWC,c,(S) Payments to address gender-based violence pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements pour contrer la violence fondée sur le sexe en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,40161324.0,40161324.0,,,,,,,,
SWC,c,(S) Payments to support women's shelters and sexual assault centrespursuant to the Public Health Events of National Concern Payments Act,(S) Paiements pour soutenir les refuges pour femmes et les centres d'aide aux victimes d'agressions sexuelles en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,30000000.0,30000000.0,,,,,,,,
SWC,g,Women's Program—Grants to women's and other voluntary organizations for the purpose of furthering women's participation in Canadian society,Programme de promotion de la femme – Subventions à des organismes de femmes et à d'autres organismes bénévoles dans le but de promouvoir la participation des femmes à la société canadienne,27661914.0,27661914.0,9112885.0,6964467.0,24428366.0,24428366.0,5160065.0,5160065.0,4162642.0,4162642.0
SWC,g,"Gender-based Violence Funding Program—Grants to Canadian organizations, institutions and other levels of government to improve supports and help create long-term, comprehensive solutions for survivors at the national, regional and local levels","Programme de financement pour la lutte contre la violence fondée sur le sexe – Subventions pour les organismes, institutions et autres ordres de gouvernement canadiens afin d'améliorer les mesures de soutien et de créer des solutions globales à long terme pour les personnes survivantes à l'échelle nationale, régionale et locale",6010598.0,6010598.0,1836831.0,1836831.0,7312331.0,7312331.0,4120034.0,4120034.0,896116.0,896116.0
SWC,g,"Equality for Sex, Sexual Orientation, Gender Identity and Expression Program - Grants to support capacity building and community-level work of Canadian organizations for Two-Spirit, lesbian, gay, bisexual, transgender, queer, intersex and additional sexually and gender diverse (2SLGBTQI+) people in Canada","Programme de promotion de l'égalité des sexes, de l'orientation sexuelle, de l'identité et de l'expression de genre – Subventions pour appuyer le renforcement des capacités et le travail à l'échelle communautaire des organisations des personnes aux deux esprits, lesbiennes, gaies, bisexuelles, transgenres, queers, intersexuées et des autres personnes de diverses identités sexuelles et de genre au Canada",1928021.0,1928021.0,110287.0,110287.0,4083699.0,3379713.0,3301330.0,3301330.0,2366808.0,2366808.0
TBC,c,Contributions to the Open Government Partnership,Contributions au Partenariat pour un gouvernement ouvert,250000.0,250000.0,255382.0,255382.0,267142.0,267142.0,267402.0,267402.0,373520.7,373520.7
TBC,c,International Federation of Accountants,Fédération internationale des comptables,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
TBC,c,Research and Policy Initiatives Assistance Program,Programme de soutien d'initiatives stratégiques et de recherche,184042.0,184042.0,136040.0,136040.0,167731.0,167731.0,239897.0,239897.0,153863.0,153863.0
TBC,o,"(S) Payments under the Public Service Pension Adjustment Act (R.S.C., 1970, c. P-33)","(S) Versements en vertu de la Loi sur la mise au point des pensions du service public (L.R.C. (1970), ch. P-33)",7521.0,7521.0,1458.0,1458.0,1430.0,1430.0,1514.49,1514.49,1578.96,1578.96
TBC,o,"Payments, in the nature of Workers' Compensation, in accordance with the Public Service Income Benefit Plan for Survivors of Employees Slain on Duty","Paiements, sous forme d'indemnités pour des accidents du travail, conformément aux régimes de la fonction publique de prestations versées aux survivants des employés décédés dans l'exercice de leurs fonctions",494747.0,255586.0,494672.0,255587.0,495000.0,255586.0,495000.0,308814.62,495000.0,339394.71
TBC,o,Special Indemnity Plan for Spouses of Canadian Forces Attachés,Régime spécial d'indemnisation pour les conjoints des attachés des Forces canadiennes,5253.0,5253.0,5328.0,5328.0,5000.0,0.0,5000.0,0.0,5000.0,0.0
TC,c,(S) Northumberland Strait Crossing Subsidy Payment under the Northumberland Strait Crossing Act,(S) Paiement de subvention pour l'ouvrage de franchissement du détroit de Northumberland selon la Loi sur l'ouvrage de franchissement du détroit de Northumberland,68603289.0,68603289.0,69305533.0,69305533.0,72865776.0,72865776.0,77178962.0,77178962.0,79385416.0,79385416.0
TC,c,"(S) Payments to the Canadian National Railway Company in respect of the termination of the collection of tolls on the Victoria Bridge, Montreal and for rehabilitation work on roadway portion of the Bridge","(S) Versements à la Compagnie des chemins de fer nationaux du Canada à l'égard de l'abolition des péages sur le pont Victoria à Montréal, et pour la réfection de la voie de circulation du pont",3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,9913270.0,9913270.0
TC,c,Airports Capital Assistance Program,Programme d'aide aux immobilisations aéroportuaires,41863429.0,37040655.0,134121308.0,107243487.0,132362700.0,120767029.0,62105708.0,43400354.3,52976787.0,48484856.16
TC,c,Airports Operations and Maintenance Subsidy Program,Programme pour l'exploitation et l'entretien des aéroports,2461492.0,2461492.0,1985366.0,1978356.0,2329951.0,2329951.0,3088793.0,3088792.1,2818427.0,2818427.0
TC,c,"Allowances to former employees of Newfoundland Railways, Steamships and Telecommunications Services transferred to Canadian National Railways","Allocations aux anciens employés des services des chemins de fer, des navires à vapeur et des télécommunications de Terre-Neuve mutés aux Chemins de fer nationaux du Canada",259000.0,111141.0,111141.0,90903.0,70294.0,70294.0,60080.0,60079.92,70294.0,48845.98
TC,c,Asia-Pacific Gateway and Corridor Transportation Infrastructure Fund,Fonds d'infrastructure de transport de la Porte d'entrée et du Corridor de l'Asie-Pacifique,14080288.0,13342871.0,2174117.0,2174116.0,,,,,,
TC,c,Canadian Transportation Research Forum's Scholarship program,Programme de bourses pour le Groupe de recherches sur les transports au Canada,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0
TC,c,Contribution to the Northern Transportation Adaptation Initiative,Contribution pour appuyer l'Initiative d'adaptation des transports dans le Nord,1510081.0,616554.0,936562.0,608531.0,,,,,,
TC,c,Contribution in Support of Boating Safety,Contribution à l'appui de la sécurité nautique,2225000.0,289154.0,4169920.0,3175621.0,2455047.0,2455046.0,1548359.0,1548358.19,997812.0,997811.15
TC,c,Contribution to Support Clean Transportation Program,Contributions à l'appui des transports propres,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,3650000.0,166017.44,2291378.0,843528.98
TC,c,Contributions to provinces toward highway improvements to enhance overall efficiency and promote safety while encouraging industrial development and tourism from a regional economic perspective: Outaouais Road Development Agreement,"Contributions aux provinces pour défrayer le coût des améliorations des systèmes routiers dans le but d'augmenter leur efficacité globale et de promouvoir la sécurité, tout en encourageant, d'un point de vue régional et économique, le développement industriel et le tourisme : Entente pour le développement du réseau routier de l'Outaouais",10013883.0,0.0,10789677.0,4283677.0,5583420.0,1488503.0,9033060.0,583504.58,2084435.0,94443.76
TC,c,Contributions to support the Transportation Assets Risk Assessment initiative,Contributions pour appuyer l'initiative d'évaluation des risques liés aux actifs de transport,1263037.0,516404.0,2116490.0,895392.0,1536327.0,1536327.0,,,,
TC,c,Ferry Services Contribution Program,Programme de contributions aux services de traversier,56175815.0,48537160.0,53246619.0,45940083.0,52864399.0,52864399.0,59928149.0,52690925.0,65898875.0,65898875.0
TC,c,Gateways and Border Crossings Fund,Fonds pour les portes d'entrée et les passages frontaliers,44524696.0,6945699.0,13095587.0,13095587.0,,,23900000.0,0.0,,
TC,c,Labrador Coastal Airstrips Restoration Program,Programme de réfection des bandes d'atterrissage de la côte du Labrador,1387276.0,1387276.0,1360000.0,1360000.0,1360000.0,1360000.0,1260000.0,1260000.0,510000.0,510000.0
TC,c,"Payments to other governments or international agencies for the operation and maintenance of airports, air navigation and airways facilities","Versements aux autres gouvernements ou organismes internationaux pour l'exploitation et l'entretien des aéroports, des installations de navigation aérienne et des voies aériennes",100000.0,62635.0,100000.0,27616.0,0.0,0.0,99999.0,63858.14,100000.0,82378.85
TC,c,Port Asset Transfer Program,Fonds pour le Programme de transfert des installations portuaires,62400000.0,0.0,62499806.0,44816732.0,60000.0,60000.0,50000.0,50000.0,14000000.0,175000.0
