year,service,cra_business_ids_collected,SIN_collected,phone_inquiry_count,phone_application_count,phone_inquiry_and_application_count,online_inquiry_count,online_application_count,live_application_count,mail_application_count,email_application_count,fax_application_count,other_application_count,comment_en,comment_fr
2021,2593,Y,N,,,,1196.0,0.0,,,,,,All initial challenge calls were completed prior to 2020-21.,Tous les appels de défi initiaux ont été terminés avant 2020-2021.
2021,48,,,,,,10628.0,14140.0,,,,,,SSC accepts online requests only,SPC accepte uniquement les demandes en ligne
2021,659,Y,N,,,,2176.0,0.0,,,,,,"The Youth Justice Fund does not accept application by telephone, mail, fax, or in person.","Le Fonds du système de justice pour les jeunes n'accepte pas les demandes par téléphone, courrier, fax, ou en personne"
2021,688,,,,,,598012.0,,,,,,,"This Advisory and Information Service is not a transactional e-service. It is information accessible online, available instantly in a self-service manner: it does not require a user's account nor an application, and there is no final outputs issued such as payments or requests completed. The ""Number of Website Visits"" for the FY2021-22 is incomplete, because of replacement of the software used to track the Web statistics. Statistics reflect period of October 2021 to March 2022.","Ce Service Consultatif et d'information n’est pas un service transactionnel électronique. L’information est accessible en ligne, disponible instantanément et en libre-service: l'accès au service ne requière pas de compte d'utilisateur ni d’application et il n'y a pas d'opérations finales effectuées tels que des paiements émis ou des demandes complétées.  Le ""nombre de visites du site Web"" pour l'exercice 2022-21 est incomplet, en raison du remplacement du logiciel utilisé pour suivre les statistiques Web. Les statistiques reflètent la période d'octobre 2021 à mars 2022."
2021,689,,,,,,446653413.0,,,,,,,"This Advisory and Information Service is not a transactional e-service. It is information accessible online, available instantly in a self-service manner: it does not require a user's account nor an application, and there is no final outputs issued such as payments or requests completed. The ""Number of Website Visits"" for the FY2021-22 is incomplete, because of replacement of the software used to track the Web statistics. Statistics reflect period of October 2021 to March 2022.","Ce Service Consultatif et d'information n’est pas un service transactionnel électronique. L’information est accessible en ligne, disponible instantanément et en libre-service: l'accès au service ne requière pas de compte d'utilisateur ni d’application et il n'y a pas d'opérations finales effectuées tels que des paiements émis ou des demandes complétées.  Le ""nombre de visites du site Web"" pour l'exercice 2022-21 est incomplet, en raison du remplacement du logiciel utilisé pour suivre les statistiques Web. Les statistiques reflètent la période d'octobre 2021 à mars 2022."
2021,840,,,,,,7390.0,324.0,,,,,,,
2021,8,,,,,,1451.0,4754.0,,,,,,SSC accepts online requests only,SPC accepte uniquement les demandes en ligne
2021,902,N,N,,,,584162.0,0.0,,,,,,"Number of applications through Other channels: Departments can intitiate payment requests using configured IT batch interfaces. 
Service is only offered to internal GoC departments, and only through the transmission of secure, authenticated files or online web application. Number of telephone inquiries: Not applicable (Security network and digital services in telecommunication confirmed that this info is not available since their data is overwritten every month.)",Nombre de demandes via d'autres canaux : les ministères peuvent initier des demandes de paiement à l'aide d'interfaces informatiques par lots configurées. Le service n'est offert qu'aux ministères internes du gouvernement du Canada et uniquement par la transmission de fichiers sécurisés et authentifiés ou d'une application Web en ligne. Nombre de demandes téléphoniques : sans objet (le réseau de sécurité et les services numériques de télécommunication ont confirmé que cette information n'est pas disponible car leurs données sont écrasées tous les mois
2021,903,,N,,,,199419.0,,,,,,,"Service is only offered to internal GoC departments, and only through the transmission of secure, authenticated files or weblink.","Le service est offert seulement aux services internes du GC, et seulement par la transmission de fichiers sécurisés, authentifiés ou par lien web."
2021,908,N,N,,,,3551619.0,19207.0,,,,,,"Through its online platforms, GCSurplus uses several service lines (GCSurplus, GCDonate, GCTransfer and GCMil) to divest of surplus assets.","Par l'entremise de ses plateformes en ligne, GCSurplus utilise plusieurs lignes de services (GCSurplus, GCDonate, GCTransfer et GCMil) pour se départir des biens excédentaires."
2021,SRV02754,,,,,,2484.0,,,,,,,,
2021,SRV02791,,,,,,300000.0,4355.0,,,,,,,
2021,SRV02882,,,,,,0.0,337024.0,,,,,,,"Le nombre de demandes (337024) représente le nombre de ""order acquisitions"" de la part des ministères fédéraux. Ce nombre exclus les données acquisent pas les utilisateurs non gouvernementaux (vetted users) puisqu'ils ont accès aux données archivées en libre-service."
2021,1005,,Y,,,,,0.0,,,,,,"Due to the sensitivity of the program and low volume, specific numbers are not reported publicly.","En raison de la sensibilité du programme et du faible volume, les données spécifiques ne sont pas rendues publiques."
2022,1027,,N,,,,,0.0,,,,,,Data was not collected or reported,Les données n'ont pas été collectées ou déclarées
2022,1032,,N,,,,,0.0,,,,,,Data was not collected or reported,Les données n'ont pas été collectées ou déclarées
2022,1089,N,N,,,,,99.0,,,,,,Moved from email to online submission 2021-22 (URL updated),Passage du courrier électronique à la soumission en ligne 2021-22 (URL mis à jour)
2021,1089,N,N,,,,,76.0,,,,,,Moved from email to online submission 2021-22 (URL updated),Passage du courrier électronique à la soumission en ligne 2021-22 (URL mis à jour)
2022,1094,,,,,,,300.0,,,,,,,
2021,1094,,,,,,,200.0,,,,,,,
2022,1155,N,N,,,,,49685.0,,,,,,The Priority Information Management System is not open to public. Not connected to Adobe Analytic tool.,Le Système de gestion des informations sur les priorités n'est pas ouvert au public et n'est pas connecté sur le Adobe Analytic tool.
2021,1202,,,,,,,1903.0,,,,,,,
2021,1204,N,N,,,,,120000.0,,,,,,,
2022,1234,Y,N,,,,,25.0,,,,,,Applications are accepted on-line.,Les candidatures sont acceptées en ligne.
2021,1275,Y,N,,,,,2930.0,,,,,,"IRAP's funding services are delivered through multiple channels, including in-person, via telephone, email and other electronic means.  IRAP's model is based on its relationship with the client which means that there are an unlimited number of interactions prior to the delivery of funding.  Only once a client is ready for funding are they invited to apply.  As such, the program cannot count things such as telephone inquiries, website hits etc. SIN is not required for the delivery of IRAP services.","Les services de financement du PARI sont offerts par divers canaux, y compris en personne, par téléphone, par courrier électronique et par d'autres moyens électroniques. Le modèle du PARI repose sur sa relation avec le client, ce qui signifie qu'il existe un nombre illimité d'interactions avant la distribution du financement. Une fois que le client est prêt à recevoir du financement, il est invité à postuler. En tant que tel, le programme ne peut pas compter des choses telles que des demandes de renseignements téléphoniques, des visites de sites Web, etc."
2022,1300,,,,,,,0.0,,,,,,"ISC Education offers a generic email address where general enquiries can be submitted about ISC's Education Programs. Enquiries can also be directed to ISC's regional offices and headquarters by postal mail, email, phone, fax and/or in person, as applicable.  ISC does not track the number of inquiries (or related follow-up activities) from First Nation communities or other service providers.",SAC n'assure pas le suivi des données sur le nombre de demandes FR
2022,1302,,,,,,,0.0,,,,,,"ISC Education offers a generic email address where general enquiries can be submitted about ISC's Education Programs. Enquiries can also be directed to ISC's regional offices and headquarters by postal mail, email, phone, fax and/or in person, as applicable. ISC does not track the number of inquiries (or related follow-up activities) from First Nations and Inuit Youth recipients or other service providers",SAC n'assure pas le suivi des données sur le nombre de demandes FR
2022,1305,,,,,,,0.0,,,,,,"ISC Education offers a generic email address where general enquiries can be submitted about ISC's Education Programs. Enquiries can also be directed to ISC's regional offices and headquarters by postal mail, email, phone, fax and/or in person, as applicable. ISC does not track the number of inquiries (or related follow-up activities) from First Nations and Inuit Youth recipients or other service providers.",SAC n'assure pas le suivi des données sur le nombre de demandes FR
2021,1454,,N,,,,,0.0,,,,,,,s/o
2021,1470,,N,,,,,6242.0,,,,,,Benefits are processed through the Global Case Management System. The Number of Applications indicates the number of families that received the benefit.,Les prestations sont traitées dans le Système Mondial de Gestion des Cas (SMGC). Le nombre de demandes indique le nombre de familles qui ont reçu les allocations de soutien du revenu.
2021,1623,,,,,,,5.0,,,,,,,
2022,1677,,,,,,,57000000.0,,,,,,"Most interactions with the CADC are programmatic. In 2022-23  57 million files, 0.9 Pbytes, were delivered to 53,000 unique IP addresses.","La plupart des interactions avec le CCDA sont programmatiques. Les téléchargements annuels typiques sont un peu plus de 100 millions de fichiers et 4,9Pb."
2022,169,N,N,,,,,5718.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,169,N,N,,,,,7133.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,173,,,,,,,3197.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,178,,,,,,,5096.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,1849,,,,,,,0.0,,,,,,Entering < 0 > as the FY2020-21 data for ATIP will not be made available until the Minister’s Annual Report to Parliament is released end of calendar year 2021,La saisie du chiffre < 0 > comme donnée de l’AIPRP pour l’exercice 2020-2021 ne sera pas rendue publique avant la publication du rapport annuel de la ministre au Parlement à la fin de l’année civile 2021
2021,1857,Y,N,,,,,0.0,,,,,,,
2022,1884,,N,,,,,0.0,,,,,,Data not available.,Données non disponibles.
2021,1884,,N,,,,,0.0,,,,,,,
2022,2016,,,,,,,1051.0,,,,,,,
2021,2016,,,,,,,1552.0,,,,,,,
2021,2017,,N,,,,,56.0,,,,,,,
2022,2019,,,,,,,1741.0,,,,,,,
2021,2019,,,,,,,1865.0,,,,,,,
2022,2020,,,,,,,232.0,,,,,,,
2021,2020,,,,,,,214.0,,,,,,,
2021,2028,,,,,,,0.0,,,,,,,
2022,2094,,,,,,,148.0,,,,,,,
2021,2095,,,,,,,0.0,,,,,,The program uses an online system for applicants to complete and submit funding applications.,"Le Programme utilise un système en ligne pour que les requérants puissent compléter et soumettre leurs demandes de financement.

Le nombre de demandes soumises ne représente pas le nombre de projets financés.

Le programme n'accepte pas les demandes en personne, par courrier ou par tout autre moyen."
2021,2106,N,N,,,,,94.0,,,,,,,
2021,2131,,,,,,,727.0,,,,,,Online interaction is by ResearchNet (online application portal). Standards are captured through Funding Programs for Health Research and Training Service,L’interaction en ligne se fait au moyen de RechercheNet (portail de présentation des demandes). Les normes sont reflétées dans le service Programmes de financement de la recherche et de la formation en santé
2022,2155,,,,,,,8385.0,,,,,,Online interaction is by ResearchNet (online application portal).,L’interaction en ligne se fait au moyen de RechercheNet (portail de présentation des demandes).
2021,2155,,,,,,,10967.0,,,,,,Online interaction is by ResearchNet (online application portal).,L’interaction en ligne se fait au moyen de RechercheNet (portail de présentation des demandes).
2022,2228,N,N,,,,,0.0,,,,,,"There is no formal application process for licences. Requests could come from Industry, Academia, or government organizations. Requests are received ad-hoc, occasionally through the contact form on the CRC website or Innovation Canada's Explore IP website. Other times, requests are received directly from organizations that the CRC already has a connection to (for example, research collaborators). Licences are negotiated individually, and do not have set fees.","Il n'existe pas de procédure formelle de demande de licences. Les demandes peuvent provenir de l'industrie, des universités ou des organismes publics. Les demandes sont reçues de façon ponctuelle, parfois par le biais du formulaire de contact du site Web du CRC ou du site Web Explore IP d'Innovation Canada. D'autres fois, les demandes proviennent directement d'organisations avec lesquelles le CRC est déjà en relation (par exemple, des collaborateurs de recherche). Les licences sont négociées individuellement et ne comportent pas de frais fixes."
2022,2239,,,,,,,55.0,,,,,,The system is accessible to internal users only and is accessed by logging into the gcfm.canada.ca website. We do not have information about the number of visits to the site for the purpose of accessing EMC as the gcfm.canada.ca access point is shared with other applications. 55 unique users in EMS who use this application. The users go in several times per day and make numerous data entries and updates.,"Seuls les utilisateurs internes peuvent accéder à ce système en se connectant au site Web gcfm.canada.ca. On ne connaît pas le nombre de visites sur le site pour accéder à la CGE, car le point d'accès gcfm.canada.ca est utilisé par d'autres applications. Les utilisateurs s'y rendent plusieurs fois par jour et effectuent de nombreuses saisies et mises à jour de données."
2021,2239,,,,,,,55.0,,,,,,The system is accessible to internal users only and is accessed by logging into the gcfm.canada.ca website. We do not have information about the number of visits to the site for the purpose of accessing EMC as the gcfm.canada.ca access point is shared with other applications. 55 unique users in EMS who use this application. The users go in several times per day and make numerous data entries and updates.,"Seuls les utilisateurs internes peuvent accéder à ce système en se connectant au site Web gcfm.canada.ca. On ne connaît pas le nombre de visites sur le site pour accéder à la CGE, car le point d'accès gcfm.canada.ca est utilisé par d'autres applications. Les utilisateurs s'y rendent plusieurs fois par jour et effectuent de nombreuses saisies et mises à jour de données."
2022,243,,,,,,,51.0,,,,,,"A total of 118 applications were received via the SARA permit system in 2021-22 (note: the number is not a reflection of how many permits were issued in the same timeframe). The service is not an information service but a permit system - the traffic volume to the website is unknown. Phone inquiries are sometimes received (mainly at regional offices), however, these are not tracked since any resulting permit applications would still need to be submitted through the online permit system.  There are no applications accepted via mail or in person. The number of telephone inquiries and website visits is not tracked. ECCC has determined the CRA Business Number is ""Not Applicable"" for its permit services.","En tout, 118  demandes ont été reçues via le système de permis de la LEP en 2021-2022. Ce service n'est pas un service d'information mais un système de délivrance de permis (remarque: le nombre ne reflète pas le nombre de permis délivrés dans le même délai) ; le nombre de consultations du site Web est inconnu. Des demandes de renseignement sont parfois reçues (principalement aux bureaux régionaux). Toutefois, elles ne font pas l'objet d'un suivi, car les demandes de permis résultantes doivent être soumises dans le système de permis en ligne.  Il n'y a pas d'applications acceptées par la poste ou en personne. Le nombre de demandes téléphoniques et de visites sur le site web ne fait pas l'objet d'un suivi.  ECCC a déterminé que le numéro d'entreprise de l'ARC est ""Sans objet"" pour ses services de délivrance de permis."
2021,243,,,,,,,118.0,,,,,,"A total of 118 applications were received via the SARA permit system in 2021-22 (note: the number is not a reflection of how many permits were issued in the same timeframe). The service is not an information service but a permit system - the traffic volume to the website is unknown. Phone inquiries are sometimes received (mainly at regional offices), however, these are not tracked since any resulting permit applications would still need to be submitted through the online permit system.  There are no applications accepted via mail or in person. The number of telephone inquiries and website visits is not tracked. ECCC has determined the CRA Business Number is ""Not Applicable"" for its permit services.","En tout, 118  demandes ont été reçues via le système de permis de la LEP en 2021-2022. Ce service n'est pas un service d'information mais un système de délivrance de permis (remarque: le nombre ne reflète pas le nombre de permis délivrés dans le même délai) ; le nombre de consultations du site Web est inconnu. Des demandes de renseignement sont parfois reçues (principalement aux bureaux régionaux). Toutefois, elles ne font pas l'objet d'un suivi, car les demandes de permis résultantes doivent être soumises dans le système de permis en ligne.  Il n'y a pas d'applications acceptées par la poste ou en personne. Le nombre de demandes téléphoniques et de visites sur le site web ne fait pas l'objet d'un suivi.  ECCC a déterminé que le numéro d'entreprise de l'ARC est ""Sans objet"" pour ses services de délivrance de permis."
2021,2457,,Y,,3820663.0,3820663.0,,9720728.0,,,,,,"Volumes represent the number applications received as of October 31, 2021. 
CRB was available from September 27, 2020 to October 23, 2021, the last day to apply retroactively was December 22, 2021. 
Employment and Social Development Canada (ESDC) is the functional owner and delegated the authority to administer to the Canada Revenue Agency.","Les volumes représentent le nombre de demandes reçues en date du 31 octobre 2021.  La PCRE était disponible du 27 septembre 2020 au 23 octobre 2021. Le dernier jour pour faire une demande rétroactive était le 22 décembre 2021. 
Emploi et Développement social Canada (EDSC) est le responsable fonctionnel et a délégué le pouvoir d’administrer à l’Agence."
2021,2458,,Y,,4155915.0,4155915.0,,4333480.0,,,,,,"Volumes represent the number applications received as of March 31, 2022. 
Employment and Social Development Canada (ESDC) is the functional owner and delegated the authority to administer to the Canada Revenue Agency.","Les volumes représentent le nombre de demandes reçues en date du 31 mars 2021.
Emploi et Développement social Canada (EDSC) est le responsable fonctionnel et a délégué le pouvoir d’administrer à l’Agence."
2021,2459,,Y,,883149.0,883149.0,,1814975.0,,,,,,"Volumes represent the number applications received as of March 31, 2022. 
Employment and Social Development Canada (ESDC) is the functional owner and delegated the authority to administer to the Canada Revenue Agency.","Les volumes représentent le nombre de demandes reçues en date du 31 mars 2021.
Emploi et Développement social Canada (EDSC) est le responsable fonctionnel et a délégué le pouvoir d’administrer à l’Agence."
2021,2462,Y,Y,,,,,3000000.0,,,,,,"Volumes represent the number applications approved as of March 31, 2021. 
* All numbers have been rounded to the nearest 10 except for Subsidies approved. The sum of the data may not add to the total due to rounding.","Les volumes représentent le nombre de demandes reçues en date du 31 mars 2021.
* Tous les nombres ont été arrondis à la dizaine près, à l’exception des « Subventions approuvées ». Il est donc possible que la somme des données ne corresponde pas au total."
2021,2463,Y,Y,,,,,660000.0,,,,,,"Volumes represent the number applications approved as of March 31, 2021. 
* All numbers have been rounded to the nearest 10 except for Subsidies approved. The sum of the data may not add to the total due to rounding.","Les volumes représentent le nombre de demandes reçues en date du 31 mars 2021.
* Tous les nombres ont été arrondis à la dizaine près, à l’exception des « Subventions approuvées ». Il est donc possible que la somme des données ne corresponde pas au total."
2022,2505,,,,,,,7.0,,,,,,,
2022,254,,N,,,,,67.0,,,,,,"""The """"Clients/Target Groups"""" Field should reflect that the program's target groups must be Indigenous or mandated by Indigenous eligible recipients.","Le champ ""Clients/Groupes cibles"" devrait refléter le fait que les groupes cibles du programme doivent être autochtones ou mandatés par des bénéficiaires admissibles autochtones.
Au cours l’année financière 2020-2021, le Fonds autochtone pour les espèces en péril a utilisé pour la première fois le Système de gestion d'entreprise des subventions et des contributions (SGESC), pour que les requérants puissent compléter et soumettre leurs demandes de financement. Par conséquent, aucune amélioration n’a encore été apportée au service sur la base des commentaires de clients.
Le nombre de demandes soumises ne représente pas le nombre de projets financés. Le programme n'accepte pas les demandes en personne, par courrier ou par tout autre moyen.
Dans la mesure où le programme est géré au niveau national, mais administré par les bureaux régionaux, nous ne pouvons fournir d'information concernant le nombre d'appels téléphoniques ; et ce, parce que les coordonnateurs régionaux peuvent recevoir ces appels.
Nous ne sommes pas en mesure de fournir d'indication concernant le nombre de consultations du site Web car l'équipe de la RCN qui coordonne le programme n'en fait aucun suivi. De plus, deux sites Web seraient nécessaires : un site Web pour le programme et un pour le système de demandes en ligne, qui sont gérés par deux groupes différents."
2021,254,,N,,,,,92.0,,,,,,"""The """"Clients/Target Groups"""" Field should reflect that the program's target groups must be Indigenous or mandated by Indigenous eligible recipients.","Le champ ""Clients/Groupes cibles"" devrait refléter le fait que les groupes cibles du programme doivent être autochtones ou mandatés par des bénéficiaires admissibles autochtones.
Au cours l’année financière 2020-2021, le Fonds autochtone pour les espèces en péril a utilisé pour la première fois le Système de gestion d'entreprise des subventions et des contributions (SGESC), pour que les requérants puissent compléter et soumettre leurs demandes de financement. Par conséquent, aucune amélioration n’a encore été apportée au service sur la base des commentaires de clients.
Le nombre de demandes soumises ne représente pas le nombre de projets financés. Le programme n'accepte pas les demandes en personne, par courrier ou par tout autre moyen.
Dans la mesure où le programme est géré au niveau national, mais administré par les bureaux régionaux, nous ne pouvons fournir d'information concernant le nombre d'appels téléphoniques ; et ce, parce que les coordonnateurs régionaux peuvent recevoir ces appels.
Nous ne sommes pas en mesure de fournir d'indication concernant le nombre de consultations du site Web car l'équipe de la RCN qui coordonne le programme n'en fait aucun suivi. De plus, deux sites Web seraient nécessaires : un site Web pour le programme et un pour le système de demandes en ligne, qui sont gérés par deux groupes différents."
2022,2592,Y,N,,,,,0.0,,,,,,All initial challenge calls were completed prior to 2020-21.,Tous les appels de défi initiaux ont été terminés avant 2020-2021.
2021,2592,Y,N,,,,,0.0,,,,,,All initial challenge calls were completed prior to 2020-21.,Tous les appels de défi initiaux ont été terminés avant 2020-2021.
2021,267,,N,,,,,137.0,,,,,,,"Au cours l’année financière 2020-2021, le Programme d'intendance de l'habitat pour les espèces en péril a utilisé pour la première fois le Système de gestion d'entreprise des subventions et des contributions (SGESC), pour que les requérants puissent compléter et soumettre leurs demandes de financement. Par conséquent, aucune amélioration n’a encore été apportée au service sur la base des commentaires de clients.
Le nombre de demandes soumises ne représente pas le nombre de projets financés. Le programme n'accepte pas les demandes en personne, par courrier ou par tout autre moyen.
Dans la mesure où le programme est géré au niveau national, mais administré par les bureaux régionaux, nous ne pouvons fournir d'information concernant le nombre d'appels téléphoniques ; et ce, parce que les coordonnateurs régionaux peuvent recevoir ces appels.
Nous ne sommes pas en mesure de fournir d'indication concernant le nombre de consultations du site Web car l'équipe de la RCN qui coordonne le programme n'en fait aucun suivi. De plus, deux sites Web seraient nécessaires : un site Web pour le programme et un pour le système de demandes en ligne, qui sont gérés par deux groupes différents."
2021,357,,,,,,,843.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,664,,N,,,,,374339.0,,,,,,"Interviews have resumed at enrolment centres in the U.S. NEXUS and FAST enrolment centres in Canada remain closed. All applicants, including Canadian citizens and Permanent Residents, wishing to schedule interviews can do so at their nearest U.S. enrolment centre through the Trusted Traveller portal. Please note that there is a delay in processing applications. For an update on the status of applications, clients can check their account on the Trusted Traveller program portal.","Les entrevues liées à NEXUS et EXPRES ont repris dans les centres d'inscription aux États-Unis. Les centres d’inscription NEXUS et EXPRES au Canada restent fermés. Tous les demandeurs, incluant les citoyens canadiens et les résidents permanents du Canada, qui souhaitent prendre rendez-vous pour une entrevue pourront le faire auprès du centre d’inscription américain le plus proche au moyen du portail des voyageurs fiables. Pour une mise à jour sur l'état des demandes, les clients peuvent consulter leur compte sur le portail du programme des voyageurs fiables."
2021,667,,N,,,,,9979.0,,,,,,"Interviews have resumed at enrolment centres in the U.S. NEXUS and FAST enrolment centres in Canada remain closed. All applicants, including Canadian citizens and Permanent Residents, wishing to schedule interviews can do so at their nearest U.S. enrolment centre through the Trusted Traveller portal. Please note that there is a delay in processing applications. For an update on the status of applications, clients can check their account on the Trusted Traveller program portal.","Les entrevues liées à NEXUS et EXPRES ont repris dans les centres d'inscription aux États-Unis. Les centres d’inscription NEXUS et EXPRES au Canada restent fermés. Tous les demandeurs, incluant les citoyens canadiens et les résidents permanents du Canada, qui souhaitent prendre rendez-vous pour une entrevue pourront le faire auprès du centre d’inscription américain le plus proche au moyen du portail des voyageurs fiables. Pour une mise à jour sur l'état des demandes, les clients peuvent consulter leur compte sur le portail du programme des voyageurs fiables."
2022,694,N,N,,,,,454.0,,,,,,,
2022,707,N,N,,,,,265.0,,,,,,,
2022,758,N,N,,,,,772.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,758,N,N,,,,,1783.0,,,,,,"Components of this service are available via different channels (including telephone, online, email, and mail.) In-Person Applications are not accepted. We communicate with applicants via telephone and email, but data is not collected on number of contacts via these channels.","Les composantes de ce service sont disponibles par différents modes de prestation (y compris le téléphone, en ligne, par courriel et par la poste). Demandes soumises en personne ne sont pas acceptées. Nous communiquons avec les candidats par téléphone et par courriel, mais nous ne recueillons pas de données sur le nombre des contacts par ces modes de prestation."
2021,761,,,,,,,291.0,,,,,,,
2022,816,,,,,,,9.0,,,,,,,
2022,840,,,,,,,385.0,,,,,,,
2022,850,N,N,,,,,74.0,,,,,,,
2022,859,N,N,,,,,327.0,,,,,,,
2022,860,N,N,,,,,598.0,,,,,,,
2021,860,N,N,,,,,403.0,,,,,,,
2022,861,N,N,,,,,1705.0,,,,,,,
2022,862,N,N,,,,,172.0,,,,,,,
2022,863,N,N,,,,,733.0,,,,,,,
2022,864,N,N,,,,,270.0,,,,,,,
2022,866,N,N,,,,,84.0,,,,,,,
2022,868,N,N,,,,,151.0,,,,,,,
2021,975,N,N,,,,,0.0,,,,,,"FIRSTS is an online service. Most storage tank systems are identified online. On occasion, the Storage Tank Program does receive identification forms by email. The website can be visited to better understand the requirements of the Storage Tank for Petroleum Products and Allied Petroleum Products Regulations. The Storage Tank Program also responds to telephone enquiries.","RFISS est un service en ligne. La plupart des systèmes de stockage sont identifiés en ligne. À l'occasion, le Programme des réservoirs de stockage reçoit des formulaires d'identification par courriel. Le site Web peut être visité pour mieux comprendre les exigences du Règlement sur les réservoirs de stockage de produits pétroliers et de produits apparentés. Le programme des réservoirs de stockage répond également aux demandes de renseignements téléphoniques."
2022,SRV02815,,,,,,,50055.0,,,,,,,
2021,SRV02815,,,,,,,6531.0,,,,,,,
2021,SRV02823,,N,,,,,0.0,,,,,,,
2021,SRV02825,,Y,,178922.0,178922.0,,2824324.0,,,,,,"Volumes represent the number of applications received for the benefit period ending March 31,  2022. 
Employment and Social Development Canada (ESDC) is the functional owner and delegated the authority to administer to the Canada Revenue Agency.","Les volumes représentent le nombre de demandes reçues pour le période de prestation en date du 31 mars 2022.
Emploi et Développement social Canada (EDSC) est le responsable fonctionnel et a délégué le pouvoir d’administrer à l’Agence."
2021,SRV02826,Y,N,,,,,145420.0,,,,,,"Statistics available: https://www.canada.ca/en/revenue-agency/services/wage-rent-subsidies/hhbrp-statistics.html. Accurate as of October 23, 2022. All numbers have been rounded to the nearest 10 except for “Dollar value of subsidies approved”. The sum of the data may not add to the total due to rounding.

Numbers undergo a statistical review to ensure they represent the population of applicants. Numbers are also subject to change as claims are received, reviewed and adjusted. Applications received includes all submitted applications (processed and approved, processed and rejected, and yet to be processed). Based on approved applications. Dollar value of subsidies approved includes both the Base Rent Subsidy and the Lockdown Support. These statistics are updated bi-weekly. 145, 420 figure is a combination of the rent and wage subsidy and does not exclusively represent only online applications. Number was included to adhere to data rule of having a number of online applications if service is online enabled.",
2021,SRV02828,Y,N,,,,,233730.0,,,,,,"Statistics available: https://www.canada.ca/en/revenue-agency/services/wage-rent-subsidies/thrp-statistics.html. Accurate as of October 23, 2022. All numbers have been rounded to the nearest 10 except for “Dollar value of subsidies approved”. The sum of the data may not add to the total due to rounding.

All numbers have been rounded to the nearest 10 except for “Dollar value of subsidies approved”. The sum of the data may not add to the total due to rounding.
Numbers undergo a statistical review to ensure they represent the population of applicants. Numbers are also subject to change as claims are received, reviewed and adjusted.
Applications received includes all submitted applications (processed and approved, processed and rejected, and yet to be processed).
Based on approved applications. Employees may have been supported in more than one claim period.


These statistics are updated bi-weekly. 233,730 figure is a combination of the rent and wage and does not exclusively represent only online applications. Number was included to adhere to data rule of having a number of online applications if service is online enabled.",
2021,SRV02830,Y,N,,,,,185060.0,,,,,,"All counts are rounded to the nearest ten.

CRHP amounts are as calculated on Line 600 on the CRHP application.

Data are subject to change as claims are received, reviewed and adjusted.

The claim periods for the hiring subsidy match the claim periods for the Canada Emergency Wage Subsidy (CEWS). Therefore, claim period 17 (June 6, 2021) is the first period you can claim the CRHP.

185,060 figure does not exclusively represent only online applications. Number was included to adhere to data rule of having a number of online applications if service is online enabled.",statistiques non disponibles.
