id,subject_class,subject_id,fyear1,fyear2,topic_keys,footnote_en,footnote_fr
1723,program,RCMP-BXI02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. The RCMP also incurred annual increases to the Grant to Compensate Members Injured in the Line of Duty","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. La GRC enregistre également des hausses annuelles pour la subvention visant à indemniser les membres pour blessures subies dans l'exercice de leurs fonctions."
1724,program,RCMP-BXI03,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. The RCMP also incurred annual increases to the Grant to Compensate Members Injured in the Line of Duty. In addition, expenditures were incurred related to in year funding transferred from Public Safety, that was not included in the Departmental Plan.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. La GRC enregistre également des hausses annuelles pour la subvention visant à indemniser les membres pour blessures subies dans l'exercice de leurs fonctions. De plus, des dépenses ont été engagées concernant le financement en cours d'exercice transféré de la Sécurité publique, qui ne figurait pas dans le plan ministériel."
1725,program,RCMP-BXI04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","C&IP Ops Support saw increases related to the RCMP Pension Plan. In addition, expenditures were incurred related to the construction of the National Operations Centre (NOC) and Operational Communications Centre (OCC).","Le Soutien opérationnel aux SPCA a enregistré des augmentations liées au régime de retraite de la GRC. De plus, des dépenses ont été engagées concernant la construction du Centre national des opérations (CNO) et la station de transmissions opérationnelles (STO)."
1726,program,RCMP-BXI05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. The RCMP also incurred annual increases to the Grant to Compensate Members Injured in the Line of Duty. In addition, the RCMP incurred expenditures related to incremental in year  funding for initiatives that were not included in the 2019-20 Departmental Plan.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. La GRC enregistre également des hausses annuelles pour la subvention visant à indemniser les membres pour blessures subies dans l'exercice de leurs fonctions. Enfin, la GRC a engagé des dépenses liées à un financement supplémentaire accordé en cours d'exercice pour des initiatives qui ne figuraient pas dans le plan ministériel de 2019-2020."
1727,program,RCMP-ISS01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. In addition, the RCMP incurred expenditures related to incremental in year funding for initiatives that were not included in the 2019-20 Departmental Plan. Further, the Tiller litigation settlement was not approved until Fall 2019 and as such the related expenditures incurred were not part of the Plan","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. Enfin, la GRC a engagé des dépenses liées à un financement supplémentaire accordé en cours d'exercice pour des initiatives qui ne figuraient pas dans le plan ministériel de 2019-2020. En outre, l'entente de règlement Tiller n'a été approuvée qu'à l'automne 2019 et les dépenses subséquentes ne figurent pas dans le plan."
1728,program,RCMP-ISS02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime."
1729,program,RCMP-ISS03,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Legal Services saw an increase in funding, FTEs and corresponding expenditures related to its ongoing support of the the firearms program.","Les Services juridiques ont enregistré une augmentation du financement, des ETP et des dépenses correspondantes pour le soutien du Programme des armes à feu."
1730,program,RCMP-ISS04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. In addition, the RCMP incurred expenditures related to incremental in year funding for initiatives that were not included in the 2019-20 Departmental Plan.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. Enfin, la GRC a engagé des dépenses liées à un financement supplémentaire accordé en cours d'exercice pour des initiatives qui ne figuraient pas dans le plan ministériel de 2019-2020."
1731,program,RCMP-ISS05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",Financial Management saw an increase in expenditures versus plan due to an increased spending on the TBS Financial Management Transformation initiative.,La Gestion financière a enregistré une augmentation des dépenses par rapport au plan ministériel en raison d'une majoration des dépenses liées à l'initiative de Transformation de la gestion financière du SCT.
1732,program,RCMP-ISS08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Real Property saw a decrease in expenditures due to construction delays and realignment of funds in year to another functional area . 
 
Not as many FTEs were realigned under the new functional area as planned.","Les Biens immobiliers ont enregistré une diminution des dépenses en raison de retards dans les projets de construction et une réaffectation des fonds en cours d'exercice dans un autre secteur fonctionnel. 
 
Moins d'ETP ont été réalignés dans le nouveau domaine fonctionnel comme prévu."
1733,program,RCMP-ISS09,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",Material Management saw an increase in expenditures related to the build up Uniform and equipement inventory and the build up of the National program Armoury components.,La Gestion du matériel a enregistré u une augmentation des dépenses liées à l'approvisionnement du Programme des uniformes et équipements et du Programme national d'armes et de munitions.
1734,program,RCMP-ISS0Z,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",Acquisition Management saw small increase across the portfolio nationally related to supporting initiatives to deliver on their committments.,La Gestion des acquisitions a enregistré une légère augmentation dans le  portefeuille national en rapport avec le soutien des initiatives de son mandat
1735,program,RCMP-BXG05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variances for International Policing are withing the 10% threshold.,Les écarts pour la police internationale se situent à l'intérieur du seuil de 10%.
1736,program,CCRA-BRB01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The increase in spending is primarily due to statutory Climate Action Incentive payments included in actual spending but not reflected in planned spending ($2.6 billion). Excluding statutory transfer payments, the decrease in spending is due to lower benefit call volumes, the realignment of workload with the Tax Services and Processing program as well as lower then planned year-end spending because of COVID-19.  
 
The decrease in FTEs is primarily due to lower then planned spending in salaries associated with lower benefit call volumes as well as the realignment of workload with the Tax Services and Processing program.","La hausse des dépenses est principalement attribuable aux paiements de l’incitatif à agir pour le climat inclus dans les dépenses réelles et non dans les dépenses prévues (2,6 milliards de dollars). En excluant les paiements de transfert statutaires, la diminution des dépenses est attribuable à la baisse des volumes d’appels liés aux prestations, au réalignement de la charge de travail du programme des services fiscaux et du traitement des déclarations, ainsi qu'à des dépenses de fin d'année moins élevées que prévu en raison de la COVID-19.   
 
La diminution des ETP est principalement attribuable à des dépenses salariales moins élevées que prévu, associées à la baisse des volumes d’appels liés aux prestations, ainsi qu'au réalignement de la charge de travail du programme des services fiscaux et du traitement des déclarations."
1737,program,CCRA-BRA01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The increase in spending and FTEs is primarily due to incremental funding for major project investments and operational priorities including reducing call centre wait times and addressing pressures in individual returns workload. Additional increases are as a result of new funding received to improve T1 adjustments and address pressures related to the Government pay system as well as to implement other measures announced as part of Budget 2019 and the carbon fuel charge.,"La hausse des dépenses et des ETP est principalement attribuable au financement supplémentaire des projets d’investissement majeur et des priorités opérationnelles, y compris la réduction du temps d’attente dans les centres d’appels et le traitement des pressions liées à la charge de travail des déclarations de revenus des particuliers. D’autres augmentations additionnelles découlent du nouveau financement reçu pour améliorer les redressements des déclarations T1, réduire les pressions liées au système de paye du gouvernement et mettre en œuvre d’autres mesures annoncées dans le budget de 2019 et à la taxe sur le carbone."
1738,program,CCRA-BRA08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The increase in spending is primarily due to transfers from the Objections and Appeals program to address Service Complaints workload.,La hausse des dépenses est principalement attribuable aux transferts provenant du programme des oppositions et des appels pour traiter la charge de travail des plaintes liées au service.
1739,program,CCRA-ISS05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",Includes centrally held provisions. The decrease in spending and FTEs is primarily due to allocations made to other programs for major project investments and operational priorities during the year as well as vacant positions and staffing delays.,"Cela comprend les dispositions centralisées. La diminution des dépenses et des ETP est principalement attribuable aux affectations faites à d’autres programmes pour les projets d'investissement majeur et les priorités opérationnelles au cours de l’année, ainsi qu’aux postes vacants et aux retards en matière de dotation."
1740,program,CCRA-ISS07,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Increase primarily due to workload transfers from other internal services programs for central infrastructure and information technology work as well as major project investments. Other increases are due to collective bargaining adjustments, and incremental funding for operational priorities as well as to implement Budget 2019 measures and the carbon fuel charge.","L’augmentation est principalement attribuable aux transferts de la charge de travail d’autres programmes de services internes pour l’infrastructure centrale et le travail en technologie de l’information, ainsi qu’aux projets d’investissement majeur. D’autres augmentations sont attribuables aux rajustements découlant des négociations collectives, et au financement supplémentaire pour les priorités opérationnelles ainsi que la mise en œuvre des mesures du budget de 2019 et à la taxe sur le carbone."
1741,program,CCRA-ISS08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",Decrease primarily due to lower than planned major and minor tenant services costs as a result of Public Services and Procurement Canada delays and changes in the nature and timing of real property projects.,La diminution est principalement attribuable aux coûts moins élevés que ce qui était prévu des services majeurs et mineurs aux locataires en raison des retards à Services publics et Approvisionnement Canada et des changements dans la nature et le calendrier des projets immobiliers.
1742,program,CCRA-ISS04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The increase in spending is primarily due to incremental funding for operational priorities including addressing pressures caused by Phoenix. Other increases associated with collective bargaining adjustments and lower then planned attribution of costs associated with employee performance, learning, development and recognition activities to programs within tax and benefits.  
 
The increase in FTEs is primarily due to incremental funding for operational priorities as well as lower then planned attribution of costs associated with employee performance, learning, development and recognition activities to programs within tax and benefits.","La hausse des dépenses est principalement attribuable au financement supplémentaire pour les priorités opérationnelles, y compris le traitement des pressions causées par Phénix. D’autres augmentations sont associées aux rajustements découlant des négociations collectives et à l'attribution, moins importante que prévu, des coûts des activités liées au rendement, à l’apprentissage, au perfectionnement et à la reconnaissance des employés aux programmes au sein de l’impôt et de prestations.  
 
La hausse du nombre d'ETP est principalement attribuable au financement supplémentaire pour les priorités opérationnelles, ainsi qu’à l'attribution, moins importante que prévu, des coûts des activités liées au rendement, à l’apprentissage, au perfectionnement et à la reconnaissance des employés aux programmes au sein de l’impôt et de prestations."
1743,program,RCMP-BXH08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. In addition, Operational IM/IT Services incurred increased expenditures due to the DP identifying the funding within the Information Technology Functional Area.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. Pending"
1744,program,RCMP-BXH01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. The RCMP also incurred annual increases to the Grant to Compensate Members Injured in the Line of Duty.  
 
The variance in FTEs is related to resources that were planned within the Firearms Licensing and Registration Functional Area, but were incurred within the Firearms Investigative and Enforcement Services.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. La GRC enregistre également des hausses annuelles pour la subvention visant à indemniser les membres pour blessures subies dans l'exercice de leurs fonctions. 
 
L'écart dans les e.t.p. est lié aux ressources qui avaient été planifiées pour le secteur des permis et de l'enregistrement des armes à feu, mais qui ont été engagées dans les Services d’enquête et de contrôle en matière d’armes à feu."
1745,program,RCMP-BXH02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. The RCMP also incurred annual increases to the Grant to Compensate Members Injured in the Line of Duty. Pending 
 
The variance in FTEs is related to delays in staffing","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. La GRC enregistre également des hausses annuelles pour la subvention visant à indemniser les membres pour blessures subies dans l'exercice de leurs fonctions. 
 
L'écart dans les e.t.p. est lié aux retards dans la dotation."
1746,program,RCMP-BXH04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. In addition the increase is attributed to incremental costs related to course delivery and additional funding in support of in year priorities. 
 
The variance in FTEs is related to additional casual staff being used to support increased course offerings, that was not included in the DP.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. En outre, l'augmentation est due aux coûts supplémentaires liés à la prestation de cours et au financement supplémentaire à l'appui des priorités de l'année. 
 
L'écart dans les e.t.p. est lié au recours d'employés nommés pour une période déterminée supplémentaires à l'appui de l'offre accrue de cours, ce qui n’était pas inclus dans le plan ministériel."
1747,program,RCMP-BXH07,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan. In addition, the RCMP incurred expenditures related to incremental in year  funding for initiatives that were not included in the 2019-20 Departmental Plan. 
 
The variance is FTEs is related to additional staffing related to incremental in year  funding for initiatives that were not included in the 2019-20 Departmental Plan.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. Enfin, la GRC a engagé des dépenses liées à un financement supplémentaire accordé en cours d'exercice pour des initiatives qui ne figuraient pas dans le plan ministériel de 2019-2020. 
 
L'écart dans les e.t.p. est lié aux mesures de dotation supplémentaires liées aux financement supplémentaire d'initiatives non compris dans le plan ministériel 2019-2020."
1748,program,RCMP-BXH09,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the increase is primarily attributed to increased Government contributions to the RCMP Pension Plan. More specifically, in 2019-20, the Government of Canada made a one-time credit to the RCMP Pension Plan to eliminate an actuarial shortfall identified in the Office of the Superintended of Financial Institutions' most recent actuarial valuation of the plan.  In addition, expenditures were incurred that were not included in the Departmental Plan related to the notifications to firearms license holders regarding new requirements. 
 
The variance in FTEs is related to resources that were planned within the Firearms Licensing and Registration Functional Area, but were incurred within the Firearms Investigative and Enforcement Services.","La majeure partie de l'augmentation est principalement attribuable à la majoration des contributions du gouvernement au Régime de retraite de la GRC. En particulier, en 2019-2020, le gouvernement du Canada a accordé un crédit ponctuel pour le régime de retraite de la GRC afin d'éliminer un déficit actuariel constaté par le Bureau du surintendant des institutions financières dans sa dernière évaluation actuarielle du régime. En outre, des dépenses qui ne faisaient pas partie du plan ministériel ont été engagées pour faire parvenir des avis sur les nouvelles exigences aux titulaires de permis d'armes à feu. 
 
L'écart dans les e.t.p. est lié aux ressources qui avaient été planifiées pour le secteur des permis et de l'enregistrement des armes à feu, mais qui ont été engagées dans les Services d’enquête et de contrôle en matière d’armes à feu."
1749,program,RCMP-ISS06,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The majority of the increase is related to incremental expenditures due to  funding being included in the Information Technology Functional Area within in the 2019-20 Departmental Plan.,L’augmentation s’explique principalement par les dépenses supplémentaires attribuables au financement inclus dans le secteur des technologies de l'information dans le plan ministériel 2019-2020.
1750,program,RCMP-ISS07,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The majority of the decrease is primarily attributed to expenditures being incurred within the Operational IM/IT Services Functional Area, while the Planned Spending was identified in the Information Technology Functional Area. 
 
The variance is FTEs is related to additional staffing related to incremental in year  funding for initiatives that were not included in the 2019-20 Departmental Plan.","La baisse s’explique principalement par les dépenses faites dans les services opérationnels de GI-TI, alors que les dépenses prévues avaient été indiquées pour le secteur des technologies de l'information. 
 
L'écart dans les e.t.p. s’explique par les mesures de dotation supplémentaires liées au financement d'initiatives non comprises dans le plan ministériel 2019-2020."
1751,program,NBC-BFO01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The variance of $30,251.68 is mainly explained by an increase in expenses for the maintenance of a building.","L’écart de 30 251,68 $ est expliqué principalement par une hausse des dépenses pour l’entretien d’un bâtiment."
1752,program,NBC-BFY01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The variance of $156,938.71 is mainly explained by expenses for a new historical activity, the modernization of a mobile application and the implementation of the customer development strategy.","L’écart de 156 938,71 $ est expliqué principalement par des dépenses pour une nouvelle activité à caractère historique, la modernisation d’une application mobile et la mise en œuvre de la stratégie de développement de clientèle."
1753,program,NBC-ISS00,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The variance of $864,347.21 is explained by fees for the evaluation of the statement of assets of $370,000, the increase in the employee benefit plan (EBP) of $177,110, transfers to other programs of $187,190.39 and other changes of $130,046.82.","L’écart de 864 347,21 $ est expliqué par les honoraires pour l’évaluation de l’état de ses actifs de 370 000 $, l’augmentation du régime d’avantages sociaux des employés (RASE) de 177 110 $, les transferts aux autres programmes de 187 190,39 $ et d’autres variations de 130 046,82 $."
1754,program,FO-BTF01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to funding that will be spent in future years in order to meet program requirements.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû au financement qui sera dépensé au cours des prochaines années afin de répondre aux exigences du programme.
1755,program,FO-BTF02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to new funding received in-year to advance reconciliation on Indigenous rights and fisheries issues.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû au financement supplémentaire reçu en cours d’exercice pour faire avancer la réconciliation concernant les enjeux de droits ancestraux et des pêches.
1756,program,FO-BTF04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year to meet international commitments under the Pacific Salmon Treaty.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice pour respecter les engagements internationaux dans le cadre du Traité sur le saumon du Pacifique renouvelé.
1757,program,FO-BTF08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1758,program,FO-BTF09,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice.
1759,program,FO-BTF12,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year to implement the fish stocks provisions in the Fisheries Act and to implement a framework for Canadian Leadership on International Oceans.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice pour mettre en oeuvre les dispositions relatives aux stocks de poissons dans la Loi sur les pêches et pour mettre en oeuvre un cadre de leadership du Canada concernant les océans internationaux.
1760,program,FO-BTH01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1761,program,FO-BTG05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice.
1762,program,FO-BTG06,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1763,program,FO-BTG07,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1764,program,FO-BTH02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1765,program,FO-BTH05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and funding that will be spent in future years in order to meet program requirements.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au financement qui sera dépensé au cours des prochaines années afin de répondre aux exigences du programme.
1766,program,FO-BTI01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1767,program,FO-BTI02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to new funding received in-year.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû au financement supplémentaire reçu en cours d’exercice.
1768,program,FO-BTI03,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to funding that will be spent in future years in order to meet program requirements.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû au financement qui sera dépensé au cours des prochaines années afin de répondre aux exigences du programme.
1769,program,FO-BTI04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1770,program,FO-BTI05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and funding that will be spent in future years in order to meet program requirements.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au financement qui sera dépensé au cours des prochaines années afin de répondre aux exigences du programme.
1771,program,FO-BTI07,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1772,program,FO-BTI08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1773,program,FO-ISS02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice.
1774,program,FO-ISS03,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year to advance reconciliation on Indigenous rights and fisheries issues.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice pour faire avancer la réconciliation concernant les enjeux de droits ancestraux et des pêches.
