"id","subject_id","name_en","name_fr","is_efficiency","doc"
"NR044-0139-2016","P1044-0015","New or improved environmental infrastructure","Création ou amélioration d’infrastructures environnementales.",0,"drr16"
"NR044-0140-2016","P1044-0015","New or improved transportation or telecommunications infrastructure","Création ou amélioration d’infrastructures de transport ou de télécommunications.",0,"drr16"
"NR044-0141-2016","P1044-0019","Effective implementation of community plans","Mise en place efficace de plans communautaires.",0,"drr16"
"NR044-0142-2016","P1044-0014","Businesses opportunities are created","Création de débouchés pour les entreprises.",0,"drr16"
"NR044-0143-2016","WDO-BCE00","Western Canadian communities have strong businesses","Les entreprises des collectivités de l’Ouest canadien sont solides.",0,"drr16"
"NR044-0144-2016","WDO-BCE00","Western Canadian communities have the capacity for socio-economic development","Les collectivités de l’Ouest canadien ont une bonne capacité de développement socio-économique.",0,"drr16"
"NR044-0145-2016","P1044-0015","New or improved community, cultural, recreational, tourism, or other related infrastructure","Création ou amélioration d’infrastructures culturelles, récréatives, touristiques ou connexes.",0,"drr16"
"NR044-0146-2016","P1044-0020","Rural access to business development services","Accès à des services d’aide au développement des entreprises en milieu rural.",0,"drr16"
"NR044-0147-2016","P1044-0020","Rural access to capital and leveraged capital","Accès à des capitaux et à un financement de contrepartie en milieu rural.",0,"drr16"
"NR044-0148-2016","WDO-BCE00","Western Canadian communities have the necessary public infrastructure to support economic growth","Les collectivités de l’Ouest canadien ont l’infrastructure publique nécessaire pour soutenir leur croissance économique.",0,"drr16"
"NR044-0149-2016","P1044-0014","Community opportunities are created","Création de débouchés pour les collectivités.",0,"drr16"
"NR044-0150-2016","P1044-0014","Job opportunities are created","Création d’emplois.",0,"drr16"
"NR044-0151-2016","WDO-BCW00","Programs that strengthen the western Canadian economy","Programmes qui renforcent l’économie de l’Ouest canadien",0,"drr16"
"NR044-0152-2016","P1044-0021","Access to economic opportunities for Western Canada","Accès à des débouchés économiques dans l’Ouest canadien.",0,"drr16"
"NR044-0153-2016","P1044-0021","Coordinated economic development activities, policies and programs in Western Canada","Coordination d’activités, de politiques et de programmes de développement dans l’Ouest canadien.",0,"drr16"
"NR044-0154-2016","P1044-0021","Access to procurement opportunities for western Canadian SMEs","Accès des PME de l’Ouest canadien à des contrats d’approvisionnement.",0,"drr16"
"NR046-0001-2016","OPSIC-BLB00","The disclosure and reprisal management function is efficient","Efficacité de la fonction de gestion des dossiers de divulgations et de représailles",0,"drr16"
"NR046-0004-2016","OPSIC-BLB00","The disclosure and reprisal cases are addressed with decisions that are clear and complete.","Les cas de divulgation et de représailles font l’objet de décisions à la fois claires et exhaustives",0,"drr16"
"NR047-0013-2016","P1047-0009","Uranium mines and mills are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des mines et des usines de concentration d’uranium préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0014-2016","AECB-DAI00","Uranium mines and mills, nuclear processing facilities, and nuclear waste management facilities are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des mines et usines de concentration d’uranium, des installations de traitement nucléaire et des installations de gestion des déchets nucléaires préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0015-2016","P1047-0010","Nuclear processing facilities are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des installations de traitement nucléaire préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0016-2016","P1047-0011","Nuclear waste management facilities are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des installations de gestion des déchets nucléaires préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0017-2016","AECB-DAJ00","Nuclear power reactors and research reactors are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des réacteurs nucléaires de puissance et des réacteurs de recherche nucléaire préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0018-2016","P1047-0012","Nuclear power plants are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des centrales nucléaires préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0019-2016","P1047-0013","Research reactors are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des réacteurs de recherche préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0020-2016","AECB-DAK00","Nuclear substances and prescribed equipment are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des substances nucléaires et de l’équipement réglementé préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0021-2016","P1047-0014","Nuclear substances and prescribed equipment used in the medical sector are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des substances nucléaires et de l’équipement réglementé utilisés dans le secteur médical préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0022-2016","P1047-0015","Nuclear substances and prescribed equipment used in the industrial sector are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des substances nucléaires et de l’équipement réglementé utilisés dans le secteur industriel préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0023-2016","P1047-0016","Nuclear substances and prescribed equipment used in the commercial sector are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des substances nucléaires et de l’équipement réglementé utilisés dans le secteur commercial préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0024-2016","P1047-0017","Nuclear substances and prescribed equipment used in the academic and research sector are regulated to protect the health, safety and security of Canadians and the environment.","La réglementation des substances nucléaires et de l’équipement réglementé utilisés par le secteur universitaire et de la recherche préserve la santé, la sûreté et la sécurité des Canadiens et protège l’environnement.",0,"drr16"
"NR047-0025-2016","P1047-0018","Nuclear substances are packaged and transported safely to protect the health, safety and security of Canadians and the environment.","L’emballage et le transport sécuritaires des substances nucléaires préservent la santé, la sûreté et la sécurité des Canadiens et protègent l’environnement.",0,"drr16"
"NR047-0026-2016","P1047-0025","Dosimetry services are regulated to protect the health and safety of nuclear energy workers.","La réglementation des services de dosimétrie assure la protection de la santé et de la sécurité des travailleurs du secteur nucléaire.",0,"drr16"
"NR047-0027-2016","AECB-DAL00","Assurance to the Canadian public and international community that nuclear energy, nuclear substances, prescribed equipment and prescribed information are used for peaceful purposes, and do not contribute to threats to nuclear non-proliferation and radiological safety or secu","Garantir à la population canadienne et à la communauté internationale que l’énergie et les substances nucléaires, l’équipement réglementé et les renseignements réglementés servent à des fins pacifiques et ne contribuent pas aux menaces à la non-prolifération nucléaire et la sûreté ou la sécurité radiologique.
",0,"drr16"
"NR047-0028-2016","P1047-0019","Establish, maintain and implement domestic and international arrangements concerning the control of nuclear energy, including those pertaining to the non-proliferation of nuclear weapons, the international transfer of nuclear goods, and regulatory cooperation on nuclear safe","Établir, tenir à jour et appliquer des accords nationaux et internationaux portant sur le contrôle de l’énergie nucléaire, notamment ceux sur la non-prolifération des armes nucléaires, le transfert international de marchandises nucléaires et la collaboration en matière de réglementation de la sûreté nucléaire.",0,"drr16"
"NR047-0029-2016","P1047-0020","Provide assurance to Canadians and the international community on the absence of declared nuclear material diversion, and the absence of undeclared nuclear material and activities in Canada.","Fournir aux Canadiens et à la communauté internationale l’assurance que les matières nucléaires déclarées ne sont pas détournées et qu’il n’existe pas de matières ni d’activités nucléaires non déclarées au Canada.",0,"drr16"
"NR047-0030-2016","P1047-0021","Nuclear goods are exported solely for peaceful purposes.","Les marchandises nucléaires sont strictement exportées à des fins pacifiques.",0,"drr16"
"NR047-0031-2016","AECB-DAM00","Scientific, technical and regulatory information is delivered to inform the Canadian public on the effectiveness of Canada’s nuclear regulatory regime.","Des renseignements scientifiques, techniques et réglementaires sont diffusés en vue de renseigner la population canadienne au sujet de l’efficacité du régime de réglementation nucléaire du Canada.
",0,"drr16"
"NR047-0032-2016","P1047-0022","Regulatory requirements and guidance supports nuclear safety.","Les exigences réglementaires et l’orientation appuient la sûreté nucléaire.",0,"drr16"
"NR047-0033-2016","P1047-0023","Scientific and technical information supports regulatory decision-making.","Les données scientifiques et techniques appuient le processus de prise de décisions réglementaires.
",0,"drr16"
"NR047-0034-2016","P1047-0024","The Canadian Nuclear Safety Commission addresses gaps and uncertainties in its regulatory knowledge base.","La Commission canadienne de sûreté nucléaire comble les lacunes et élimine les incertitudes de sa base de connaissances en matière de réglementation.",0,"drr16"
"NR047-0035-2016","P1047-0026","The Canadian public has access to credible and understandable information across multiple media.","La population canadienne a accès à des renseignements crédibles et compréhensibles grâce à de multiples médias.",0,"drr16"
"NR050-0006-2016","P1050-0004","Eligible caregivers transition from temporary resident status and are admitted to Canada, along with their family members, as permanent residents","Les aides familiaux qualifiés font la transition de résident temporaire et sont admis, ainsi que les membres de leur famille, au Canada à titre de résidents permanents",0,"drr16"
"NR050-0009-2016","P1050-0006","Federal business immigrants contribute investment, entrepreneurship skills and ideas towards strengthening the Canadian economy","Les gens d’affaires immigrants (fédéral) renforcent l’économie canadienne en soutenant l’investissement, les aptitudes en entreprenariat et les idées",0,"drr16"
"NR050-0010-2016","P1050-0007","Successful Quebec-selected Business Immigrant applicants and family members are admitted to Quebec","Les demandeurs qualifiés à titre de gens d’affaires immigrants (Québec) et les membres de leur famille sont admis au Québec",0,"drr16"
"NR050-0014-2016","CI-AFP00","Canada reunites families and provides permanent residence for deserving cases in exceptional considerations","Le Canada réunit les familles et accorde la résidence permanente pour les cas qui le justifient, dans des situations exceptionnelles",0,"drr16"
"NR050-0015-2016","CI-LJW00","Canada protects refugees in need of resettlement","Le Canada offre sa protection aux réfugiés qui doivent être réinstallés",0,"drr16"
"NR050-0016-2016","P1050-0010","Spouses, partners and children are reunited with their sponsor in Canada","Les époux, conjoints de fait, partenaires conjugaux et les enfants sont réunis avec leur répondant au Canada",0,"drr16"
"NR050-0020-2016","P1050-0013","Government-assisted refugees (GARs) are granted protection and resettled to Canada","Le Canada protège les réfugiés pris en charge par le gouvernement (RPG) et les réinstalle sur son territoire",0,"drr16"
"NR050-0021-2016","P1050-0014","Privately-sponsored refugees (PSRs) are granted protection and resettled to Canada","Le Canada protège les réfugiés parrainés par le secteur privé (RPSP) et les réinstalle sur son territoire",0,"drr16"
"NR050-0022-2016","P1050-0015","Decisions made on eligibility of in-Canada refugee claims are timely","Les décisions  en matière de recevabilité des demandes d’asile présentées au Canada sont rendues rapidement",0,"drr16"
"NR050-0023-2016","P1050-0015","Protected persons in-Canada and their dependants abroad are admitted as permanent residents","Les personnes protégées au Canada et leurs personnes à charge à l’étranger sont admises à titre de résidents permanents",0,"drr16"
"NR050-0025-2016","P1050-0016","Pre-Removal Risk Assessment (PRRA) decisions are made in compliance with IRPA","Les décisions à l’issue d’un examen des risques avant renvoi (ERAR) sont prises conformément à la LIPR",0,"drr16"
"NR050-0026-2016","CI-LJX00","Newcomers contribute to Canada’s economic, social, and cultural development","Les nouveaux arrivants contribuent au développement économique, social et culturel du Canada",0,"drr16"
"NR050-0038-2016","P1050-0020","Individuals in need receive and repay immigration loans","Les personnes qui en ont besoin reçoivent un prêt aux immigrants, qu’elles doivent rembourser",0,"drr16"
"NR050-0041-2016","P1050-0021","Government-assisted refugees have access to IRCC settlement services","Les réfugiés pris en charge par le gouvernement ont accès aux services d’établissement de IRCC",0,"drr16"
"NR050-0042-2016","P1050-0021","Government-assisted refugees have their immediate and essential needs met","Les besoins immédiats et essentiels des réfugiés pris en charge par le gouvernement sont satisfaits",0,"drr16"
"NR050-0043-2016","CI-LJY00","Canadian citizenship is a valued status: newcomers have a desire to become Canadian, and established Canadians are proud of their citizenship","La citoyenneté canadienne est un statut valorisé : les nouveaux arrivants ont le désir de devenir Canadiens, et les Canadiens établis sont fiers de leur citoyenneté",0,"drr16"
"NR050-0045-2016","P1050-0023","Applications for proofs and grants of citizenship are processed","Les demandes de preuve et de certificat de citoyenneté sont traitées",0,"drr16"
"NR050-0046-2016","CI-X0001","Program participants are given information or tools to support an integrated society","Les participants au programme reçoivent l’information ou les outils nécessaires pour appuyer une société intégrée",0,"drr16"
"NR050-0047-2016","P1050-0024","Program participants have an increased civic memory and respect for Canada’s core democratic values","Les participants au programme ont une mémoire civique et un respect accrus des valeurs démocratiques fondamentales du Canada",0,"drr16"
"NR050-0052-2016","CI-AFW00","A managed migration of people to Canada that facilitates the movement of legitimate travellers, while denying entry to Canada at the earliest point possible to those who pose a safety or security risk, or are otherwise inadmissible under IRPA","Une gestion des migrations de personnes au Canada qui facilite le mouvement des voyageurs légitimes, tout en refusant, le plus tôt possible dans le processus, l’entrée au Canada des personnes qui constituent un danger pour la sécurité ou qui sont interdites de territoire pour un autre motif prévu à la LIPR

",0,"drr16"
"NR050-0144-2016","CI-LJI00","The benefits of immigration are shared across all regions of Canada","Toutes les régions du Canada profitent des avantages économiques qu’apporte l’immigration",0,"drr16"
"NR050-0146-2016","P1050-0001","Federal skilled workers (FSWs) adapt to the needs of the Canadian labour market","Les travailleurs qualifiés (fédéral) [TQF] s’adaptent aux besoins du marché du travail du Canada",0,"drr16"
"NR050-0147-2016","P1050-0002","Successful Quebec skilled worker (QSW) applicants and family members are admitted to Quebec","Les demandeurs qualifiés à titre de travailleurs qualifiés (Québec) [TQQ] et les membres de la famille sont admis au Québec",0,"drr16"
"NR050-0148-2016","P1050-0003","Provincial nominees (PNs) support regional labour market needs","Les candidats des provinces (CP) appuient les besoins du marché du travail des régions",0,"drr16"
"NR050-0149-2016","P1050-0003","PNs support the labour market needs of the province or territory of nomination","Les CP appuient les besoins du marché du travail de la province ou du territoire qui les ont sélectionnés",0,"drr16"
"NR050-0150-2016","P1050-0003","PNs contribute to the shared benefits of immigration in regions of Canada","Les CP contribuent à la répartition des avantages qu’apporte l’immigration parmi les régions du Canada",0,"drr16"
"NR050-0151-2016","P1050-0005","Temporary residents who have demonstrated some ability to establish themselves in Canada transition to permanent residence in support of the labour market needs of Canada","Les résidents temporaires qui ont démontré avoir la capacité de réussir leur établissement au Canada font la transition vers la résidence permanente à l’appui des besoins du marché du travail du Canada",0,"drr16"
"NR050-0154-2016","P1050-0009","Eligible foreign nationals authorized for temporary work enter Canada, consistent with regulations and standards","Les étrangers admissibles à travailler temporairement entrent au Canada, conformément aux règlements et aux normes",0,"drr16"
"NR050-0155-2016","P1050-0011","Parents and grandparents are reunited with their sponsor in Canada","Les parents et grands-parents sont réunis avec leur répondant au Canada",0,"drr16"
"NR050-0156-2016","P1050-0012","On an exceptional basis, persons are admitted or are allowed to remain in Canada and acquire permanent resident status","À titre exceptionnel, on permet à des personnes d’entrer ou de rester au Canada et d’obtenir le statut de résident permanent",0,"drr16"
"NR050-0157-2016","P2050-0002","Clients learn official language skills for adapting to Canadian society","Les clients apprennent les langues officielles pour s’adapter à la société canadienne",0,"drr16"
"NR050-0160-2016","P1050-0019","Quebec provides settlement and integration services to newcomers in the province that are comparable to services provided across Canada","Le Québec offre aux nouveaux arrivants sur son territoire des services d’établissement et d’intégration comparables à ceux fournis dans le reste du Canada",0,"drr16"
"NR050-0161-2016","P1050-0022","Newcomers and established Canadians are made aware of responsibilities and privileges associated with Canadian citizenship","Les nouveaux arrivants et les Canadiens de longue date sont sensibilisés aux responsabilités et aux privilèges associés à la citoyenneté Canadienne",0,"drr16"
"NR050-0163-2016","P1050-0026","Federal institutions report on their responsiveness to the needs of a diverse society","Les institutions fédérales rendent compte de leur capacité à s’adapter aux besoins d’une société diversifiée",0,"drr16"
"NR050-0164-2016","P1050-0026","Federal institutions are supported in meeting their obligations under the Canadian Multiculturalism Act","Les institutions fédérales reçoivent du soutien pour pouvoir s’acquitter de leurs obligations en vertu de la Loi sur le multiculturalisme canadien",0,"drr16"
"NR050-0165-2016","P1050-0027","Applicants for permanent and temporary residence who pose a risk to public health and/or public safety and/or may be reasonably expected to cause excessive demand on the Canadian social and/or health-care systems are identified","Les demandeurs de résidence permanente ou temporaire dont l’état de santé constitue un danger pour la santé et/ou la sécurité publiques et/ou qui risquent d’entraîner un fardeau excessif pour le système de soins de santé et/ou de services sociaux du Canada sont ciblés",0,"drr16"
"NR050-0166-2016","P1050-0028","Provincial and territorial public health authorities are notified, for the purposes of medical surveillance, of migrants who pose public health risks","Les migrants qui représentent un danger pour la santé publique sont signalés aux autorités provinciales et territoriales de santé publique, afin qu’ils soient soumis à une surveillance médicale",0,"drr16"
"NR050-0167-2016","P1050-0030","Eligible clients receive health services that reduce risks to the health and safety of Canadians","Les clients admissibles reçoivent des services de santé qui réduisent le danger pour la santé et la sécurité des Canadiens",0,"drr16"
"NR050-0170-2016","P1050-0018","Clients make informed decisions about life in Canada","Les clients prennent des décisions éclairées en ce qui a trait à la vie au Canada",0,"drr16"
"NR050-0171-2016","CI-LJI00","Economic immigrants support the labour market needs of Canada","Les immigrants économiques appuient les besoins du marché du travail du Canada	",0,"drr16"
"NR050-0172-2016","P1050-0038","Federal skilled tradespersons (FSTs) with skills that support the labour market needs of Canada","Les travailleurs de métiers spécialisés (fédéral) [TMSF] ayant des compétences qui appuient les besoins du marché du travail du Canada",0,"drr16"
"NR050-0174-2016","P1050-0010","Reunification applications for immediate family members are processed within published service standards","Les demandes de réunification des membres de la famille immédiate sont traitées en respectant les normes de service publiées",0,"drr16"
"NR050-0175-2016","P1050-0039","Blended Visa office-referred refugees (BVORs) are granted protection and resettled to Canada","Le Canada protège les réfugiés désignés par un bureau des visas (RDBV) et les réinstalle sur son territoire",0,"drr16"
"NR050-0177-2016","P1050-0018","Clients use official languages to function and participate in Canadian society","Les clients utilisent les langues officielles pour fonctionner et participer à la société canadienne",0,"drr16"
"NR050-0178-2016","P1050-0018","Clients participate in society","Les clients participent à la société",0,"drr16"
"NR050-0179-2016","P2050-0019","Clients gain knowledge of life in Canada","Les clients acquièrent une connaissance de la vie au Canada",0,"drr16"
"NR050-0180-2016","P2050-0019","Clients acquire skills to function in the Canadian work environment","Les clients acquièrent les compétences pour fonctionner dans l’environnement de travail canadien",0,"drr16"
"NR050-0181-2016","P1050-0024","Program participants report a better understanding of a religious, ethnic, or cultural group that is different from their own","Les participants au programme font état d’une meilleure compréhension d’un groupe religieux, ethnique ou culturel qui est différent de leur propre groupe",0,"drr16"
"NR050-0182-2016","CI-AFV00","Eligible clients receive coverage for health services under the Interim Federal Health (IFH) Program","Les clients admissibles bénéficient d’une couverture médicale en vertu du Programme fédéral de santé intérimaire (PFSI)",0,"drr16"
"NR050-0183-2016","P1050-0040","Migrants who are determined to be destined to Canada through human smuggling operations are returned to and reintegrated in their countries of origin","Les migrants, qui sont déterminés être à destination du Canada au moyen d’opérations de passage de clandestins, sont retournés et réintégrés dans leur pays d’origine",0,"drr16"
"NR050-0184-2016","CI-COA00","Legitimate travellers are in possession of Canadian travel documents","Les voyageurs légitimes détiennent des titres de voyage canadiens",0,"drr16"
"NR050-0185-2016","CI-COA00","Passport Program meets the expectations of Canadian travel document holders","Le Programme de passeport répond aux attentes des détenteurs de titres de voyage canadiens",0,"drr16"
"NR050-0186-2016","CI-LJI00","Immigration contributes to Canada’s economic growth","L’immigration contribue à la croissance économique du Canada",0,"drr16"
"NR050-0187-2016","CI-LJI00","Canada’s labour market needs are supported by temporary residents’ transitions to permanent residence","Les besoins du marché du travail du Canada sont appuyés par la transition des résidents temporaires vers la résidence permanente",0,"drr16"
"NR050-0188-2016","CI-LJV00","Canada benefits from the timely entry of temporary economic residents","Le Canada bénéficie de l’admission rapide de résidents temporaires profitables à l’économie",0,"drr16"
"NR050-0189-2016","P1050-0008","Educational institutions and international students benefit from having foreign nationals study and work in Canada","Les établissements d’enseignement et les étudiants étrangers bénéficient du fait que des étrangers étudient et travaillent au Canada",0,"drr16"
"NR050-0190-2016","P1050-0041","Exchanges of Canadian and foreign participants are reciprocal","Les échanges de participants canadiens et étrangers sont réciproques",0,"drr16"
"NR050-0193-2016","P1050-0014","Private sponsors participate in PSR resettlement","Les répondants du secteur privé participent à la réinstallation des RPSP",0,"drr16"
"NR050-0194-2016","P1050-0039","Private sponsors participate in BVOR resettlement","Les répondants du secteur privé participent à la réinstallation des RDBV",0,"drr16"
"NR050-0195-2016","CI-LJY00","The integrity of Canadian citizenship is protected","L’intégrité de la citoyenneté canadienne est protégée",0,"drr16"
"NR050-0196-2016","CI-AFV00","Immigration health services are in place to protect public health and public safety and the burden on the health system","Des services de santé en matière d’immigration sont en place pour protéger la santé et la sécurité publiques et le fardeau imposé au système de soins de santé",0,"drr16"
"NR050-0197-2016","P1050-0004","Caregiver principal applicants support the needs of the Canadian labour market","Les demandeurs principaux de la catégorie des aides familiaux appuient les besoins du marché du travail canadien",0,"drr16"
"NR050-0198-2016","P1050-0052","The identity of applicants is established and verified across the immigration continuum","L’identité des demandeurs est établie et vérifiée dans l’ensemble du continuum de l’immigration",0,"drr16"
"NR050-0199-2016","P1050-0053","Travel is facilitated for legitimate permanent residents, temporary residents and visitors","Les déplacements sont facilités pour les résidents permanents, les résidents temporaires et les visiteurs légitimes",0,"drr16"
"NR050-0200-2016","P1050-0053","Inadmissible foreign nationals are identified prior to arrival in Canada","Les étrangers interdits de territoire sont identifiés avant leur arrivée au Canada",0,"drr16"
"NR050-9999-2016","P1050-0040","Efficiency","Efficience",1,"drr16"
"NR051-0002-2016","FJA-ARS00","Comprehensive files are kept on all judges and their survivors","Tenue de dossiers complets des juges et leurs survivants",0,"drr16"
"NR051-0004-2016","FJA-ARP00","Effective functioning of Canadian Judicial Council Committees","Fonctionnement efficace des comités du Conseil canadien de la magistrature",0,"drr16"
"NR051-0006-2016","P1051-0003","Timely and accurate administration of the Order-in-Council process.","Administration rapide et précise du processus de décret.",0,"drr16"
"NR051-0008-2016","P1051-0004","Federally appointed judges have access to timely, high-quality, and cost effective language training services.","Les juges de nomination fédérale obtiennent en temps opportun des services de formation linguistique de qualité supérieure et efficaces par rapport au coût.",0,"drr16"
"NR051-0009-2016","P1051-0005","Timely, accurate and bilingual publishing of selected Federal Courts decisions.","La publication rapide et précise de certaines décisions des Cours fédérales dans les deux langues officielles",0,"drr16"
"NR051-0010-2016","P1051-0006","Fair Judicial Appointments process.","Un processus équitable d’administration des nominations à la magistrature.",0,"drr16"
"NR051-0011-2016","P1051-0007","Process for determining salaries and benefits of judges supports the independence of the federal judiciary.","Le processus de détermination des salaires et des avantages sociaux des juges favorise l’indépendance de la magistrature fédérale.",0,"drr16"
"NR051-0012-2016","FJA-ARS00","Accurate payment of salaries, allowances and annuities as per the Judges Act.","Paiement exact des traitements, des indemnités et des pensions selon la Loi sur les juges.",0,"drr16"
"NR051-0013-2016","FJA-ARR00","Federally appointed judges have access to timely and high-quality services.","Les juges de nomination fédérale obtiennent en temps opportun des services de qualité supérieure et efficaces par rapport au coût.",0,"drr16"
"NR051-9998-2016","P1051-0003","Efficiency","Efficience",1,"drr16"
"NR051-9999-2016","P1051-0003","Efficiency","Efficience",1,"drr16"
"NR052-0054-2016","CCMD-DAS00","Participants are able to apply what they learned ""on the job"".","Les participants sont en mesure d’appliquer ce qu’ils ont appris dans leur travail.",0,"drr16"
"NR052-0055-2016","CCMD-DAS00","Knowledge is acquired through participation in the School’s Learning Services program.","Les connaissances sont acquises grâce à la participation au programme des Services d’apprentissage de l’École.",0,"drr16"
"NR052-0056-2016","CCMD-DAS00","Participants are satisfied with the School’s Learning Services program activities.","Les participants sont satisfaits des activités offertes dans le cadre du programme des Services d’apprentissage de l’École.",0,"drr16"
"NR053-0001-2016","CSC-BER00","Correctional Service of Canada manages the custody of offenders in institutions in a safe, secure and humane manner","Le Service Correctionnel du Canada gère la garde des délinquants dans les établissements de façon sûre, sécuritaire et humaine.",0,"drr16"
"NR053-0002-2016","P1053-0001","Institutional management is compliant with policy and law.","La gestion en établissement est conforme aux politiques et aux dispositions législatives.",0,"drr16"
"NR053-0003-2016","P1053-0002","Institutions are safe and secure","Les établissements sont sûrs et sécuritaires.",0,"drr16"
"NR053-0004-2016","P2053-0001","Activities that threaten the safety and security of institutions are managed.","Les activités mettant en péril la sûreté et la sécurité des établissements sont gérées.",0,"drr16"
"NR053-0005-2016","P2053-0002","Drug interdiction activities contribute to successful completion of offenders’ correctional plans","Les activités de répression des drogues contribuent à la réussite des plans correctionnels des délinquants.",0,"drr16"
"NR053-0006-2016","P1053-0003","The provision of efficient, effective health services to offenders that encourage individual responsibility, promote healthy reintegration and contribute to safe communities.","Les délinquants reçoivent des services de santé efficaces qui encouragent la responsabilité individuelle, favorisent la saine réinsertion sociale et contribuent à la sécurité des collectivités.",0,"drr16"
"NR053-0009-2016","P2053-0005","The provision of efficient, effective mental health services to offenders that encourage individual responsibility, promote healthy reintegration and contribute to safe communities","Les délinquants reçoivent des services de santé mentale efficaces et efficients qui encouragent la responsabilité individuelle, favorisent la saine réinsertion sociale et contribuent à la sécurité des collectivités.",0,"drr16"
"NR053-0010-2016","P1053-0004","Inmates are provided safe, secure and humane living conditions","Des conditions de vie sûres, sécuritaires et humaines sont offertes aux détenus.",0,"drr16"
"NR053-0011-2016","P2053-0006","Inmates’ dietary needs are met in accordance with the Canada food guide","Les besoins alimentaires des détenus sont comblés, conformément aux recommandations du Guide alimentaire canadien.",0,"drr16"
"NR053-0012-2016","P2053-0007","Inmates are provided safe and clean living and working environments.","Un milieu de vie et de travail sécuritaire et propre est offert aux détenus.",0,"drr16"
"NR053-0013-2016","CSC-BES00","Offender risks and needs are identified and aligned with targeted correctional interventions.","Les risques que présentent les délinquants sont cernés, et on répond à leurs besoins à l’aide d’interventions correctionnelles ciblées.",0,"drr16"
"NR053-0014-2016","P1053-0005","The accurate assessment of risk and supervision of offenders contributes to a reduction in crime.","L’évaluation exacte des risques et la surveillance des délinquants contribuent à la réduction de la criminalité.",0,"drr16"
"NR053-0015-2016","P1053-0006","The involvement of the public contributes to the offender reintegration process.","La participation du public contribue au processus de réinsertion sociale des délinquants.",0,"drr16"
"NR053-0016-2016","P1053-0007","Offenders have access to spiritual services","Les délinquants ont accès à des services spirituels.",0,"drr16"
"NR053-0017-2016","P1053-0008","Participation in Correctional Reintegration Programs contributes to the offender reintegration process.","La participation aux programmes correctionnels de réinsertion sociale contribue au processus de réinsertion sociale des délinquants.",0,"drr16"
"NR053-0024-2016","P1053-0009","Education programs contribute to the rehabilitation and reintegration of offenders.","Les programmes d’éducation contribuent à la réadaptation et à la réinsertion sociale des délinquants.",0,"drr16"
"NR053-0025-2016","P1053-0010","Offenders have the employment skills to meet labour markets and obtain employment upon release from institutions.","Les délinquants possèdent les compétences professionnelles leur permettant d’intégrer le marché du travail et d’obtenir un emploi après leur mise en liberté.",0,"drr16"
"NR053-0026-2016","CSC-BET00","Offenders are reintegrated into the community as law-abiding citizens while under supervision.","Les délinquants retournent dans la collectivité sous surveillance à titre de citoyens respectueux des lois.",0,"drr16"
"NR053-0027-2016","P1053-0011","Community management is compliant with policy and law.","La gestion dans la collectivité est conforme aux politiques et aux dispositions législatives.",0,"drr16"
"NR053-0028-2016","P1053-0012","Community-based Residential Facilities provide supervised and supportive accommodation that supports safe reintegration.","Les établissements résidentiels communautaires offrent des services d’hébergement supervisés et positifs qui favorisent la réinsertion sociale des délinquants en toute sécurité.",0,"drr16"
"NR053-0029-2016","P2053-0014","Offenders with residency conditions have appropriate supervision and housing in the community.","Les délinquants visés par des conditions d’assignation à résidence bénéficient d’une surveillance et d’un logement adéquats dans la collectivité.",0,"drr16"
"NR053-0030-2016","P2053-0015","Higher risk offenders have appropriate levels of supervision and housing while on conditional release with a residency condition.","Les délinquants qui présentent un risque élevé et qui sont visés par une condition d’assignation à résidence dans le cadre de leur mise en liberté sous condition font l’objet d’une surveillance appropriée et reçoivent des services d’hébergement adéquats.",0,"drr16"
