dept_submissions__document__year,eternal_id,service,name_en,name_fr,first_active_year,last_active_year,last_gcss_tool_year,channel__name_en,channel__name_fr,channel__code,standard_type__name_en,standard_type__name_fr,standard_type__code,standard_comment_en,standard_comment_fr
2018,4345,1598,Transport Canada's owned and managed airports will be available for use for aircraft parking.,Des espaces de stationnement d'aéronefs seront mis à la disponibilité des usagers aux aéroports exploités et propriété de Transports Canada.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,,
2018,4807,267,Acknowledge the receipt of a completed and signed application package within 5 working days of reception.,Accuser réception des demandes dûment remplies et signées dans les 5 jours ouvrables suivant la réception de la demande.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,4809,254,Acknowledge the receipt of a completed and signed application package within 5 working days of reception.,Accuser réception des demandes dûment remplies et signées dans les 5 jours ouvrables suivant la réception de la demande.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,5655,153,Access: Response is provided within 30 days following receipt of request.,L'accès à l'information:  Une réponse est fournir dans les 30 jours suivant la réception de la demande.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,5656,153,Privacy: Response is provided within 30 days following receipt of request.,La protection des renseignements personnels:  Une réponse est fournir dans les 30 jours suivant la réception de la demande.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,6104,1296,Written enquiries are responded to within 10 working days,La réponse aux demandes écrites est envoyée dans un délai de 10 jours ouvrables.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2019,6107,1296,Complaints are responded to in writing within 10 working days,La réponse aux plaintes est envoyée dans un délai de 10 jours ouvrables.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2019,6424,289,"Percentage of processed applications (complete assessment and make recommendation or decision) made under the National Energy Board Act, sections 52, 58 or 58.16 within 15 months after the day on which an applicant has, in the Board’s opinion, provided a complete application.","Pourcentage de traitement des demandes (étudier la demande et formuler ses recommandations ou rendre sa décision) aux termes de l’articles 52, 58 ou 58.16 de la loi sur l'Office national de l'énergie rendues dans les délais de 15 mois à compter de la date à laquelle une demande déposée a été jugée complète par l’Office.",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,6426,2023,"Percentage of processed applications under the Canadian Energy Regulator Act, sections 214, 262 or 298 made within established time limits after the day on which an applicant has, in the Commission’s opinion, provided a complete application-Cat. A 130 days, Cat. B 210 days, Cat. C 300 days.","Pourcentage de demandes aux termes de l’article 214, 262, ou 298 de la loi sur la Régie canadienne de l'énergie traitées dans les délais prévus à compter de la date à laquelle le demandeur a, de l'avis de la Commission, présenté une demande complete-cat. A 130 jours, cat. B 210 jours, cat. C 300 jours.",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,6437,965,"Within 90 days of the application being received if all the required information is provided. Additional time may be required if a higher level of environmental evaluation, as defined in the Act and Regulations, is required.","Dans les 90 jours suivant la réception de la demande si toutes les informations requises sont fournies. Un délai supplémentaire peut être nécessaire si un niveau plus élevé d'évaluation environnementale, tel que défini dans la Loi et le Règlement, est requis.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,6479,1458,The response is provided within 30 days of receipt of the request; the response time may be extended in accordance with Article 9 of the Access to Information Act. Notice of extension must be sent within 30 days of receipt of the request,: La réponse est fournie dans les 30 jours suivant la réception de la demande ; le délai de réponse peut être prolongé conformément à l'article 9 de la loi sur l'accès à l'information. Un avis de prorogation doit être envoyé dans les 30 jours suivant la réception de la demande.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2019,6483,1929,Response within 30 days of receipt of request.,La réponse est donnée dans les 30 jours suivant la réception de la demande.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,6488,261,"Within 90 days after you have been advised in writing that your application is complete, or
In the case of a permit renewal, within 45 days after you have been advised in writing that your application is complete","90 jours après que vous aurez reçu un avis écrit vous indiquant que votre demande est complète, ou
45 jours, dans le cas d’un renouvellement de permis, après que vous aurez reçu un avis écrit vous indiquant que votre demande est complète.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,6494,1713,According to ISO 9001:2015,Selon la norme ISO 9001:2015,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,6795,874,An average of 10 days to make a decision on the issuance of a certificate pursuant to an application,Un délai moyen de 10 jours pour prendre une décision sur la délivrance d'un certificat à la suite d'une demande,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2021,694,902,Respond to Receiver General cheque status enquiries within 24 hours,Répondre dans les 24 heures à toute demande de renseignements concernant l’état de chèques du receveur général.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,,
2020,694,902,Respond to Receiver General cheque status enquiries within 24 hours,Répondre dans les 24 heures à toute demande de renseignements concernant l’état de chèques du receveur général.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,,
2019,7017,1032,Online stamp issuance standard is 1-3 business days. Independent Access Providers (vendors) are responsible for provision of paper stamps to clients.,La norme d'émission de timbres en ligne est de 1 à 3 jours ouvrables. Les fournisseurs d'accès indépendants (les vendeurs) sont responsables de la fourniture de timbres papier aux clients.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,7266,1294,Accurate and complete employer files are assessed and processed within 5 business days,Les dossiers d’employeurs sont évalués et traités dans les cinq jours ouvrables suivant la réception des documents dûment remplis.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8121,1222,The OSB will process perfected applications for annual trustee licence renewal received through the OSB’s Licence Administration Application (OLAA) within 5 business days.,Le BSF traitera dans les cinq  jours ouvrables les demandes complètes de renouvellement de licence de syndic qui lui parviennent au moyen de l’Application pour l’administration des licences du BSF (AALB).,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8123,1291,Acknowledge the receipt of a funding application the same day that a funding proposal is received via the OCA Online Application System,Confirmation de la réception d’une demande de financement le jour même de la réception d’une proposition de financement soumise au moyen du système de demande en ligne du Bureau de la consommation,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,982,1032,Online stamp issuance standard is 1-3 business days. Independent Access Providers (vendors) are responsible for provision of paper stamps to clients.,La norme d'émission de timbres en ligne est de 1 à 3 jours ouvrables. Les fournisseurs d'accès indépendants (les vendeurs) sont responsables de la fourniture de timbres papier aux clients.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1026,846,Acknowledgement of the receipt of an application or proposal: 2 business days,Accusé de réception d'une demande ou d'une proposition : 2 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2018,1027,846,Notification of the funding decision: 5 business days,Notification de la décision de financement : 5 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2018,1028,846,Requisition for payment: 45 business days,Requisition pour le paiement : 45 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2021,1489,755,"Final Test: Upon transmission of the final test, resulting in a Pass and leading the successful completion of the test package - the CBSA will aim to advise the client within 4 business days that permission has been given to electronically exchange commercial information with the CBSA using EDI.","Essai final : Lorsque l'essai final est transmis par le client à l'ASFC, et qu'il réussit, ce qui complète avec succès la trousse de mise à l’essai, l'ASFC tâche d'envoyer au client dans un délai de 4 jours ouvrables un avis informant celui-ci qu’il est maintenant autorisé à échanger de l'information de façon électronique au système hôte de l'ASFC en utilisant l’EDI.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2020,1689,731,The CBSA will aim to process Customs Bonded Warehouse Licence applications within 60 business days from the date of the receipt of the complete application.,L'ASFC tâche de traiter les demandes d'agrément d'entrepôt de stockage des douanes dans un délai de 60 jours ouvrables à compter de la date de réception d'une demande complète.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2020,1694,740,The CBSA will aim to process applications no later than 90 calendar days from the date of receipt of a correctly completed and supported application.,L'ASFC tâche de traiter les demandes au plus tard dans un délai de 90 jours civils à compter de la date de réception d'une demande correctement remplie et étayée.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2021,2161,1870,"The Public Health Agency of Canada commits to conducting inspections, depending on availability of resources, during daylight hours at seven standard sea ports in Canada. PHAC will also offer services at non-standard sea ports, subject to availability of a PHAC Environmental Health Officer.","L'Agence de la santé publique du Canada s'est engagée à procéder à des inspections, selon la disponibiité des ressources et pendant les heures de clarté dans sept ports maritimes ordinaires au Canada. L'ASPC offrira également des services à des ports maritimes non standards, selon la disponibilité d'un agent de la santé environnementale de l'ASP",,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2021,2472,1997,"After receiving a complete application form, a decision will be made with respect to the authorization of a service provider and notification to the applicant will be provided within 10 days.","Après réception d’une demande dûment remplie, une décision relative à l’autorisation d’un fournisseur de services est prise et un avis est remis au demandeur dans les 10 jours ouvrables.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,2473,1998,"Sample sets, if available, are sent on the date agreed upon at the time of request.","Les ensembles d’échantillons, si disponibles, sont expédiés à la date convenue au moment de la demande.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,2477,2002,A submitted sample certificate will be issued within five business days of receiving the sample and completion of all required analytical testing results.,TRUn certificat d’échantillon soumis est délivré dans les cinq jours ouvrables suivant la réception de l’échantillon et l’obtention des résultats d’analyse requis.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,2481,1977,The licensee will be sent their licence(s) on or before the licence effective date.,Les licences sont envoyées au plus tard à la date de leur entrée en vigueur.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,2899,755,"Initial Test: The initial test ensures that all technical communication components are interfaced correctly, allowing data to be processed and results returned. Upon transmission of the first test by the client to the CBSA, the CBSA will inform the client of the result within 4 business days.","Essai initial : L'essai initial permet de s'assurer que toutes les composantes de communication techniques entre le client et l'ASFC soient échangées correctement, en vue du traitement des données et du retour des résultats. Lorsque le premier essai de chaque trousse de mise à l'essai est transmis, l'ASFC tâche d'envoyer au client un avis de réussite ou d'échec dans un délai de 4 jours ouvrables.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2020,3004,1223,"Issuance of Payments
We will issue payments within 28 calendar days of the successful fulfillment of requirements outlined in the contribution agreement.","Émission des paiements
Nous émettrons les paiements dans un délai de 28 jours civils après que les exigences décrites dans l’entente de contribution auront été satisfaites.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,3266,1304,Issuance of new amateur or professional radio operator certificates will be processed within 28 calendar days where no additional information is required.,Délivrance d’un nouveau certificat d’opérateur radioamateur ou d’un nouveau certificat d’opérateur radio professionnel sera traiter dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2020,3266,1304,Issuance of new amateur or professional radio operator certificates will be processed within 28 calendar days where no additional information is required.,Délivrance d’un nouveau certificat d’opérateur radioamateur ou d’un nouveau certificat d’opérateur radio professionnel sera traiter dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2021,3267,1304,Issuance of new amateur or professional radio operator certificates will be processed within 28 calendar days where no additional information is required.,Délivrance d’un nouveau certificat d’opérateur radioamateur ou d’un nouveau certificat d’opérateur radio professionnel sera traiter dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.,,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,,
2020,3267,1304,Issuance of new amateur or professional radio operator certificates will be processed within 28 calendar days where no additional information is required.,Délivrance d’un nouveau certificat d’opérateur radioamateur ou d’un nouveau certificat d’opérateur radio professionnel sera traiter dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.,,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,,
2020,3268,1304,Issuance of new amateur or professional radio operator certificates will be processed within 28 calendar days where no additional information is required.,Délivrance d’un nouveau certificat d’opérateur radioamateur ou d’un nouveau certificat d’opérateur radio professionnel sera traiter dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,3319,1332,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,,
2021,3325,1332,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,,
2020,3338,1332,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2021,3340,1332,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2021,3442,1235,Amalgamations and Continuance: Post mail - 10 days,Fusion et de prorogation: Courrier postal - 10 jours,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2020,3456,1282,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,,
2021,3685,1306,"Terrestrial spectrum licence applications evaluated using the “first-come, first-served” or “all-come, all-served” processes will be processed within 28 calendar days where no additional information is required.","Les demandes de licence de spectre terrestre évaluées selon les processus «premier arrivé, premier servi» ou «tout arrivé, tout servi» seront traitées dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2020,3685,1306,"Terrestrial spectrum licence applications evaluated using the “first-come, first-served” or “all-come, all-served” processes will be processed within 28 calendar days where no additional information is required.","Les demandes de licence de spectre terrestre évaluées selon les processus «premier arrivé, premier servi» ou «tout arrivé, tout servi» seront traitées dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,4060,2610,Providing funding decision (300 calendar days),Fournir une décision de financement (300 jours civils),,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,4061,2610,Issuing payment (30 business days),Émission de paiement (30 jours ouvrables),,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,4063,2616,Providing funding decision (60 calendar days),Fournir une décision de financement (60 jours civils),,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2020,536,846,Acknowledgement of the receipt of an application or proposal: 2 business days,Accusé de réception d'une demande ou d'une proposition : 2 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2019,5897,1,Label review & approval for minor & major changes for veterinary biologics - 70days,"Évaluation de l'étiquetage, changements mineur et majeurs pour des produits biologiques vétérinaires-70 jours",,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2019,6092,921,You will receive notification from the PFP Administrator within one business day of receipt of your application.,Vous recevrez un avis de l’administrateur du PFP dans un délai d’un jour ouvrable suivant la réception de votre demande.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,6113,1369,Our goal is for Gs and Cs proposals to be acknowledged within 21 days of the receipt of application; for contribution payments to be processed within 28 days of receipt of a completed claim package for approved projects; and grant payments to be processed within 15 days after the project start date,Notre objectif est de reconnaitre les propositions de subvention et de contribution dans les 21 jours suivant la réception de la demande; pour que les paiements de contribution soient traités dans les 28 jours suivant la réception d'un dossier de demande complet; et pour que les paiements de subvention soient traités dans les 15 jours qui suivent l’approbation de la date de début d’un projet.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2019,6809,846,Acknowledgement of the receipt of an application or proposal: 2 business days,Accusé de réception d'une demande ou d'une proposition : 2 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2019,6811,846,Requisition for payment: 45 business days,Requisition pour le paiement : 45 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2019,6812,846,Notification of the funding decision: 5 business days,Notification de la décision de financement : 5 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2019,6983,1028,Designations are to be completed 30 days after receipt for individuals.,Les désignations doivent être complétées 30 jours après réception pour les particuliers.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,,
2020,722,846,Notification of the funding decision: 5 business days,Notification de la décision de financement : 5 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2020,723,846,Requisition for payment: 45 business days,Requisition pour le paiement : 45 jours ouvrables,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,,
2019,7257,1292,Social Insurance Numbers are issued for clients that apply through the Newborn Registration Service within 10 business days of receiving the information from the province of birth.,Les numéros d’assurance sociale demandés dans le cadre du Service d’enregistrement des nouveau-nés sont émis dans les 10 jours ouvrables suivant la réception des renseignements par la province de naissance.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2019,8088,1258,Issuing of a decision in non-hearing cases for opposition within 18 months after the expiry of the deadline to request a hearing.,Émission d’une décision dans les cas sans audience de procédures d’opposition dans les 18 mois de l’échéance du délai de présentation d’une demande d’audience,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2019,8111,1253,Issuing filing date for an industrial design application within 12 business days upon receipt of application that meets filing requirements.,Émission d’une date de dépôt d’une demande de dessin industriel dans les 12 jours ouvrables suivant la réception d’une demande satisfaisant aux exigences de dépôt.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2020,969,1028,Designations are to be completed 30 days after receipt for individuals.,Les désignations doivent être complétées 30 jours après réception pour les particuliers.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,,
2020,1121,1237,Report generated within 15 seconds.,Rapport généré en 15 secondes.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1142,1248,5 business days for an online application or 20 business days for an application by mail.,Les normes de service sont de 5 jours ouvrables pour une demande en ligne et de 20 jours ouvrables pour une demande soumise par la poste.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1331,1340,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1331,1340,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1339,1338,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1339,1338,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1348,1345,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours de travail.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1348,1345,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours de travail.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1357,987,"When you apply for a Migratory Bird Regulations (MBR) permit, we will give you a decision within 14 calendar days, for an airport permit. A 90-day service standard applies to any permit applications which may affect a species protected by the Species at Risk Act (SARA).","Lorsque vous demandez un permis en vertu du Règlement sur les d’oiseaux migrateur (ROM), nous vous donnons une décision en 14 jours civils ou moins, pour un permis relatif aux aéroports. Une norme de service de 90 jours civils s’applique à toutes les demandes de permis qui peuvent affecter une espèce protégée par la Loi sur les espèces en péril (LEP).",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1358,987,"When you apply for a Migratory Bird Regulations (MBR) permit, we will give you a decision within 14 calendar days, for an eiderdown permit. A 90-day service standard applies to any permit applications which may affect a species protected by the Species at Risk Act (SARA).","Lorsque vous demandez un permis en vertu du Règlement sur les d’oiseaux migrateur (ROM), nous vous donnons une décision en 14 jours civils ou moins, pour un permis relatif à la cueillette d’édredon. Une norme de service de 90 jours civils s’applique à toutes les demandes de permis qui peuvent affecter une espèce protégée par la Loi sur les espèces en péril (LEP).",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1362,987,"When you apply for a Migratory Bird Regulations (MBR) permit, we will give you a decision within 35 calendar days, for a taxidermist permit. A 90-day service standard applies to any permit applications which may affect a species protected by the Species at Risk Act (SARA).","Lorsque vous demandez un permis en vertu du Règlement sur les d’oiseaux migrateur (ROM), nous vous donnons une décision en 35 jour civils ou moins, pour un permis relatif à la taxidermie. Une norme de service de 90 jours civils s’applique à toutes les demandes de permis qui peuvent affecter une espèce protégée par la Loi sur les espèces en péril (LEP).",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,1485,1006,Process priority applications and notify participants of results within 2 hours.,Traiter les demandes prioritaires et communiquer les résultats aux participants dans un délai de 2 heures.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1486,655,Global payments:  SSHRC will process each global payment within two business days of the day scheduled for the transfer as per the payment schedule defined by SSHRC’s Finance division (CASD) (available upon request).,Systèmes de paiement mondiaux :  Le CRSH effectue les paiements à des établissements administrateurs dans un délai maximum de deux journées de travail du jour établit pour le versement conformément à le calendrier établit par le division des finances du CRSH (CASD) (disponible sur demande.),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,1486,1006,Process grouping applications and notify participants of results within 10 business days.,Traiter les demandes de regroupements et communiquer les résultats aux participants dans un délai de 10 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1486,655,Global payments:  SSHRC will process each global payment within two business days of the day scheduled for the transfer as per the payment schedule defined by SSHRC’s Finance division (CASD) (available upon request).,Systèmes de paiement mondiaux :  Le CRSH effectue les paiements à des établissements administrateurs dans un délai maximum de deux journées de travail du jour établit pour le versement conformément à le calendrier établit par le division des finances du CRSH (CASD) (disponible sur demande.),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,1487,1006,Process registrations requests in the FCS and notify participants of approval within 10 business days.,Traiter les demandes d'inscription et communiquer les résultats aux participants dans un délai de 10 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,1497,1011,Notify applicant on the success or rejection of its funding application within 13 business days of funding decision,Aviser le demandeur du succès ou du rejet de sa demande de financement dans les 13 jours ouvrables suivant la décision de financement.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,1498,1011,Requisition payment to recipient within 30 business days of receiving a fully completed report.,Demande de paiement au destinataire dans les 30 jours ouvrables suivant la réception d'un rapport complet.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1527,1033,Acknowledgement of the receipt of an application or proposal in 5 business days,Accusé de réception d'une demande ou d'une proposition en 5 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1530,1034,Acknowledgement of the receipt of an application or proposal in 5 business days,Accusé de réception d'une demande ou d'une proposition en 5 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,1532,1034,Notification of the funding decision in 30 business days,Avis de la décision de financement en 30 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,1533,1034,Requisition for payment in 15 business days,Demande de paiement en 15 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1940,1315,Terminal equipment registration service (2 business days).,les services d'enregistrement d'équipment terminal (2 jours ouvrables).,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1940,1315,Terminal equipment registration service (2 days).,Services d’enregistrement de l’équipement terminal (2 jours),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1942,1315,Equipment reassessments requiring testing or technical expertise services (14 days) on a FCFS basis.,Réévaluation de l’équipement nécessitant des services d’essai ou des services techniques (14 jours) selon la formule PAPS.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1942,1315,Equipment reassessments requiring testing or technical expertise services (14 days) on a FCFS basis.,Réévaluation de l’équipement nécessitant des services d’essai ou des services techniques (14 jours) selon la formule PAPS.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,2478,2003,Acknowledgement of the receipt and processing of a complete producer car application will be sent by the end of the next business day.,Un avis écrit de la réception et du traitement d’une demande de wagons de producteurs dûment remplie est envoyé avant la fin du jour ouvrable suivant.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,2780,1008,Notify applicant on the success or rejection of its funding application within 13 business days of funding decision.,Aviser le demandeur du succès ou du rejet de sa demande de financement dans les 13 jours ouvrables suivant la décision de financement.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,2914,1027,Phone and email inquiries responded to within 5 business days,les demandes transmises par téléphone et par courriel sont traitées dans un délai de 5 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,3269,1304,Issuance of new amateur or professional radio operator certificates will be processed within 28 calendar days where no additional information is required.,Délivrance d’un nouveau certificat d’opérateur radioamateur ou d’un nouveau certificat d’opérateur radio professionnel sera traiter dans un délai de 28 jours civils lorsqu'aucune information supplémentaire n'est requise.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,3270,1315,Assessments of equipment certification applications service (14 days) on a FCFS basis,l'évaluation de demande d'homologation d'équipement (14 jours) selon la formule PAPS,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,3270,1315,Assessments of equipment certification applications service (14 days) on a FCFS basis,l'évaluation de demande d'homologation d'équipement (14 jours) selon la formule PAPS,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,3285,1315,Terminal equipment registration service (2 days),les services d'enregistrement d'équipment terminal (2 jours),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,3286,1315,Assessments of equipment certification applications service (14 days) on a FCFS basis,l'évaluation de demande d'homologation d'équipement (14 jours) selon la formule PAPS,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,3287,1315,Radio equipment listing service (2 days),Inscription d'équipement radio (2 jours),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,3289,1315,Equipment reassessments requiring testing or technical expertise services (14 days) on a FCFS basis,la réévaluation de l'équipement nécessitant des services d'essai ou techniques (14 jours) selon la formule PAPS,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,3358,1345,Provide a decision on applications within eighty (80) working days of receipt of a fully completed application.,Communiquer la décision de financement dans un délai de quatre-vingts (80) jours ouvrables suivant la réception d'une demande dûment remplie.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,3437,1235,"For certificates of incorporations, amalgamations and continuance under the NFP ac (incorporations) Express online - 4 hours","Émission de certificats de constitution, de fusion et de prorogation",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,4024,2587,Issuing payment (30 business days),Émission de paiement (30 jours ouvrables),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
