"ResultID","ProgElemID","ResultTitle_en","Is_Efficiency","Document"
"NR088-0047-2017","P1088-0013","Canada has a comprehensive approach to risk assessment and planning that supports a coordinated response to events affecting the national interest",0,"dp17"
"NR088-0048-2016","P1088-0014","Provinces and territories receive support to assist with response and recovery from major disasters",0,"drr16"
"NR088-0048-2017","P1088-0014","Provinces and territories receive support to assist with response and recovery from major disasters",0,"dp17"
"NR088-0049-2016","P1088-0014","Canada can effectively provide initial recovery operations following an event affecting the national interest",0,"drr16"
"NR088-0049-2017","P1088-0014","Canada can effectively provide initial recovery operations following an event affecting the national interest",0,"dp17"
"NR088-0050-2016","P1088-0001","Policymakers, decision-makers and practitioners, as well as the general public, have access to relevant research on terrorism and counter-terrorism",0,"drr16"
"NR088-0050-2017","P1088-0001","Policymakers, decision-makers and practitioners, as well as the general public, have access to relevant research on terrorism and counter-terrorism",0,"dp17"
"NR088-0051-2016","P2088-0003","Crime is attenuated in First Nations and Inuit communities",0,"drr16"
"NR088-0051-2017","P2088-0003","Crime is attenuated in First Nations and Inuit communities",0,"dp17"
"NR096-0001-2016","IPC-ASO00","Canadians receive timely resolution of complaints about how federal institutions process access to information requests.",0,"drr16"
"NR096-0001-2017","IPC-ASO00","Canadians receive timely resolution of complaints about how federal institutions process access to information requests.",0,"dp17"
"NR096-0002-2017","IPC-ASO00","Institutions meet their obligations under the Access to Information Act.",0,"dp17"
"NR096-0011-2016","IPC-ASN00","Individuals receive responses to their information requests and complaints.",0,"drr16"
"NR096-0011-2017","IPC-ASN00","Individuals receive responses to their information requests and complaints.",0,"dp17"
"NR096-0013-2016","IPC-ASN00","Federal government institutions and private-sector organizations meet their obligations under federal privacy legislation.",0,"drr16"
"NR096-0013-2017","IPC-ASN00","Federal government institutions and private-sector organizations meet their obligations under federal privacy legislation.",0,"dp17"
"NR096-0014-2016","IPC-AST00","Public- and private-sector stakeholders are enabled to develop policies and initiatives that respect privacy rights.",0,"drr16"
"NR096-0014-2017","IPC-AST00","Public- and private-sector stakeholders are enabled to develop policies and initiatives that respect privacy rights.",0,"dp17"
"NR096-0015-2016","IPC-AST00","Parliamentarians are able to draw on OPC expertise to identify and address privacy issues.",0,"drr16"
"NR096-0015-2017","IPC-AST00","Parliamentarians are able to draw on OPC expertise to identify and address privacy issues.",0,"dp17"
"NR096-0016-2016","IPC-AST00","Knowledge about privacy issues is advanced.",0,"drr16"
"NR096-0016-2017","IPC-AST00","Knowledge about privacy issues is advanced.",0,"dp17"
"NR096-0017-2016","IPC-ASR00","Federal government institutions and private-sector organizations better understand their obligations under federal privacy legislation and individuals better understand their rights.",0,"drr16"
"NR096-0017-2017","IPC-ASR00","Federal government institutions and private-sector organizations better understand their obligations under federal privacy legislation and individuals better understand their rights.",0,"dp17"
"NR096-0018-2016","IPC-ASR00","Federal government institutions and private-sector organizations have access to useful information about their privacy responsibilities and individuals have access to relevant and timely information to protect their privacy rights.",0,"drr16"
"NR096-0018-2017","IPC-ASR00","Federal government institutions and private-sector organizations have access to useful information about their privacy responsibilities and individuals have access to relevant and timely information to protect their privacy rights.",0,"dp17"
"NR096-0020-2016","IPC-ASN00","Federal government institutions and private-sector organizations receive advice and recommendations to improve their privacy practices, in compliance with federal privacy legislations and policies.",0,"drr16"
"NR096-0020-2017","IPC-ASN00","Federal government institutions and private-sector organizations receive advice and recommendations to improve their privacy practices, in compliance with federal privacy legislations and policies.",0,"dp17"
"NR096-0021-2016","IPC-ASO00","Institutions meet their obligations under the Access to Information Act and adopt measures to address institutional and systemic issues affecting access to information.",0,"drr16"
"NR096-0021-2017","IPC-ASO00","Institutions adopt measures to address institutional and systemic issues affecting access to information.",0,"dp17"
"NR100-0001-2016","CCOHS-AMH00","Easy access to CCOHS Occupational Health and Safety information and services",0,"drr16"
"NR100-0001-2017","CCOHS-AMH00","Easy access to CCOHS Occupational Health and Safety information and services",0,"dp17"
"NR100-0002-2016","CCOHS-AMH00","Increased awareness and understanding of occupational health and safety issues in the workplace",0,"drr16"
"NR100-0002-2017","CCOHS-AMH00","Increased awareness and understanding of occupational health and safety issues in the workplace",0,"dp17"
"NR100-0003-2016","CCOHS-AMH00","Application of occupational health and safety information to improve workplace practices",0,"drr16"
"NR100-0003-2017","CCOHS-AMH00","Application of occupational health and safety information to improve workplace practices",0,"dp17"
"NR101-0001-2016","CTAIB-AVX00","Aviation occurrence investigations are efficient",0,"drr16"
"NR101-0002-2016","CTAIB-AVX00","Safety deficiencies in the aviation industry are addressed",0,"drr16"
"NR101-0003-2016","CTAIB-AVX00","Aviation transportation system is safer",0,"drr16"
"NR101-0004-2016","CTAIB-AVY00","Marine occurrence investigations are efficient",0,"drr16"
"NR101-0005-2016","CTAIB-AVY00","Safety deficiencies in the marine industry are addressed",0,"drr16"
"NR101-0006-2016","CTAIB-AVY00","Marine transportation system is safer",0,"drr16"
"NR101-0007-2016","CTAIB-AWC00","Rail occurrence investigations are efficient",0,"drr16"
"NR101-0008-2016","CTAIB-AWC00","Safety deficiencies in the rail industry are addressed",0,"drr16"
"NR101-0009-2016","CTAIB-AWC00","Rail transportation system is safer",0,"drr16"
"NR101-0010-2016","CTAIB-AVZ00","Pipeline occurrence investigations are efficient",0,"drr16"
"NR101-0011-2016","CTAIB-AVZ00","Safety deficiencies in the pipeline industry are addressed",0,"drr16"
"NR101-0012-2016","CTAIB-AVZ00","Pipeline system is safer",0,"drr16"
"NR102-0001-2016","NBC-ADR00","Improve park infrastructure to ensure its long-term preservation and maintain facilities in good condition",0,"drr16"
"NR102-0001-2017","NBC-ADR00","Preserve and improve infrastructure and site amenities for the benefit of future generations",0,"dp17"
"NR102-0002-2016","NBC-ADS00","Promote the history of Canada’s first national historic park and its sociocultural, recreational and natural features",0,"drr16"
"NR102-0002-2017","NBC-ADS00","Promote the history of Canada’s first national historic park and its cultural, recreational and natural features",0,"dp17"
"NR103-0001-2016","SIRC-AWW00","SIRC’s review of CSIS’ activities is increased.",0,"drr16"
"NR103-0001-2017","SIRC-AWW00","Reviews that examine a broad range of CSIS’s activities and result in the improvement of CSIS’s performance.",0,"dp17"
"NR103-0002-2016","SIRC-AWV00","Cases proceed efficiently before SIRC in accordance with the principles of law and result in the improvement of CSIS’s performance.",0,"drr16"
"NR103-0002-2017","SIRC-AWV00","Cases proceed efficiently before SIRC in accordance with the principles of law and result in the improvement of CSIS’s performance.",0,"dp17"
"NR109-0001-2016","PMPRB-ALE00","Patentees comply with the Patent Act, the Regulations and the Excessive Price Guidelines (Guidelines)",0,"drr16"
"NR109-0001-2017","PMPRB-ALE00","Patentees comply with the Patent Act, the Regulations and the Excessive Price Guidelines (Guidelines)",0,"dp17"
"NR109-0003-2016","PMPRB-ALE00","Canadian prices for patented medicines are on average in line with prices in the seven comparator countries listed in the Regulations",0,"drr16"
"NR109-0003-2017","PMPRB-ALE00","Canadian prices for patented medicines are on average in line with prices in the seven comparator countries listed in the Regulations",0,"dp17"
"NR109-0004-2016","PMPRB-ALD00","Information on pharmaceutical trends and cost drivers is available to stakeholders",0,"drr16"
"NR109-0004-2017","PMPRB-ALD00","Information on pharmaceutical trends and cost drivers is available to stakeholders",0,"dp17"
"NR116-0002-2016","CB-AOJ00","Fair decision-making to provide proper incentives for the creation and use of copyrighted works",0,"drr16"
"NR116-0002-2017","CB-AOJ00","Fair decision-making to provide proper incentives for the creation and use of copyrighted works",0,"dp17"
"NR119-0001-2016","CSA-ANX00","R-1. GoC organizations offer more diversified or cost-effective programs and services due to their utilization of space-based solutions.",0,"drr16"
"NR119-0001-2017","CSA-ANX00","R-1. GoC organizations offer more diversified or cost-effective programs and services due to their utilization of space-based solutions.",0,"dp17"
"NR119-0002-2016","P1119-0001","R-1. GoC organizations are using satellite generated space-based data to deliver their mandate.",0,"drr16"
"NR119-0002-2017","P1119-0001","R-1.Sun-Earth System scientific space missions reflect GoC organizations and research institutes priorities.",0,"dp17"
"NR119-0003-2016","P2119-0001","R-1. Earth observation missions provide GoC organizations and research institutions with data and information.",0,"drr16"
"NR119-0003-2017","P2119-0001","R-1. Earth observation missions provide GoC organizations and research institutions with data and information.",0,"dp17"
"NR119-0004-2016","P2119-0002","R-1. Satellites provide communications services that respond to the expressed needs of GoC organizations.",0,"drr16"
"NR119-0004-2017","P2119-0002","R-1. Satellites provide communications services that respond to the expressed needs of GoC organizations.",0,"dp17"
"NR119-0005-2016","P2119-0003","R-1. Sun-Earth system scientific space missions reflect GoC organizations and research institutions priorities.",0,"drr16"
"NR119-0005-2017","P2119-0003","R-1. Sun-Earth system scientific space missions reflect GoC organizations and academia priorities.",0,"dp17"
"NR119-0006-2016","P1119-0002","R-1. Expressed Canadian and foreign data needs are fulfilled by ground infrastructure.",0,"drr16"
"NR119-0006-2017","P1119-0002","R-1. Expressed Canadian and foreign data needs are fulfilled by ground infrastructure.",0,"dp17"
"NR119-0007-2016","P1119-0002","R-2. National ground infrastructure is reliable.",0,"drr16"
"NR119-0007-2017","P1119-0002","R-2. National ground infrastructure is reliable.",0,"dp17"
"NR119-0008-2016","P2119-0004","R-1. The CSA’s satellites are functioning as per operational requirements.",0,"drr16"
"NR119-0008-2017","P2119-0004","R-1. CSA’s satellites are functioning as per operational requirements.",0,"dp17"
"NR119-0009-2016","P2119-0004","R-2. Foreign satellite missions are supported.",0,"drr16"
"NR119-0009-2017","P2119-0004","R-2. Foreign satellite missions are supported.",0,"dp17"
"NR119-0010-2016","P2119-0005","R-1. Satellite data are provided to GoC organizations and research institutions.",0,"drr16"
"NR119-0010-2017","P2119-0005","R-1. Satellite data are provided to GoC organizations and research institutions.",0,"dp17"
"NR119-0011-2016","P1119-0003","R-1. GoC organizations are using space-based solutions to deliver their mandate.",0,"drr16"
"NR119-0011-2017","P1119-0003","R-1. GoC organizations are using space-based solutions to deliver their mandate.",0,"dp17"
"NR119-0014-2016","P2119-0006","R-1. The ability of GoC organizations, research institutions and industry to turn Earth Observation data into useable products and services, is enhanced.",0,"drr16"
"NR119-0014-2017","P2119-0006","R-1. The ability of GoC organizations, research institutions and industry to turn Earth observation data into useable products and services, is enhanced.",0,"dp17"
"NR119-0016-2016","P2119-0007","R-1. Enhanced GoC organizations ability to use communications space assets.",0,"drr16"
"NR119-0016-2017","P2119-0007","R-1. Enhanced GoC organizations ability to use communications space assets.",0,"dp17"
"NR119-0017-2016","P2119-0008","R-1. Enhanced scientific community ability to use scientific data.",0,"drr16"
"NR119-0017-2017","P2119-0008","R-1. Enhanced scientific community ability to use scientific data.",0,"dp17"
"NR119-0019-2016","CSA-ANY00","R-1. Expansion of advanced scientific knowledge acquired through space exploration endeavours.",0,"drr16"
"NR119-0019-2017","CSA-ANY00","R-1. Expansion of advanced scientific knowledge acquired through space exploration endeavours.",0,"dp17"
"NR119-0020-2016","CSA-ANY00","R-2. Multiple use and applications of knowledge and know-how acquired through space exploration endeavours.",0,"drr16"
"NR119-0020-2017","CSA-ANY00","R-2. Multiple use and applications of knowledge and know-how acquired through space exploration endeavours.",0,"dp17"
"NR119-0021-2016","P1119-0004","R-1. Development of operational and technological know-how related to long-duration space missions (with potential Earth application) acquired through participation in the International Space Station (ISS) operations and laboratory missions.",0,"drr16"
"NR119-0021-2017","P1119-0004","R-1. Development of operational and technological know-how related to long-duration space missions (with potential Earth application) acquired through participation in the ISS operations and laboratory missions.",0,"dp17"
"NR119-0022-2016","P1119-0004","R-2. Canada, a well-positioned partner, influences the ISS program direction.",0,"drr16"
"NR119-0022-2017","P1119-0004","R-2. Canada, a well-positioned partner, influences the ISS program direction.",0,"dp17"
"NR119-0023-2016","P2119-0009","R-1. The Canadian contribution (Mobile Services System) meets the planned operational requirements identified in the ISS Increment Definition Requirements Document (IDRD) in accordance with the Intergovernmental Agreement (IGA) and the NASA/CSA Memorandum of Understanding (MOU).",0,"drr16"
"NR119-0023-2017","P2119-0009","R-1. The Canadian contribution (Mobile Services System) meets the planned operational requirements identified in the ISS Increment Definition Requirements Document (IDRD) in accordance with the Intergovernmental Agreement (IGA) and the NASA/CSA MOU.",0,"dp17"
"NR119-0024-2016","P2119-0010","R-1. Optimal utilization of the International Space Station (ISS).",0,"drr16"
"NR119-0024-2017","P2119-0010","R-1. Optimal utilization of the International Space Station (ISS).",0,"dp17"
"NR119-0025-2016","P1119-0005","R-1. Technological know-how acquired through Space Exploration endeavours (Astronomy and planetary).",0,"drr16"
"NR119-0025-2017","P1119-0005","R-1. Technological know-how acquired through Space Exploration endeavours (Astronomy and Planetary).",0,"dp17"
"NR119-0026-2016","P1119-0005","R-2.Canada maintains a strategic positioning which supports its capacity to influence space exploration missions and decision making process in key international space exploration forums.",0,"drr16"
"NR119-0026-2017","P1119-0005","R-2.Canada maintains a strategic positioning which supports its capacity to influence space exploration missions and decision making process in key international space exploration forums.",0,"dp17"
"NR119-0027-2016","P1119-0005","R-3. CSA’s participation in space exploration missions provides access to scientific data about the Solar system and the Universe.",0,"drr16"
"NR119-0027-2017","P1119-0005","R-3. CSA’s participation in space exploration missions provides access to scientific data about the Solar system and the Universe.",0,"dp17"
"NR119-0028-2016","P2119-0011","R-1. Canadian know-how and expertise allow Canada to lead or participate in international space astronomy missions.",0,"drr16"
"NR119-0028-2017","P2119-0011","R-1. Canadian know-how and expertise allow Canada to lead or participate in international space astronomy missions.",0,"dp17"
"NR119-0029-2016","P2119-0012","R-1. Canadian know-how and expertise allow Canada to participate in planetary exploration missions.",0,"drr16"
"NR119-0029-2017","P2119-0012","R-1. Canadian know-how and expertise allow Canada to participate in planetary exploration missions.",0,"dp17"
"NR119-0030-2016","P2119-0013","R-1. Maturing science, technology and operational solutions for planning and strategic positioning purposes.",0,"drr16"
"NR119-0030-2017","P2119-0013","R-1. Maturing science, technology and operational solutions for planning and strategic positioning purposes.",0,"dp17"
"NR119-0031-2016","P1119-0006","R-1. Human space flight generates “unique” health and life sciences knowledge, and technological know-how to sustain life and mitigate health risk during long-duration space flight.",0,"drr16"
"NR119-0031-2017","P1119-0006","R-1. Human space flight generates “unique” health and life sciences knowledge, and technological know-how to sustain life and mitigate health risk during long-duration space flight.",0,"dp17"
"NR119-0032-2016","P2119-0014","R-1.Canadian astronauts Corps is ready to assume any responsibilities on an expedition to the International Space Station (ISS).",0,"drr16"
"NR119-0032-2017","P2119-0014","R-1.Canadian astronauts Corps is ready to assume any responsibilities on an expedition to the International Space Station (ISS).",0,"dp17"
"NR119-0033-2016","P2119-0015","R-1. Astronauts’ health is optimized to meet mission requirements.",0,"drr16"
"NR119-0033-2017","P2119-0015","R-1. Astronauts’ health is optimized to meet mission requirements.",0,"dp17"
"NR119-0034-2016","P2119-0015","R-2. Astronauts’ long-term health is monitored following their active careers.",0,"drr16"
"NR119-0035-2016","P2119-0016","R-1. Performance of space life sciences studies with potential benefits for Canadians and to enable human exploration of space.",0,"drr16"
"NR119-0035-2017","P2119-0016","R-1. Performance of space life sciences studies with potential benefits for Canadians and to enable human exploration of space.",0,"dp17"
"NR119-0036-2016","CSA-ANW00","R-1. Canada holds a space community (academia, industry and government) able to contribute to the sustained and strategic Canadian use of space.",0,"drr16"
"NR119-0036-2017","CSA-ANW00","R-1. Canada holds a space community (academia, industry and government) able to contribute to the sustained and strategic Canadian use of space.",0,"dp17"
"NR119-0037-2016","P1119-0007","R-1. A pool of space experts and professionals is sustained and enhanced.",0,"drr16"
"NR119-0037-2017","P1119-0007","R-1. A pool of space experts and professionals is sustained and enhanced.",0,"dp17"
"NR119-0042-2016","P1119-0008","R-1. Through innovation and international arrangements, Canadian industry is well positioned on international commercial and government markets.",0,"drr16"
"NR119-0042-2017","P1119-0008","R-1. Through innovation and international arrangements, Canadian industry is well positioned on international commercial and government markets.",0,"dp17"
"NR119-0043-2016","P1119-0008","R-2. Enhanced Canadian industry competitiveness.",0,"drr16"
"NR119-0043-2017","P1119-0008","R-2. Enhanced Canadian industry competitiveness.",0,"dp17"
"NR119-0044-2016","P2119-0019","R-1.Canadian investments through the European Space Agency (ESA) Agreement allow Canadian industry to access the institutional European market.",0,"drr16"
"NR119-0044-2017","P2119-0019","R-1.Canadian investments through the ESA Agreement allow Canadian industry to access the institutional European market.",0,"dp17"
"NR119-0045-2016","P2119-0019","R-2. The Canadian industry has access to flight opportunities for its space technologies and components.",0,"drr16"
"NR119-0045-2017","P2119-0019","R-2. The Canadian industry has access to flight opportunities for its space technologies and components.",0,"dp17"
"NR119-0046-2016","P2119-0020","R-1. Increased technological capability of Canadian industry.",0,"drr16"
"NR119-0046-2017","P2119-0020","R-1. Increased technological capability of Canadian industry.",0,"dp17"
"NR119-0047-2016","P1119-0009","R-1. Test results of space hardware prove to be reliable in demonstrating suitability for launch and space environment.",0,"drr16"
"NR119-0047-2017","P1119-0009","R-1. Test results of space hardware prove to be reliable in demonstrating suitability for launch and space environment.",0,"dp17"
"NR119-0048-2016","P1119-0007","R-2. Research is conducted in priority areas.",0,"drr16"
"NR119-0048-2017","P1119-0007","R-2. Research is conducted in priority areas.",0,"dp17"
"NR119-0049-2016","P1119-0007","R-3. Advancement of Science and Technology solutions for future space initiative.",0,"drr16"
"NR119-0049-2017","P1119-0007","R-3. Advancement of Science and Technology solutions for future space initiative.",0,"dp17"
"NR124-0001-2016","PCA-AGW00","The systems of national parks and national marine conservation areas are representative of Canada’s natural terrestrial and marine regions.",0,"drr16"
"NR124-0001-2017","PCA-AGW00","The systems of national parks and national marine conservation areas are representative of Canada’s natural terrestrial and marine regions.",0,"dp17"
"NR124-0003-2016","PCA-AGW00","Heritage places, persons and events are considered for national or international designation.",0,"drr16"
"NR124-0003-2017","PCA-AGW00","Heritage places, persons and events are considered for national or international designation.",0,"dp17"
"NR124-0004-2016","P1124-0001","National Parks are created in unrepresented regions.",0,"drr16"
"NR124-0004-2017","P1124-0001","National Parks are created in unrepresented regions.",0,"dp17"
"NR124-0006-2016","P1124-0002","National marine conservation areas are created in unrepresented regions.",0,"drr16"
"NR124-0006-2017","P1124-0002","National marine conservation areas are created in unrepresented regions.",0,"dp17"
"NR124-0007-2016","P1124-0003","Places, persons and events are submitted for consideration to the Historic Sites and Monuments Board of Canada for national historic designation.",0,"drr16"
"NR124-0007-2017","P1124-0003","Places, persons and events are submitted for consideration to the Historic Sites and Monuments Board of Canada for national historic designation.",0,"dp17"
"NR124-0008-2016","P1124-0004","Other heritage places are considered for national or international designation.",0,"drr16"
"NR124-0008-2017","P1124-0004","Other heritage places are considered for national or international designation.",0,"dp17"
"NR124-0009-2016","PCA-AGV00","National park and national marine area conservation is maintained or improved.",0,"drr16"
"NR124-0009-2017","PCA-AGV00","National park and national marine area conservation is maintained or improved.",0,"dp17"
"NR124-0010-2016","PCA-AGV00","Cultural resources of national significance at targeted national historic sites are maintained.",0,"drr16"
"NR124-0010-2017","PCA-AGV00","Cultural resources of national significance at targeted heritage places are maintained or improved.",0,"dp17"
"NR124-0011-2016","P1124-0005","Management actions result in improvements to ecological integrity in national parks.",0,"drr16"
"NR124-0011-2017","P1124-0005","Management actions result in improvements to ecological integrity in national parks.",0,"dp17"
"NR124-0014-2016","P1124-0006","National marine area conservation is maintained.",0,"drr16"
"NR124-0014-2017","P1124-0006","National marine area conservation is maintained.",0,"dp17"
"NR124-0015-2016","P1124-0007","Cultural resources of national significance at targeted national historic sites administered by Parks Canada are maintained",0,"drr16"
"NR124-0015-2017","P1124-0007","Cultural resources of national significance at targeted national historic sites administered by Parks Canada are maintained",0,"dp17"
"NR124-0019-2016","PCA-AGZ00","Canadians support the protection and presentation of places administered by Parks Canada.",0,"drr16"
"NR124-0019-2017","PCA-AGZ00","Canadians support the protection and presentation of places administered by Parks Canada.",0,"dp17"
"NR124-0020-2016","P1124-0009","Canadians appreciate the places administered by Parks Canada.",0,"drr16"
"NR124-0020-2017","P1124-0009","Canadians appreciate the places administered by Parks Canada.",0,"dp17"
"NR124-0022-2016","P1124-0010","Stakeholders and partners are engaged in the protection and presentation of Parks Canada’s administered places.",0,"drr16"
"NR124-0022-2017","P1124-0010","Stakeholders and partners are engaged in the protection and presentation of Parks Canada’s administered places.",0,"dp17"
"NR124-0024-2016","PCA-AHA00","Canadians and international visitors visit Parks Canada’s administered places and visitors at surveyed locations feel a sense of connection to these places.",0,"drr16"
"NR124-0024-2017","PCA-AHA00","As part of Canada 150 celebrations, Canadians and international visitors visit and experience Parks Canada’s administered places and visitors at surveyed locations feel a sense of connection to these places.",0,"dp17"
"NR124-0027-2016","P1124-0012","Visitors at surveyed national parks learned from experience and active participation.",0,"drr16"
"NR124-0027-2017","P1124-0012","Visitors at surveyed national parks learned from experience and active participation.",0,"dp17"
"NR124-0029-2016","P1124-0013","Visitors at surveyed national marine conservation areas enjoyed their visit.",0,"drr16"
"NR124-0029-2017","P1124-0013","Visitors at surveyed national marine conservation areas enjoyed their visit.",0,"dp17"
"NR124-0033-2016","P1124-0016","Visitors at surveyed national historic sites learned from experience and active participation.",0,"drr16"
"NR124-0033-2017","P1124-0016","Visitors at surveyed national historic sites learned from experience and active participation.",0,"dp17"
"NR124-0037-2016","P1124-0017","Five townsites operated by Parks Canada receive municipal services according to government standards.",0,"drr16"
"NR124-0037-2017","P1124-0017","Five townsites operated by Parks Canada receive municipal services according to government standards.",0,"dp17"
"NR124-0038-2016","P1124-0018","Condition of highways and highway bridges in poor or very poor  condition is improved to fair or good.",0,"drr16"
"NR124-0038-2017","P1124-0018","Condition of highways and highway bridges in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0039-2016","P1124-0019","The navigable portion of the canal that Parks Canada manages during the navigation season meet the Agency’s legal and/or operational obligations",0,"drr16"
"NR124-0039-2017","P1124-0019","The navigable portion of the canal that Parks Canada manages during the navigation season meets the Agency’s legal and/or operational obligations.",0,"dp17"
"NR124-0042-2016","P1124-0008","Parks Canada programs support the conservation of heritage places administered by others.",0,"drr16"
"NR124-0042-2017","P1124-0008","Parks Canada programs support the conservation of heritage places administered by others.",0,"dp17"
"NR124-0043-2016","P1124-0024","National urban park conservation is improved.",0,"drr16"
"NR124-0043-2017","P1124-0024","National urban park conservation is improved.",0,"dp17"
"NR124-0044-2016","P1124-0012","Visitors at surveyed national parks enjoyed their visits.",0,"drr16"
"NR124-0044-2017","P1124-0012","Visitors at surveyed national parks enjoyed their visits.",0,"dp17"
"NR124-0045-2016","P1124-0016","Visitors at surveyed national historic sites enjoyed their visits.",0,"drr16"
"NR124-0045-2017","P1124-0016","Visitors at surveyed national historic sites enjoyed their visits.",0,"dp17"
"NR124-0046-2016","P1124-0025","Boaters use heritage canals.",0,"drr16"
"NR124-0046-2017","P1124-0025","Boaters use heritage canals.",0,"dp17"
"NR124-0047-2016","P1124-0026","Visitors surveyed at the national urban park learned from experience and active participation.",0,"drr16"
"NR124-0047-2017","P1124-0026","Visitors surveyed at the national urban park learned from experience and active participation.",0,"dp17"
"NR124-0048-2016","P1124-0026","Visitors surveyed at the national urban park enjoyed their visit.",0,"drr16"
"NR124-0048-2017","P1124-0026","Visitors surveyed at the national urban park enjoyed their visit.",0,"dp17"
"NR124-0050-2016","PCA-AGV00","Condition of heritage assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0050-2017","PCA-AGV00","Condition of heritage assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0051-2016","P1124-0007","Condition of heritage assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0051-2017","P1124-0007","Condition of heritage assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0052-2016","PCA-AHA00","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0052-2017","PCA-AHA00","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0053-2016","P1124-0012","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0053-2017","P1124-0012","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0054-2016","P1124-0016","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0054-2017","P1124-0016","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0056-2016","PCA-AHC00","Condition of heritage canal, highway and townsite assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0056-2017","PCA-AHC00","Condition of heritage canal, highway and townsite assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0057-2016","P1124-0017","Condition of townsite assets in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0057-2017","P1124-0017","Condition of townsite assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0059-2016","P1124-0019","Condition of dams, marine assets and bridges in poor or very poor condition is improved to fair or good.",0,"drr16"
"NR124-0059-2017","P1124-0019","Condition of dams, marine assets and bridges in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0067-2017","PCA-AGZ00","As part of Canada 150 celebrations, Canadians will experience and connect with Parks Canada’s administrated places through outreach and multimedia initiatives.",0,"dp17"
"NR124-0068-2017","P1124-0012","Canadians are engaged in the protection and presentation of Canada’s national parks.",0,"dp17"
"NR124-0069-2017","P1124-0013","Canadians are engaged in the protection and presentation of Canada’s national marine conservation areas.",0,"dp17"
"NR124-0070-2017","P1124-0016","Canadians are engaged in the protection and presentation of Parks Canada’s national historic sites.",0,"dp17"
"NR124-0071-2017","P1124-0025","Condition of visitor experience assets in poor or very poor condition is improved to fair or good.",0,"dp17"
"NR124-0073-2017","P1124-0026","Canadians are engaged in the protection and presentation of Canada’s national urban park.",0,"dp17"
"NR124-9981-2017","P1124-0019","Efficiency",1,"dp17"
"NR124-9982-2017","P1124-0018","Efficiency",1,"dp17"
"NR124-9983-2017","P1124-0017","Efficiency",1,"dp17"
"NR124-9984-2017","P1124-0025","Efficiency",1,"dp17"
"NR124-9985-2017","P1124-0016","Efficiency",1,"dp17"
"NR124-9986-2017","P1124-0013","Efficiency",1,"dp17"
"NR124-9987-2017","P1124-0026","Efficiency",1,"dp17"
"NR124-9988-2017","P1124-0012","Efficiency",1,"dp17"
"NR124-9989-2017","P1124-0010","Efficiency",1,"dp17"
"NR124-9990-2017","P1124-0009","Efficiency",1,"dp17"
"NR124-9991-2017","P1124-0008","Efficiency",1,"dp17"
"NR124-9992-2017","P1124-0007","Efficiency",1,"dp17"
"NR124-9993-2017","P1124-0006","Efficiency",1,"dp17"
"NR124-9994-2017","P1124-0024","Efficiency",1,"dp17"
"NR124-9995-2017","P1124-0005","Efficiency",1,"dp17"
"NR124-9996-2017","P1124-0004","Efficiency",1,"dp17"
"NR124-9997-2017","P1124-0003","Efficiency",1,"dp17"
"NR124-9998-2017","P1124-0002","Efficiency",1,"dp17"
"NR124-9999-2017","P1124-0001","Efficiency",1,"dp17"
"NR127-0001-2016","GSC-AZA00","Open, fair and transparent acquisitions that provide best value to Canadians and are delivered effectively and efficiently to the satisfaction of the government.",0,"drr16"
"NR127-0001-2017","GSC-AZA00","Open, fair and transparent acquisitions that provide best value to Canadians and are delivered effectively and efficiently to the satisfaction of the government.",0,"dp17"
"NR127-0007-2016","P1127-0040","Federal government employees use and are satisfied with cost efficient travel services and tools.",0,"drr16"
"NR127-0007-2017","P1127-0040","Federal government employees use and are satisfied with cost efficient travel services and tools.",0,"dp17"
"NR127-0010-2016","GSC-BEQ00","Federal organizations and the Parliament of Canada receive responsive and cost-effective real property services.",0,"drr16"
"NR127-0010-2017","GSC-BEQ00","Federal organizations and the Parliament of Canada receive responsive and cost-effective real property services.",0,"dp17"
"NR127-0013-2016","P1127-0005","A portfolio of federal holdings assets that minimize short and long-term liability.",0,"drr16"
"NR127-0013-2017","P1127-0005","A portfolio of federal holdings assets that minimize short and long-term liability.",0,"dp17"
