dept_code,vote_num,vs_type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_5_unlapsed,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_4_unlapsed,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_3_unlapsed,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_2_unlapsed,pa_last_year_auth,pa_last_year_exp,pa_last_year_unlapsed
H,S,999,Payments for COVID-19 tests pursuant to An Act respecting certain measures related to COVID-19,Paiements pour les tests COVID-19 en vertu de la Loi concernant certaines mesures liées à la COVID-19,,,,,,,1000277662.0,1000277662.0,0.0,5706172.91,5706172.91,0.0,,,
H,S,999,Payments for dental benefits pursuant to the Dental Benefit Act,Paiements pour les prestations dentaires en vertu de la Loi sur la prestation dentaire,,,,,,,156907140.0,156907140.0,0.0,246548657.09,246548657.09,0.0,25595097.5,25595097.5,0.0
H,S,999,Payments for expenses in relation to COVID-19 tests,Paiements relatifs à des tests de la COVID-19,,,,710876835.0,710876835.0,0.0,,,,,,,,,
H,S,999,"Payments for investments in long-term care pursuant to the Economic Statement Implementation Act, 2020",Paiements pour investissements dans les soins de longue durée en vertu de la Loi d'exécution de l'énoncé économique de 2020,0.0,0.0,0.0,,,,,,,,,,,,
H,S,999,"Payments for medical research, countermeasures, vaccine funding and development, border and travel measures and isolation sites pursuant to the Economic Statement Implementation Act, 2020","Paiements pour Recherche médicale, contre-mesures, financement et développement de vaccins, mesures relatives aux voyages et aux frontières et centres d'isolement en vertu de la Loi d'exécution de l'énoncé économique de 2020",0.0,0.0,0.0,,,,,,,,,,,,
H,S,999,"Payments for mental health and substance use in the context of COVID-19 pursuant to the Economic Statement Implementation Act, 2020",Paiements pour santé mentale et consommation de substances dans le contexte de la COVID-19 en vertu de la Loi d'exécution de l'énoncé économique de 2020,0.0,0.0,0.0,,,,,,,,,,,,
H,S,999,"Payments for supporting innovative approaches to COVID-19 testing pursuant to the Economic Statement Implementation Act, 2020",Paiements pour soutien aux approches novatrices de dépistage de la COVID-19 en vertu de la Loi d'exécution de l'énoncé économique,0.0,0.0,0.0,,,,,,,,,,,,
H,S,999,"Payments for virtual care and mental health tools for Canadians pursuant to the Economic Statement Implementation Act, 2020",Paiements pour outils de soins et de santé mentale virtuels pour les Canadiens en vertu de la Loi d'exécution de l'énoncé économique de 2020,0.0,0.0,0.0,,,,,,,,,,,,
H,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,50574675.0,50574675.0,0.0,,,,,,,,,,,,
H,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,,,,265000.0,265000.0,0.0,,,,,,,,,
H,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,128492.0,128492.0,0.0,184800.0,184800.0,0.0,189854.84,189854.84,0.0,193259.49,193259.49,0.0
H,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,205647.0,123163.0,82483.0,297706.0,88808.0,208898.0,831620.0,612780.0,218840.0,381246.0,268840.0,112406.0,615398.48,157520.7,457877.78
H,S,999,"Spending of revenues from other departments for which the Minister is responsible, pursuant to subsection 4.2(4) of the Department of Health Act","Dépense des recettes provenant des autres ministères pour lesquels le ministre est responsable, conformément au paragraphe 4.2(4) de la Loi sur le ministère de la Santé",123202980.0,123202980.0,0.0,189819220.0,189819220.0,0.0,179928109.0,179928109.0,0.0,156628603.41,156628603.41,0.0,126115882.48,126115882.48,0.0
HC,1,1,Operating/Program,Fonctionnement/Programme,381815056.0,350016757.0,0.0,401223604.0,363734409.0,0.0,413662502.0,392743896.0,0.0,464200444.0,433835199.0,0.0,487084786.0,469607815.84,0.0
HC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,40465143.0,40465143.0,0.0,40719541.0,40719541.0,0.0,42399920.0,42399920.0,0.0,48204558.66,48204558.66,0.0,51094853.65,51094853.65,0.0
HC,S,999,Members of the House of Commons - Salaries and allowances of Officers and Members of the House of Commons under the Parliament of Canada Act and contributions to the Members of Parliament Retiring Allowances Account and the Members of Parliament Retirement Compensation Arrangements Account,Députés - Traitements et indemnités des agents supérieurs et des députés de la Chambre des communes en vertu de la Loi sur le Parlement du Canada et contributions au compte d'allocations de retraite des parlementaires et au compte de convention de retraite des parlementaires,219628461.0,219628461.0,0.0,105640979.0,105640979.0,0.0,,,,,,,,,
HC,S,999,"Members of the House of Commons – Contributions to the Members of Parliament Retiring Allowances account and the Members of Parliament Retirement Compensation Arrangements account, under the Members of Parliament Retiring Allowances Act",Députés – Contributions au compte d'allocations de retraite des parlementaires et au compte de convention de retraite des parlementaires en vertu de la Loi sur les allocations de retraite des parlementaires,,,,,,,16056646.0,16056646.0,0.0,46704511.0,46704511.0,0.0,16048336.99,16048336.99,0.0
HC,S,999,"Members of the House of Commons – Salaries and allowances of Officers and Members of the House of Commons, under the Parliament of Canada Act",Députés - Traitements et indemnités des agents supérieurs et des députés de la Chambre des communes en vertu de la Loi sur le Parlement du Canada,,,,,,,101351321.0,101351321.0,0.0,109172403.0,109172403.0,0.0,107351275.59,107351275.59,0.0
HFR,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,,,,,,,,,,51670000.0,49503355.0,0.0,120954000.0,69825000.0,0.0
HRSD,1,1,Operating/Program,Fonctionnement/Programme,972687959.0,919087621.0,0.0,1357634135.0,1232609394.0,0.0,1466722830.0,1362431492.0,0.0,1685823606.0,1566730256.0,0.0,1463401685.0,1455737138.0,0.0
HRSD,10,4,Debt Forgiveness,Radiation de dettes,25065.0,24904.0,0.0,170358003.0,168772499.0,0.0,227472139.0,220563466.0,0.0,215518566.0,212466789.0,0.0,,,
HRSD,15,4,Debt Forgiveness,Radiation de dettes,188099201.0,185536473.0,0.0,,,,,,,,,,,,
HRSD,5,3,Grants & Contributions,Subventions et Contributions,3277783411.0,3037668779.0,0.0,6273677695.0,4793596083.0,0.0,10680435886.0,10079866411.0,0.0,10121866980.0,9823590359.0,0.0,10240793908.0,10117400843.0,0.0
HRSD,S,999,Allowance payments (Old Age Security Act),Versements d'allocations (Loi sur la sécurité de la vieillesse),572156858.0,572156858.0,0.0,528908824.0,528908824.0,0.0,575161168.0,575161168.0,0.0,608695612.46,608695612.46,0.0,631884378.3,631884378.3,0.0
HRSD,S,999,Benefit enhancement measures for the Employment Insurance Operating Account,Amélioration des avantages accordés au Compte des opérations de l'assurance-emploi,27331431907.0,27331431907.0,0.0,-94724299.0,-94724299.0,0.0,-483349821.0,-483349821.0,0.0,-225844483.07,-225844483.07,0.0,-21212126.01,-21212126.01,0.0
HRSD,S,999,Canada Disability Savings Bond payments to Registered Disability Savings Plan issuers on behalf of Registered Disability Savings Plan beneficiaries to encourage long-term financial security of eligible individuals with disabilities,Paiements de Bons canadiens pour l'épargne-invalidité aux émetteurs de régimes enregistrés d'épargne-invalidité au nom des bénéficiaires du régime enregistrés d'épargne-invalidité afin d'encourager la sécurité financière à long terme des personnes handicapées admissibles,139813480.0,139813480.0,0.0,185520238.0,185520238.0,0.0,177800665.0,177800665.0,0.0,683664324.08,683664324.08,0.0,862600479.5899999,862600479.5899999,0.0
HRSD,S,999,Canada Disability Savings Grant payments to Registered Disability Savings Plan issuers on behalf of Registered Disability Savings Plan beneficiaries to encourage long-term financial security of eligible individuals disabilities,Paiements de Subventions canadiennes pour l'épargne-invalidité aux émetteurs de régimes enregistrés d'épargne-invalidité au nom des bénéficiaires du régime enregistré d'épargne-invalidité afin d'encourager la sécurité financière à long terme des personnes handicapées admissibles,406524376.0,406524376.0,0.0,469040662.0,469040662.0,0.0,466813648.0,466813648.0,0.0,,,,,,
HRSD,S,999,Canada Education Savings grant payments to Registered Educations Savings Plans (RESPs) trustees on behalf of RESP beneficiaries to encourage Canadians to save for post-secondary education for their children,Paiements de Subventions canadiennes pour l'épargne-études aux fiduciaires de régimes enregistrés d'épargne-études (REEE) au nom des bénéficiaires des REEE afin d'encourager les Canadiens à épargner pour les études postsecondaires de leurs enfants,1016678793.0,1016678793.0,0.0,1089549480.0,1089549480.0,0.0,1031795731.0,1031795731.0,0.0,1056760569.44,1056760569.44,0.0,1198830534.49,1198830534.49,0.0
HRSD,S,999,Canada Learning Bond payments to Registered Education Savings Plan trustees on behalf of Registered Education Savings Plan beneficiaries to support access to post-secondary education for children from low-income families,Paiements de Bons d'études canadiens aux fiduciaires de régimes enregistrés d'épargne-études au nom des bénéficiaires des régimes enregistré d'épargne-études afin d'appuyer l'accès à l'éducation postsecondaire des enfants de familles à faible revenu,156403301.0,156403301.0,0.0,142304157.0,142304157.0,0.0,156645448.0,156645448.0,0.0,176013973.9,176013973.9,0.0,195700079.55,195700079.55,0.0
HRSD,S,999,Canada Student Grants to qualifying full and part-time students pursuant to the Canada Student Financial Assistance Act,Bourses canadiennes aux fins d'études destinées aux étudiants à temps plein et à temps partiel admissibles aux termes de la Loi fédérale sur l'aide financière aux étudiants,2920803871.0,2920803871.0,0.0,3154531140.0,3154531140.0,0.0,3367941806.0,3367941806.0,0.0,2674008982.68,2674008982.68,0.0,2584053454.26,2584053454.26,0.0
HRSD,S,999,Civil Service Insurance actuarial liability adjustments,Redressement du passif actuariel de l'assurance de la fonction publique,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,
HRSD,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,1144519450.0,1144519450.0,0.0,397781437.0,397781437.0,0.0,418473674.0,418473674.0,0.0,492466197.43,492466197.43,0.0,489556103.67,489556103.67,0.0
HRSD,S,999,Guaranteed Income Supplement Payments (Old Age Security Act),Versements du Supplément de revenu garanti (Loi sur la sécurité de la vieillesse),13685088912.0,13685088912.0,0.0,14004834366.0,14004834366.0,0.0,16100638016.0,16100638016.0,0.0,18030935781.17,18030935781.17,0.0,18910375539.2,18910375539.2,0.0
HRSD,S,999,Old Age Security payments (Old Age Security Act),Versements de la Sécurité de la vieillesse (Loi sur la sécurité de la vieillesse),44382661808.0,44382661808.0,0.0,46221407443.0,46221407443.0,0.0,52737283412.0,52737283412.0,0.0,57444856822.3,57444856822.3,0.0,60648088711.1,60648088711.1,0.0
HRSD,S,999,One-time payment to persons with disabilities pursuant to An Act respecting further COVID-19 measures,Paiement unique aux personnes handicapées en vertu de la Loi concernant des mesures supplémentaires liées à la COVID-19,,,,,,,,,,-11100.0,-11100.0,0.0,,,
HRSD,S,999,"Payments for the Canada Emergency Response Benefit pursuant to the Economic Statement Implementation Act, 2020",Paiements pour la Prestation canadienne d'urgence en vertu de la Loi d'exécution de l'énoncé économique de 2020,0.0,0.0,0.0,,,,,,,,,,,,
HRSD,S,999,Payments for the Canada Worker Lockdown Benefit pursuant to the Canada Worker Lockdown Benefit Act,Paiements pour la prestation canadienne pour les travailleurs en cas de confinement en vertu de la Loi sur la prestation canadienne pour les travailleurs en cas de confinement,,,,946129117.0,946129117.0,0.0,18910388.0,18910388.0,0.0,12813463.96,12813463.96,0.0,5823351.07,5823351.07,0.0
HRSD,S,999,Payments for the Temporary Foreign Worker Program pursuant to the the Public Health Events of National Concern Payments Act,Paiements pour le Programme des travailleurs étrangers temporaires en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,2777000.0,2777000.0,0.0,-20000.0,-20000.0,0.0,,,,,,,,,
HRSD,S,999,Payments of compensation respecting government employees (Government Employees Compensation Act) and merchant seamen (Merchant Seamen Compensation Act),Paiements d'indemnités à des agents de l'État (Loi sur l'indemnisation des agents de l'État) et à des marins marchands (Loi sur l'indemnisation des marins marchands),15162821.0,15162821.0,0.0,34122519.0,34122519.0,0.0,24496658.0,24496658.0,0.0,14401060.0,14401060.0,0.0,16141958.34,16141958.34,0.0
HRSD,S,999,Payments pursuant to the Canada Recovery Benefits Act,Paiements en vertu de la Loi sur les prestations canadiennes de relance économique,16850095779.0,16850095779.0,0.0,16581988533.0,16581988533.0,0.0,186545527.0,186545527.0,0.0,-106541225.78999999,-106541225.78999999,0.0,-90988834.14,-90988834.14,0.0
HRSD,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,48868264246.0,48868264246.0,0.0,,,,,,,,,,,,
HRSD,S,999,Payments related to the direct financing arrangement under the Apprentice Loans Act,Paiements liés aux modalités de financement direct accordés en vertu de la Loi sur les prêts aux apprentis,1541198.0,1541198.0,0.0,2407688.0,2407688.0,0.0,2883127.0,2883127.0,0.0,4772207.49,4772207.49,0.0,6341071.41,6341071.41,0.0
HRSD,S,999,Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act,Paiements liés aux modalités de financement direct accordés en vertu de la Loi fédérale sur l'aide financière aux étudiants,749443316.0,749443316.0,0.0,1223515704.0,1223515704.0,0.0,1281695138.0,1281695138.0,0.0,1464038733.9,1464038733.9,0.0,1266516087.8,1266516087.8,0.0
HRSD,S,999,Payments to the provinces for Early Learning and Child Care,Paiements aux provinces pour l'Apprentissage et garde des jeunes enfants,,,,2648082433.0,2648082433.0,0.0,,,,,,,,,
HRSD,S,999,Payments under bilateral agreements for a national school food program,Paiements en vertu des accords bilatéraux pour un programme national d'alimentation dans les écoles,,,,,,,,,,,,,70100000.0,70100000.0,0.0
HRSD,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,1417056.0,1417056.0,0.0,2860079.0,2860079.0,0.0,710474.0,710474.0,0.0,598094.79,598094.79,0.0,1021472.91,1021472.91,0.0
HRSD,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,269600.0,269600.0,0.0,274105.0,274105.0,0.0,279200.0,279200.0,0.0,351128.59,351128.59,0.0,353128.99,353128.99,0.0
HRSD,S,999,Spending of Revenues pursuant to subsection 5.2(2) of the Department of Employment and Social Development Act,Dépenses des recettes conformément au paragraphe 5.2(2) de la Loi sur le ministère de l'Emploi et du Développement social,180277981.0,180137649.0,0.0,225965376.0,225932000.0,0.0,402943113.0,402943029.0,0.0,453234512.0,453233575.0,0.0,502170873.97,502168897.23,0.0
HRSD,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,219385.0,98931.0,115923.0,321391.0,59898.0,205468.0,283759.0,205468.0,78291.0,160889.0,76585.0,82598.0,274819.36,86990.8,187828.56
HRSD,S,999,Spending pursuant to section 12(4) of the Canada Education Savings Act,Dépenses en vertu du paragraphe 12(4) de la Loi canadienne sur l'épargne-études,1802361.0,779798.0,879608.0,1749238.0,879608.0,869630.0,1762086.0,869630.0,892456.0,1873370.0,892456.0,980914.0,2105522.0,980914.0,1124608.0
HRSD,S,999,The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act,Paiements d'intérêts et autres obligations aux institutions de crédit en vertu de la Loi fédérale sur l'aide financière aux étudiants,10023033.0,10023033.0,0.0,788838.0,788838.0,0.0,4098451.0,4098451.0,0.0,-110192.0,-110192.0,0.0,-2103760.8,-2103760.8,0.0
HRSD,S,999,The provision of funds for interest payments to lending institutions under the Canada Student Loans Act,Paiements d'intérêts aux institutions de crédit en vertu de la Loi fédérale sur les prêts aux étudiants,74873.0,74873.0,0.0,8463.0,8463.0,0.0,1962.0,1962.0,0.0,414.57,414.57,0.0,,,
HRSD,S,999,The provision of funds for liabilities including liabilities in the form of guaranteed loans under the Canada Student Loans Act,Paiements relatifs aux obligations contractées sous forme de prêts garantis en vertu de la Loi fédérale sur les prêts aux étudiants,-1071607.0,-1071607.0,0.0,-1412111.0,-1412111.0,0.0,-1759986.0,-1759986.0,0.0,-1453744.0,-1453744.0,0.0,-1297052.67,-1297052.67,0.0
HRSD,S,999,Transfer Payments in Connection with the Budget Implementation Act,Financement pluriannuel initial à Passeport pour ma réussite Canada afin d'appuyer ses programmes d'intervention précoce communautaires qui aideront les jeunes défavorisés à accéder aux études postsecondaires au Canada,,,,1809727560.0,1809727560.0,0.0,621825.0,621825.0,0.0,-52700.0,-52700.0,0.0,-20000.0,-20000.0,0.0
HRSD,S,999,Universal Child Care Benefit (Universal Child Care Benefit Act),Prestation universelle pour la garde d'enfants (Loi sur la prestation universelle pour la garde d'enfants),-684860.0,-684860.0,0.0,3699991.0,3699991.0,0.0,-1479517.0,-1479517.0,0.0,-4417107.15,-4417107.15,0.0,-3929369.71,-3929369.71,0.0
HRSD,S,999,"Wage Earner Protection Program payments to eligible applicants owed wages and vacation pay, severance pay and termination pay from employers who are either bankrupt or in receivership as well as payments to trustees and receivers who will provide the necessary information to determine eligibility","Paiements en vertu du Programme de protection des salariés aux personnes admissibles pour les salaires et les indemnités de vacances, les indemnités de départ et les indemnités de cessation d'emploi qui sont dus par les employeurs en faillite ou mis sous séquestre, de même que les paiements aux syndics et aux séquestres qui fourniront les renseignements nécessaires pour déterminer l'admissibilité",60577250.0,60577250.0,0.0,11688465.0,11688465.0,0.0,19150841.0,19150841.0,0.0,60443878.66,60443878.66,0.0,63409776.18,63409776.18,0.0
IDRC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,145652683.0,145652683.0,0.0,155251325.0,155251325.0,0.0,159036540.0,159036540.0,0.0,164605641.0,164605641.0,0.0,160270169.0,160270169.0,0.0
IJC,1,1,Operating/Program,Fonctionnement/Programme,12711659.0,8324413.0,0.0,12188333.0,7723488.0,0.0,9782066.0,8322564.0,0.0,10450521.0,8537225.0,0.0,10793920.0,8217765.0,0.0
IJC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,650826.0,650826.0,0.0,595110.0,595110.0,0.0,630634.0,630634.0,0.0,654811.52,654811.52,0.0,657138.78,657138.78,0.0
INAC,1,1,Operating/Program,Fonctionnement/Programme,2416407340.0,1386741067.0,0.0,2811338015.0,1873249356.0,0.0,5124737923.0,1365907004.0,0.0,11547967094.0,10087209540.0,0.0,3972429901.0,2295945946.0,0.0
INAC,10,3,Grants & Contributions,Subventions et Contributions,4288345940.0,3838444460.0,0.0,4223801797.0,2923086145.0,0.0,8617520348.0,7108082582.0,0.0,14918303165.0,6222241606.0,0.0,13918375007.0,11900129617.0,0.0
INAC,25,4,Debt Forgiveness,Radiation de dettes,,,,515307.0,505411.0,0.0,,,,,,,,,
INAC,5,2,Capital,Capital,4188709.0,2423122.0,0.0,1944416.0,1422055.0,0.0,4320332.0,3953067.0,0.0,397296.0,332647.0,0.0,110619.0,35619.0,0.0
INAC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,27481131.0,27481131.0,0.0,26505895.0,26505895.0,0.0,28561534.0,28561534.0,0.0,34483572.2,34483572.2,0.0,30415299.25,30415299.25,0.0
INAC,S,999,Court Awards,Montants adjugés par une cour,41000.0,41000.0,0.0,1550000.0,1550000.0,0.0,620559207.0,620559207.0,0.0,137393.0,137393.0,0.0,16768193.39,16768193.39,0.0
INAC,S,999,Engagement on a pilot project for the creation of a Red Dress Alert,Mobilisations sur un projet pilote visant la création d'une alerte robe rouge,,,,,,,,,,,,,1103200.0,1103200.0,0.0
INAC,S,999,Grants to Aboriginal organizations designated to receive claim settlement payments pursuant to Comprehensive Land Settlement Acts,Subventions aux organismes autochtones identifiés pour recevoir des paiements à l'égard des revendications en vertu des Lois sur le règlement des revendications territoriales globales,20569162.0,20569162.0,0.0,5063955.0,5063955.0,0.0,5201030.0,5201030.0,0.0,5380239.65,5380239.65,0.0,5047917.08,5047917.08,0.0
INAC,S,999,Grassy Narrows and Islington Bands Mercury Disability Board,Comité chargé des cas d'invalidité dus au mercure dans les bandes indiennes de Grassy Narrows et d'Islington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
INAC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,114900000.0,114900000.0,0.0,,,,,,,,,,,,
INAC,S,999,Payments to comprehensive claim beneficiaries in compensation for resource royalties,Paiements d'indemnités aux bénéficiaires des revendications territoriales globales pour des redevances sur les ressources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
INAC,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,243195.0,243195.0,0.0,572928.0,572928.0,0.0,131815.0,131815.0,0.0,631956.75,631956.75,0.0,31012.21,31012.21,0.0
INAC,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,178400.0,178400.0,0.0,181400.0,181400.0,0.0,184800.0,184800.0,0.0,189600.0,189600.0,0.0,161745.29,161745.29,0.0
INAC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,46629.0,20496.0,25580.0,25580.0,5832.0,0.0,,,,12370.0,0.0,12370.0,54816.99,12370.14,42446.85
INDSC,1,1,Operating/Program,Fonctionnement/Programme,2373377194.0,2071838085.0,0.0,3908927599.0,2408082431.0,0.0,25989925907.0,4748340722.0,0.0,27617056047.0,26693617338.0,0.0,3865481635.0,3482167096.0,0.0
INDSC,10,3,Grants & Contributions,Subventions et Contributions,13716793773.0,12503003011.0,0.0,17711090891.0,15786101021.0,0.0,18697342741.0,17672587165.0,0.0,20040957037.0,19619163626.0,0.0,23795239304.0,22828043798.0,0.0
INDSC,15,9,Other,Autre,,,,,,,,,,1.0,0.0,0.0,,,
INDSC,5,2,Capital,Capital,25112860.0,6053885.0,0.0,17393428.0,4757983.0,0.0,11053310.0,3474448.0,0.0,10822501.0,8282630.0,0.0,8925457.0,5923966.0,0.0
INDSC,S,999,Climate Action Support,Agir pour le climat,179694.0,179694.0,0.0,,,,,,,,,,,,
INDSC,S,999,Contributions related to the Canada Community-Building Fund (Keeping Canada's Economy and Jobs Growing Act),Contributions relatives à l'infrastructure des Premières Nations,29684113.0,29684113.0,0.0,60717505.0,60717505.0,0.0,31033390.0,31033390.0,0.0,32382667.34,32382667.34,0.0,31842443.0,31842443.0,0.0
INDSC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,88689395.0,88689395.0,0.0,89439348.0,89439348.0,0.0,95370740.0,95370740.0,0.0,118867726.49,118867726.49,0.0,125068945.81,125068945.81,0.0
INDSC,S,999,Court Awards,Montants adjugés par une cour,232829.0,232829.0,0.0,584996.0,584996.0,0.0,821700.0,821700.0,0.0,299135.0,299135.0,0.0,5621830.22,5621830.22,0.0
INDSC,S,999,Indian Annuities Treaty payments,Rentes versées aux Indiens - Paiements en vertu de traités,282228.0,282228.0,0.0,562255.0,562255.0,0.0,3250421.0,3250421.0,0.0,3315290.64,3315290.64,0.0,2838652.77,2838652.77,0.0
INDSC,S,999,Liabilities in respect of loan guarantees made to Indians for Housing and Economic Development,Obligations relatives aux garanties de prêts accordés aux Indiens pour le logement et le développement économique,,,,,,,32490796.0,0.0,32490796.0,,,,,,
INDSC,S,999,"Payment from the Consolidated Revenue Fund of guaranteed loans issued out of the Indian economic development account (authorized limit $60,000,000). Change in Ministry responsibility (Indian Affairs and Northern Development)",Paiement sur le Trésor en vertu de prêts garantis émis du Compte d'expansion économique des Indiens (limite autorisée 60 000 000 $). Changement de responsabilité du portefeuille ministériel (Affaires indiennes et du Nord canadien),32490796.0,0.0,32490796.0,32490796.0,0.0,32490796.0,,,,32490796.0,0.0,32490796.0,32490796.0,0.0,32490796.0
INDSC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,1650656826.0,1650656826.0,0.0,,,,,,,,,,,,
INDSC,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,,,,,,,1390.0,1390.0,0.0,392728.15,392728.15,0.0,47592.69,47592.69,0.0
INDSC,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,90700.0,90700.0,0.0,92400.0,92400.0,0.0,94800.0,94800.0,0.0,98800.08,98800.08,0.0
INDSC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,4007573.0,2536250.0,1471323.0,2863254.0,1473353.0,1389901.0,1775103.0,1389902.0,385201.0,1270557.0,825669.0,444888.0,1410729.36,1086756.88,323972.48
INVIC,1,1,Operating/Program,Fonctionnement/Programme,36094386.0,29622107.0,0.0,35986134.0,34487041.0,0.0,35309034.0,33024123.0,0.0,35666724.0,34271743.0,0.0,34261536.0,32743554.0,0.0
IPC,1,1,Operating/Program,Fonctionnement/Programme,15460887.0,14504595.0,0.0,16920934.0,16150614.0,0.0,15317856.0,14673725.0,0.0,16666404.0,16126325.0,0.0,16635783.0,16109571.0,0.0
IPC,5,1,Operating/Program,Fonctionnement/Programme,29296458.0,28500006.0,0.0,28360957.0,27581381.0,0.0,28471898.0,27543531.0,0.0,32536518.0,31033231.0,0.0,33818431.0,32891325.0,0.0
IPC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,4939623.0,4939623.0,0.0,4902242.0,4902242.0,0.0,5127958.0,5127958.0,0.0,5599885.94,5599885.94,0.0,6015756.76,6015756.76,0.0
IPC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,25000.0,0.0,1629.0,8938.0,8198.0,740.0,2463.0,479.0,1723.0,1812.0,1522.0,89.0,28876.38,476.38,28400.0
IRB,1,1,Operating/Program,Fonctionnement/Programme,269979388.0,219871701.0,0.0,270047359.0,238296893.0,0.0,270961170.0,256536920.0,0.0,340725368.0,304748694.0,0.0,321857871.0,314287694.0,0.0
IRB,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,24887045.0,24887045.0,0.0,25954140.0,25954140.0,0.0,28940257.0,28940257.0,0.0,36506583.4,36506583.4,0.0,38541883.03,38541883.03,0.0
IRB,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,243.0,243.0,0.0,1026.0,1026.0,0.0,732.0,732.0,0.0,40297.0,1237.0,39060.0,45454.01,45454.01,0.0
ISC,1,1,Operating/Program,Fonctionnement/Programme,525626646.0,501015509.0,0.0,595321628.0,564606696.0,0.0,659722916.0,624428938.0,0.0,722266243.0,675861474.0,0.0,675026012.0,654154862.0,0.0
ISC,10,3,Grants & Contributions,Subventions et Contributions,3186014879.0,2136396422.0,0.0,3925882807.0,2321941169.0,0.0,4928632433.0,2846548325.0,0.0,5154500569.0,3430557484.0,0.0,5473689081.0,4011375226.0,0.0
ISC,5,2,Capital,Capital,9643290.0,9103002.0,0.0,56506431.0,16594785.0,0.0,73834965.0,13586687.0,0.0,36407110.0,16624311.0,0.0,80937538.0,18367336.0,0.0
ISC,S,999,Canadian Intellectual Property Office Revolving Fund,Fonds renouvelable de l'Office de la propriété intellectuelle du Canada,114767070.0,14186051.0,100581019.0,100581019.0,17128598.0,83452421.0,83452421.0,14540312.0,68912109.0,68912109.0,35868855.0,33043254.0,33043253.74,232345.67,32810908.07
ISC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,63807327.0,63807327.0,0.0,65875947.0,65875947.0,0.0,73805808.0,73805808.0,0.0,83710078.49,83710078.49,0.0,83910671.96,83910671.96,0.0
ISC,S,999,Contributions to the Canadian Institute for Advanced Research - Pan Canadian Artificial Intelligence,Contributions à l'Institut canadien de recherches avancées pour la stratégie pancanadienne en matière d'intelligence artificielle,21562650.0,21562650.0,0.0,25849032.0,25849032.0,0.0,9737869.0,9737869.0,0.0,15981566.48,15981566.48,0.0,5749882.52,5749882.52,0.0
