program_id,result_id
GSC-BVW05,DR-drr18-180
GSC-BVW05,DR-drr18-183
GSC-BVW05,DR-drr19-994
GSC-BVW05,DR-drr19-996
GSC-BVW05,DR-dp20-994
GSC-BVW05,DR-dp20-996
HRSD-BGN01,DR-drr18-16
HRSD-BGN01,DR-drr18-18
HRSD-BGN01,DR-drr19-465
HRSD-BGN01,DR-drr19-466
HRSD-BGN01,DR-dp20-465
HRSD-BGN01,DR-dp20-466
NEB-BTB03,DR-drr18-329
NEB-BXT03,DR-drr19-1033
NEB-BXT03,DR-dp20-1033
NEB-BTB04,DR-drr18-329
NEB-BXT04,DR-drr19-1033
NEB-BXT04,DR-dp20-1033
NEB-BTB02,DR-drr18-329
NEB-BXT02,DR-drr19-1033
NEB-BXT02,DR-dp20-1033
NEB-BTB01,DR-drr18-329
NEB-BXT01,DR-drr19-1033
NEB-BXT01,DR-dp20-1033
CBSA-BUF02,DR-drr18-48
CBSA-BUF02,DR-drr19-1301
CBSA-BUF02,DR-dp20-1301
CBSA-BUF03,DR-drr18-48
CBSA-BUF03,DR-drr19-1301
CBSA-BUF03,DR-dp20-1301
CBSA-BUF01,DR-drr18-48
CBSA-BUF01,DR-drr19-1301
CBSA-BUF01,DR-dp20-1301
NR-BTM10,DR-drr18-317
NR-BTM10,DR-drr18-316
NR-BTM10,DR-drr19-966
NR-BTM10,DR-drr19-965
NR-BTM10,DR-dp20-966
NR-BTM10,DR-dp20-965
NR-BTM07,DR-drr18-317
NR-BTM07,DR-drr19-966
NR-BTM07,DR-dp20-966
NR-BTM09,DR-drr18-317
NR-BTM09,DR-drr19-966
NR-BTM09,DR-dp20-966
NR-BTM08,DR-drr18-317
NR-BTM08,DR-drr19-966
NR-BTM08,DR-dp20-966
NPB-BUC01,DR-drr18-402
NPB-BUC01,DR-drr18-400
NPB-BUC01,DR-drr18-401
NPB-BUC01,DR-drr19-1254
NPB-BUC01,DR-drr19-1256
NPB-BUC01,DR-drr19-1255
NPB-BUC01,DR-dp20-1254
NPB-BUC01,DR-dp20-1256
NPB-BUC01,DR-dp20-1255
TBC-BXB08,DR-drr19-1265
TBC-BXB08,DR-dp20-1265
TBC-BXB09,DR-drr19-1265
TBC-BXB09,DR-dp20-1265
TBC-BXB03,DR-drr18-159
TBC-BXB03,DR-drr19-1265
TBC-BXB03,DR-dp20-1265
TBC-BXB02,DR-drr18-159
TBC-BXB02,DR-drr18-158
TBC-BXB02,DR-drr19-1265
TBC-BXB02,DR-drr19-1262
TBC-BXB02,DR-dp20-1265
TBC-BXB02,DR-dp20-1262
ND-BUN01,DR-drr18-336
ND-BUN01,DR-drr18-335
ND-BUN01,DR-drr18-337
ND-BUN01,DR-drr19-1275
ND-BUN01,DR-drr19-1276
ND-BUN01,DR-drr19-1277
ND-BUN01,DR-dp20-1275
ND-BUN01,DR-dp20-1276
ND-BUN01,DR-dp20-1277
CI-BGF02,DR-drr18-302
CI-BGF02,DR-drr19-1095
CI-BGF02,DR-dp20-1095
FO-BTF12,DR-drr18-281
FO-BTF12,DR-drr19-918
FO-BTF12,DR-dp20-1343
FO-BTF01,DR-drr18-281
FO-BTF01,DR-drr19-918
FO-BTF01,DR-dp20-1343
PCO-BWW05,DR-drr18-321
PCO-BWW05,DR-drr19-1012
PCO-BWW04,DR-drr18-321
PCO-BWW04,DR-drr19-1012
PCO-BWW04,DR-dp20-1012
PCO-BWW01,DR-drr18-321
PCO-BWW01,DR-drr18-324
PCO-BWW01,DR-drr19-1012
PCO-BWW01,DR-drr19-1015
PCO-BWW01,DR-dp20-1012
PCO-BWW01,DR-dp20-1469
ND-BUN06,DR-drr18-339
ND-BUN06,DR-drr18-335
ND-BUN06,DR-drr18-338
ND-BUN06,DR-drr19-1274
ND-BUN06,DR-drr19-1276
ND-BUN06,DR-drr19-1278
ND-BUN06,DR-dp20-1274
ND-BUN06,DR-dp20-1276
ND-BUN06,DR-dp20-1278
ND-BUN03,DR-drr18-339
ND-BUN03,DR-drr19-1274
ND-BUN03,DR-dp20-1274
ND-BUN04,DR-drr18-339
ND-BUN04,DR-drr19-1274
ND-BUN04,DR-dp20-1274
ND-BUN07,DR-drr18-339
ND-BUN07,DR-drr18-338
ND-BUN07,DR-drr19-1274
ND-BUN07,DR-drr19-1278
ND-BUN07,DR-dp20-1274
ND-BUN07,DR-dp20-1278
CTAIB-BWA04,DR-drr18-64
CTAIB-BWA04,DR-drr18-66
CTAIB-BWA04,DR-drr18-65
CTAIB-BWA04,DR-drr19-1229
CTAIB-BWA04,DR-drr19-1227
CTAIB-BWA04,DR-drr19-1228
CTAIB-BWA04,DR-dp20-1229
CTAIB-BWA04,DR-dp20-1227
CTAIB-BWA04,DR-dp20-1228
CTAIB-BWA03,DR-drr18-64
CTAIB-BWA03,DR-drr18-66
CTAIB-BWA03,DR-drr18-65
CTAIB-BWA03,DR-drr19-1229
CTAIB-BWA03,DR-drr19-1227
CTAIB-BWA03,DR-drr19-1228
CTAIB-BWA03,DR-dp20-1229
CTAIB-BWA03,DR-dp20-1227
CTAIB-BWA03,DR-dp20-1228
CTAIB-BWA02,DR-drr18-64
CTAIB-BWA02,DR-drr18-66
CTAIB-BWA02,DR-drr18-65
CTAIB-BWA02,DR-drr19-1229
CTAIB-BWA02,DR-drr19-1227
CTAIB-BWA02,DR-drr19-1228
CTAIB-BWA02,DR-dp20-1229
CTAIB-BWA02,DR-dp20-1227
CTAIB-BWA02,DR-dp20-1228
INVIC-BCZ02,DR-dp20-1452
INVIC-BCZ03,DR-dp20-1452
PCA-BGW04,DR-drr18-222
PCA-BGW04,DR-drr19-1224
PCA-BGW04,DR-dp20-1224
PCA-BGW05,DR-drr18-222
PCA-BGW05,DR-drr19-1224
PCA-BGW05,DR-dp20-1224
PCA-BGW03,DR-drr18-222
PCA-BGW03,DR-drr19-1224
PCA-BGW03,DR-dp20-1224
FIN-BUV07,DR-drr18-109
FIN-BUV07,DR-drr19-937
FIN-BUV07,DR-dp20-937
FIN-BUV08,DR-drr18-109
FIN-BUV08,DR-drr19-937
FIN-BUV08,DR-dp20-937
FIN-BUV09,DR-drr18-109
FIN-BUV09,DR-drr19-937
FIN-BUV09,DR-dp20-937
INDSC-BXP03,DR-dp20-1329
INDSC-BXP03,DR-drr19-1329
INDSC-BXP04,DR-dp20-1329
INDSC-BXP04,DR-drr19-1329
INDSC-BXP13,DR-dp20-1329
CIHR-BUI02,DR-drr18-380
CIHR-BUI02,DR-drr18-381
CIHR-BUI02,DR-drr18-379
CIHR-BUI02,DR-drr19-1097
CIHR-BUI02,DR-drr19-1096
CIHR-BUI02,DR-drr19-1098
CIHR-BUI02,DR-dp20-1097
CIHR-BUI02,DR-dp20-1096
CIHR-BUI02,DR-dp20-1098
CIHR-BUI01,DR-drr18-380
CIHR-BUI01,DR-drr18-381
CIHR-BUI01,DR-drr18-379
CIHR-BUI01,DR-drr19-1097
CIHR-BUI01,DR-drr19-1096
CIHR-BUI01,DR-drr19-1098
CIHR-BUI01,DR-dp20-1097
CIHR-BUI01,DR-dp20-1096
CIHR-BUI01,DR-dp20-1098
CIHR-BUI03,DR-drr18-380
CIHR-BUI03,DR-drr18-381
CIHR-BUI03,DR-drr18-379
CIHR-BUI03,DR-drr19-1097
CIHR-BUI03,DR-drr19-1096
CIHR-BUI03,DR-drr19-1098
CIHR-BUI03,DR-dp20-1097
CIHR-BUI03,DR-dp20-1096
CIHR-BUI03,DR-dp20-1098
NFB-BSM01,DR-drr18-374
NFB-BSM01,DR-drr18-372
NFB-BSM01,DR-drr18-373
NFB-BSM01,DR-drr19-1242
NFB-BSM01,DR-drr19-1240
NFB-BSM01,DR-drr19-1241
NFB-BSM01,DR-dp20-1242
NFB-BSM01,DR-dp20-1240
NFB-BSM01,DR-dp20-1241
GSC-BVV02,DR-drr18-178
GSC-BVV02,DR-drr18-177
GSC-BVV02,DR-drr19-992
GSC-BVV02,DR-drr19-991
GSC-BVV02,DR-dp20-992
GSC-BVV02,DR-dp20-991
GSC-BVV01,DR-drr18-178
GSC-BVV01,DR-drr18-179
GSC-BVV01,DR-drr19-992
GSC-BVV01,DR-drr19-993
GSC-BVV01,DR-dp20-992
GSC-BVV01,DR-dp20-993
INDSC-BXM12,DR-dp20-1327
INDSC-BXM12,DR-drr19-1327
INDSC-BXM10,DR-dp20-1327
INDSC-BXM10,DR-drr19-1327
INDSC-BXM13,DR-dp20-1327
INDSC-BXM13,DR-drr19-1327
INDSC-BXM11,DR-dp20-1327
INDSC-BXM11,DR-drr19-1327
INDSC-BXM14,DR-dp20-1327
INDSC-BXM14,DR-drr19-1327
INDSC-BXM02,DR-dp20-1327
INDSC-BXM02,DR-drr19-1327
INDSC-BXM01,DR-dp20-1327
INDSC-BXM01,DR-drr19-1327
CCMD-BTR01,DR-drr19-1114
CCMD-BTR01,DR-drr19-1115
CCMD-BTR01,DR-drr19-1117
CCMD-BTR01,DR-drr19-1116
CCMD-BTR01,DR-dp20-1114
CCMD-BTR01,DR-dp20-1115
CCMD-BTR01,DR-dp20-1117
CCMD-BTR01,DR-dp20-1116
CH-BSG01,DR-drr18-236
CH-BSG01,DR-drr19-1183
CH-BSG01,DR-dp20-1183
TC-BTY02,DR-drr18-441
TC-BTY02,DR-drr19-1196
TC-BTY02,DR-dp20-1196
TC-BTY04,DR-drr18-441
TC-BTY04,DR-drr19-1196
TC-BTY04,DR-dp20-1196
GSC-BVX03,DR-drr18-185
GSC-BVX03,DR-drr18-186
GSC-BVX03,DR-drr18-184
GSC-BVX03,DR-drr19-999
GSC-BVX03,DR-drr19-1000
GSC-BVX03,DR-drr19-998
GSC-BVX01,DR-drr18-185
GSC-BVX01,DR-drr18-186
GSC-BVX01,DR-drr18-184
GSC-BVX01,DR-drr19-999
GSC-BVX01,DR-drr19-1000
GSC-BVX01,DR-drr19-998
GSC-BVX02,DR-drr18-185
GSC-BVX02,DR-drr18-186
GSC-BVX02,DR-drr19-999
GSC-BVX02,DR-drr19-1000
HRSD-BGP07,DR-drr18-24
HRSD-BGP07,DR-drr18-25
HRSD-BGP07,DR-drr18-26
HRSD-BGP07,DR-drr19-24
HRSD-BGP07,DR-drr19-25
HRSD-BGP07,DR-drr19-26
HRSD-BGP07,DR-dp20-24
HRSD-BGP07,DR-dp20-25
HRSD-BGP07,DR-dp20-26
HRSD-BGP03,DR-drr18-24
HRSD-BGP03,DR-drr18-27
HRSD-BGP03,DR-drr19-24
HRSD-BGP03,DR-drr19-27
HRSD-BGP03,DR-dp20-24
HRSD-BGP03,DR-dp20-27
ND-BUN05,DR-drr18-335
ND-BUN05,DR-drr19-1276
ND-BUN05,DR-dp20-1276
FORDQ-BLL01,DR-drr18-62
FORDQ-BLL01,DR-drr18-60
FORDQ-BLL03,DR-drr18-62
FORDQ-BLL03,DR-drr18-60
FORDQ-BLL03,DR-drr18-61
FORDQ-BLL03,DR-drr19-1204
FORDQ-BLL03,DR-drr19-1206
FORDQ-BLL03,DR-drr19-1205
FORDQ-BLL03,DR-dp20-1204
FORDQ-BLL03,DR-dp20-1206
FORDQ-BLL03,DR-dp20-1205
FORDQ-BLL04,DR-drr19-1204
FORDQ-BLL04,DR-drr19-1206
FORDQ-BLL04,DR-dp20-1204
FORDQ-BLL04,DR-dp20-1206
HRSD-BGP02,DR-drr18-27
HRSD-BGP02,DR-drr18-25
HRSD-BGP02,DR-drr19-27
HRSD-BGP02,DR-drr19-25
HRSD-BGP02,DR-dp20-27
HRSD-BGP02,DR-dp20-25
HRSD-BGP06,DR-drr18-27
HRSD-BGP06,DR-drr18-25
HRSD-BGP06,DR-drr19-27
HRSD-BGP06,DR-drr19-25
HRSD-BGP06,DR-dp20-27
HRSD-BGP06,DR-dp20-25
HRSD-BGP01,DR-drr18-27
HRSD-BGP01,DR-drr18-26
HRSD-BGP01,DR-drr19-27
HRSD-BGP01,DR-drr19-26
HRSD-BGP01,DR-dp20-27
HRSD-BGP01,DR-dp20-26
HRSD-BGP04,DR-drr18-27
HRSD-BGP04,DR-drr18-25
HRSD-BGP04,DR-drr19-27
HRSD-BGP04,DR-drr19-25
HRSD-BGP04,DR-dp20-27
HRSD-BGP04,DR-dp20-25
HRSD-BGP05,DR-drr18-27
HRSD-BGP05,DR-drr18-25
HRSD-BGP05,DR-drr19-27
HRSD-BGP05,DR-drr19-25
HRSD-BGP05,DR-dp20-27
HRSD-BGP05,DR-dp20-25
FO-BTH06,DR-drr18-290
FO-BTH06,DR-drr19-927
FO-BTH06,DR-dp20-927
FO-BTH02,DR-drr18-290
FO-BTH02,DR-drr18-291
FO-BTH02,DR-drr19-927
FO-BTH02,DR-drr19-928
FO-BTH02,DR-dp20-927
FO-BTH02,DR-dp20-928
FO-BTH03,DR-drr18-290
FO-BTH03,DR-drr18-291
FO-BTH03,DR-drr19-927
FO-BTH03,DR-drr19-928
FO-BTH03,DR-dp20-927
FO-BTH03,DR-dp20-928
FO-BTH04,DR-drr18-290
FO-BTH04,DR-drr18-291
FO-BTH04,DR-drr19-927
FO-BTH04,DR-drr19-928
FO-BTH04,DR-dp20-927
FO-BTH04,DR-dp20-928
EC-BGR03,DR-drr18-115
EC-BGR03,DR-drr18-117
EC-BGR03,DR-drr19-981
EC-BGR03,DR-drr19-983
EC-BGR03,DR-dp20-1395
EC-BGR03,DR-dp20-983
CH-BSG03,DR-drr18-237
CH-BSG03,DR-drr19-1184
CH-BSG03,DR-dp20-1184
GSC-BVX01,DR-dp20-1433
GSC-BVX01,DR-dp20-998
GSC-BVX02,DR-dp20-1433
GSC-BVX03,DR-dp20-1433
GSC-BVX03,DR-dp20-998
GSC-BVX04,DR-drr18-186
GSC-BVX04,DR-drr19-1000
GSC-BVX04,DR-dp20-1433
TC-BTX01,DR-drr18-438
TC-BTX01,DR-drr19-1193
TC-BTX01,DR-dp20-1193
FEDSO-BNM04,DR-drr18-87
FEDSO-BNM05,DR-drr18-87
FEDSO-BNM03,DR-drr18-87
FEDSO-BNM10,DR-drr19-1103
FEDSO-BNM10,DR-dp20-1103
HRSD-BGQ04,DR-drr18-29
HRSD-BGQ04,DR-drr19-472
HRSD-BGQ04,DR-dp20-472
INDSC-BWS06,DR-drr18-427
INDSC-BWS02,DR-drr18-427
INDSC-BWS03,DR-drr18-427
TC-BTW24,DR-drr18-436
TC-BTW24,DR-drr19-1190
TC-BTW24,DR-dp20-1190
CCRA-BRB01,DR-drr18-420
CCRA-BRB01,DR-drr19-1316
CCRA-BRB01,DR-dp20-1316
NPB-BUA01,DR-drr18-398
NPB-BUA01,DR-drr18-397
NPB-BUA01,DR-drr19-1250
NPB-BUA01,DR-drr19-1251
NPB-BUA01,DR-dp20-1250
NPB-BUA01,DR-dp20-1251
CNEDA-BNL02,DR-drr18-197
CNEDA-BNL02,DR-drr19-1296
CNEDA-BNL02,DR-dp20-1296
CASDO-BXZ01,DR-dp20-1449
CASDO-BXZ01,DR-dp20-1451
CASDO-BXZ01,DR-dp20-1448
INDSC-BXP10,DR-dp20-1459
INDSC-BXP11,DR-dp20-1459
FO-BTI02,DR-drr18-292
FO-BTI02,DR-drr19-929
FO-BTI02,DR-dp20-929
FO-BTI01,DR-drr18-292
FO-BTI01,DR-drr19-929
FO-BTI01,DR-dp20-929
TBC-BXC01,DR-drr18-166
TBC-BXC01,DR-drr19-1267
TBC-BXC01,DR-dp20-1432
GSC-BVY07,DR-drr18-189
GSC-BVY07,DR-drr19-1003
GSC-BVY07,DR-dp20-1003
GSC-BVY02,DR-drr18-189
GSC-BVY02,DR-drr19-1003
GSC-BVY02,DR-dp20-1003
GSC-BVY04,DR-drr18-189
GSC-BVY04,DR-drr19-1003
GSC-BVY04,DR-dp20-1003
GSC-BVY06,DR-drr18-189
GSC-BVY06,DR-drr19-1003
GSC-BVY06,DR-dp20-1003
GSC-BVY03,DR-drr18-189
GSC-BVY03,DR-drr19-1003
GSC-BVY03,DR-dp20-1003
GSC-BVY05,DR-drr18-189
GSC-BVY05,DR-drr19-1003
GSC-BVY05,DR-dp20-1003
FJA-BNZ03,DR-drr18-392
FJA-BNZ03,DR-drr18-391
FJA-BNZ03,DR-drr19-1045
FJA-BNZ03,DR-drr19-1044
FJA-BNZ03,DR-dp20-1045
FJA-BNZ03,DR-dp20-1044
SC-BNV05,DR-drr18-255
SC-BNV05,DR-drr18-254
SC-BNV05,DR-drr19-1299
SC-BNV05,DR-drr19-1300
SC-BNV05,DR-dp20-1299
SC-BNV05,DR-dp20-1300
CCOHS-BFZ01,DR-drr18-211
CCOHS-BFZ01,DR-drr18-213
CCOHS-BFZ01,DR-drr18-212
CCOHS-BFZ01,DR-drr19-1087
CCOHS-BFZ01,DR-drr19-1085
CCOHS-BFZ01,DR-drr19-1086
CCOHS-BFZ01,DR-dp20-1410
ND-BUP03,DR-drr18-343
ND-BUP03,DR-drr19-1284
ND-BUP03,DR-dp20-1284
LAC-BSI04,DR-drr18-80
LAC-BSI04,DR-drr19-1072
LAC-BSI04,DR-dp20-1072
CASDO-BXZ02,DR-dp20-1450
GSC-BVW03,DR-drr18-183
GSC-BVW03,DR-drr19-996
GSC-BVW03,DR-dp20-996
GSC-BVW04,DR-drr18-183
GSC-BVW04,DR-drr19-996
GSC-BVW04,DR-dp20-996
FEDSO-BNM01,DR-drr18-86
FEDSO-BNM02,DR-drr18-86
PHAC-BVR01,DR-drr18-269
PHAC-BVR01,DR-drr19-1165
PHAC-BVR01,DR-dp20-1165
INAC-BWR02,DR-drr18-309
INAC-BWR02,DR-drr19-960
INAC-BWR01,DR-drr18-309
INAC-BWR01,DR-drr19-960
PSEP-BVS02,DR-drr18-6
PSEP-BVS02,DR-drr19-1007
PSEP-BVS02,DR-dp20-1007
PSEP-BVS03,DR-drr18-6
PSEP-BVS03,DR-drr19-1007
PSEP-BVS03,DR-dp20-1007
PSEP-BVS01,DR-drr18-6
PSEP-BVS01,DR-drr19-1007
PSEP-BVS01,DR-dp20-1007
SSHRC-BNT01,DR-drr18-3
SSHRC-BNT01,DR-drr18-4
SSHRC-BNT01,DR-drr18-2
SSHRC-BNT01,DR-drr19-1067
SSHRC-BNT01,DR-drr19-1066
SSHRC-BNT01,DR-drr19-1068
SSHRC-BNT01,DR-dp20-1067
SSHRC-BNT01,DR-dp20-1066
SSHRC-BNT01,DR-dp20-1068
SSHRC-BNT03,DR-drr18-3
SSHRC-BNT03,DR-drr18-4
SSHRC-BNT03,DR-drr18-2
SSHRC-BNT03,DR-drr19-1067
SSHRC-BNT03,DR-drr19-1066
SSHRC-BNT03,DR-drr19-1068
SSHRC-BNT03,DR-dp20-1067
SSHRC-BNT03,DR-dp20-1066
SSHRC-BNT03,DR-dp20-1068
SSHRC-BNT02,DR-drr18-3
SSHRC-BNT02,DR-drr18-4
SSHRC-BNT02,DR-drr18-2
SSHRC-BNT02,DR-drr19-1067
SSHRC-BNT02,DR-drr19-1066
SSHRC-BNT02,DR-drr19-1068
SSHRC-BNT02,DR-dp20-1067
SSHRC-BNT02,DR-dp20-1066
SSHRC-BNT02,DR-dp20-1068
PHAC-BVP02,DR-drr18-266
PHAC-BVP02,DR-drr18-265
PHAC-BVP02,DR-drr19-1162
PHAC-BVP02,DR-drr19-1161
PHAC-BVP02,DR-dp20-1162
PHAC-BVP02,DR-dp20-1161
PHAC-BVP03,DR-drr18-266
PHAC-BVP03,DR-drr18-264
PHAC-BVP03,DR-drr19-1162
PHAC-BVP03,DR-drr19-1160
PHAC-BVP03,DR-dp20-1162
PHAC-BVP03,DR-dp20-1160
INAC-BWR11,DR-dp20-1466
NPB-BUB01,DR-drr18-399
NPB-BUB01,DR-drr19-1252
NPB-BUB01,DR-dp20-1252
CGC-BGB03,DR-drr18-71
CGC-BGB03,DR-drr19-1019
CGC-BGB03,DR-dp20-1019
OCOL-BGH01,DR-drr18-207
OCOL-BGH01,DR-drr18-208
OCOL-BGH01,DR-drr19-1221
OCOL-BGH01,DR-drr19-1220
OCOL-BGH01,DR-dp20-1221
OCOL-BGH01,DR-dp20-1220
CCRA-BRC01,DR-drr18-421
CCRA-BRC01,DR-drr19-1318
CCRA-BRC01,DR-dp20-1318
FORDQ-BLL02,DR-drr18-61
FORDQ-BLL02,DR-drr19-1205
FORDQ-BLL02,DR-dp20-1205
CFGB-BUZ01,DR-drr18-413
CFGB-BUZ01,DR-drr18-412
CFGB-BUZ01,DR-drr19-1134
CFGB-BUZ01,DR-drr19-1135
CFGB-BUZ01,DR-dp20-1392
CFGB-BUZ01,DR-dp20-1135
FO-BTH01,DR-drr18-291
FO-BTH01,DR-drr19-928
FO-BTH01,DR-dp20-928
INDSC-BWS01,DR-drr18-425
PCO-BWW03,DR-drr18-323
PCO-BWW03,DR-drr19-1014
PCO-BWW03,DR-dp20-1014
AECB-BTJ05,DR-drr18-396
AECB-BTJ05,DR-drr19-1080
AECB-BTJ05,DR-dp20-1080
GSC-BVW01,DR-drr18-181
GSC-BVW01,DR-drr19-995
GSC-BVW01,DR-dp20-995
FO-BTF02,DR-dp20-1353
ISC-BNN02,DR-drr18-127
ISC-BNN02,DR-drr19-972
ISC-BNN02,DR-dp20-972
ODPP-BRE01,DR-drr18-151
ODPP-BRE01,DR-drr19-1057
AGR-BWP10,DR-drr18-371
AGR-BWP10,DR-drr19-917
AGR-BWP10,DR-dp20-917
AGR-BWP08,DR-drr18-371
AGR-BWP08,DR-drr19-917
AGR-BWP08,DR-dp20-917
AGR-BWP09,DR-drr18-371
AGR-BWP09,DR-drr19-917
AGR-BWP09,DR-dp20-917
CSC-BUJ01,DR-drr18-216
CSC-BUJ01,DR-drr19-1099
CSC-BUJ01,DR-dp20-1099
CSC-BUJ02,DR-drr18-216
CSC-BUJ02,DR-drr19-1099
CSC-BUJ02,DR-dp20-1099
CSC-BUJ03,DR-drr18-216
CSC-BUJ03,DR-drr19-1099
CSC-BUJ03,DR-dp20-1099
CSC-BUJ06,DR-drr18-216
CSC-BUJ06,DR-drr19-1099
CSC-BUJ06,DR-dp20-1099
PHAC-BVQ01,DR-drr18-268
PHAC-BVQ01,DR-drr19-1164
PHAC-BVQ01,DR-dp20-1372
PHAC-BVQ04,DR-drr18-268
PHAC-BVQ04,DR-drr19-1164
PHAC-BVQ04,DR-dp20-1372
LAC-BSJ02,DR-drr18-81
LAC-BSJ02,DR-drr18-82
LAC-BSJ02,DR-drr19-1076
LAC-BSJ02,DR-drr19-1075
LAC-BSJ02,DR-dp20-1076
LAC-BSJ01,DR-drr18-81
LAC-BSJ01,DR-drr19-1076
LAC-BSJ01,DR-dp20-1076
ISC-BNN04,DR-drr18-125
ISC-BNN04,DR-drr19-970
ISC-BNN04,DR-dp20-970
ISC-BNN01,DR-drr18-125
ISC-BNN01,DR-drr19-970
ISC-BNN01,DR-dp20-970
OSFI-BVO01,DR-drr18-405
OSFI-BVO01,DR-drr19-1141
OSFI-BVO01,DR-dp20-1141
IPC-BRG02,DR-drr18-42
IPC-BRG02,DR-drr19-1159
IPC-BRG02,DR-dp20-1159
INAC-BWM10,DR-dp20-1463
INAC-BWM04,DR-dp20-1463
INDSC-BWU09,DR-drr18-433
INDSC-BWU11,DR-drr18-433
INDSC-BWU10,DR-drr18-433
INDSC-BWU12,DR-drr18-433
ND-BUS05,DR-drr18-354
ND-BUS05,DR-drr19-1294
ND-BUS05,DR-dp20-1294
SHARE-BWC05,DR-drr19-1231
SHARE-BWC01,DR-drr18-356
SHARE-BWC01,DR-drr19-1231
INDSC-BWT02,DR-drr18-428
INDSC-BWT03,DR-drr18-428
INDSC-BWT04,DR-drr18-428
OCSEC-BVK01,DR-drr18-385
OCSEC-BVK01,DR-drr19-1199
TBC-BXA03,DR-drr18-154
TBC-BXA03,DR-drr18-157
TBC-BXA03,DR-drr18-155
INDSC-BWS04,DR-drr18-426
INDSC-BWS05,DR-drr18-426
CEO-BXX01,DR-dp20-1341
CBSA-BUG05,DR-drr18-59
CBSA-BUG05,DR-drr19-1312
CBSA-BUG05,DR-dp20-1312
PSEP-BVU02,DR-drr18-10
PSEP-BVU02,DR-drr19-1011
PSEP-BVU02,DR-dp20-1011
PSEP-BVU01,DR-drr18-10
PSEP-BVU01,DR-drr19-1011
PSEP-BVU01,DR-dp20-1011
PSEP-BVU03,DR-drr18-10
PSEP-BVU03,DR-drr19-1011
PSEP-BVU03,DR-dp20-1011
ND-BUP10,DR-drr18-346
ND-BUP10,DR-drr19-1283
ND-BUP10,DR-dp20-1283
IPC-BRF01,DR-drr18-215
IPC-BRF01,DR-drr18-214
IPC-BRF01,DR-drr19-1061
IPC-BRF01,DR-drr19-1062
IPC-BRF01,DR-dp20-1061
IPC-BRF01,DR-dp20-1062
PHAC-BVP01,DR-drr18-264
PHAC-BVP01,DR-drr19-1160
PHAC-BVP01,DR-dp20-1160
NSERC-BNR02,DR-drr18-383
NSERC-BNR02,DR-drr19-1040
NSERC-BNR02,DR-dp20-1040
CCMD-BTR01,DR-drr18-247
CCMD-BTR01,DR-drr18-248
CCMD-BTR01,DR-drr18-249
GSC-BVZ01,DR-drr18-192
GSC-BVZ01,DR-drr18-190
GSC-BVZ01,DR-drr18-191
GSC-BVZ01,DR-drr19-1006
GSC-BVZ01,DR-drr19-1004
GSC-BVZ01,DR-drr19-1005
GSC-BVZ01,DR-dp20-1006
GSC-BVZ01,DR-dp20-1004
GSC-BVZ01,DR-dp20-1005
CHRC-BSC01,DR-drr18-176
CHRC-BSC01,DR-drr18-175
CHRC-BSC01,DR-drr19-1125
CHRC-BSC01,DR-drr19-1124
CH-BSG04,DR-drr18-238
CH-BSG04,DR-drr19-1185
CH-BSG04,DR-dp20-1185
FIN-BUV10,DR-drr18-110
FIN-BUV10,DR-drr19-938
FIN-BUV10,DR-dp20-938
NEB-BTC02,DR-drr18-331
NEB-BTC02,DR-drr18-332
NEB-BXU02,DR-drr19-1036
NEB-BXU02,DR-drr19-1035
NEB-BXU02,DR-dp20-1381
NEB-BXU02,DR-dp20-1382
INDSC-BWU07,DR-drr18-434
CGC-BGB02,DR-drr18-70
CGC-BGB02,DR-drr19-1020
CGC-BGB02,DR-dp20-1020
CGC-BGB01,DR-drr18-70
CGC-BGB01,DR-drr19-1020
CGC-BGB01,DR-dp20-1020
NEB-BTD01,DR-drr18-333
NEB-BTD01,DR-drr18-334
NEB-BXV01,DR-drr19-1038
NEB-BXV01,DR-drr19-1037
NEB-BXV01,DR-dp20-1398
NEB-BXV01,DR-dp20-1399
NEB-BTD02,DR-drr18-333
NEB-BTD02,DR-drr18-334
NEB-BXV02,DR-drr19-1038
NEB-BXV02,DR-drr19-1037
NEB-BXV02,DR-dp20-1398
NEB-BXV02,DR-dp20-1399
SSHRC-BNU01,DR-drr18-5
SSHRC-BNU01,DR-drr19-1069
SSHRC-BNU01,DR-dp20-1069
EC-BGU02,DR-drr18-124
EC-BGU02,DR-drr19-990
EC-BGU02,DR-dp20-990
EC-BGU01,DR-drr18-124
EC-BGU01,DR-drr19-990
EC-BGU01,DR-dp20-990
CI-BGF01,DR-drr18-301
CI-BGF01,DR-drr19-1094
CI-BGF01,DR-dp20-1094
CRTC-BRT03,DR-drr18-452
CRTC-BRT03,DR-drr19-1202
CRTC-BRT03,DR-dp20-1202
INAC-BWM09,DR-dp20-1465
INAC-BWM13,DR-dp20-1465
INAC-BWM03,DR-dp20-1465
FO-BTG04,DR-drr18-287
FO-BTG04,DR-drr19-924
FO-BTG04,DR-dp20-924
FO-BTG03,DR-drr18-287
FO-BTG03,DR-drr19-924
FO-BTG03,DR-dp20-924
FO-BTG02,DR-drr18-287
FO-BTG02,DR-drr19-924
FO-BTG02,DR-dp20-924
FO-BTG01,DR-drr18-287
FO-BTG01,DR-drr19-924
FO-BTG01,DR-dp20-924
CBSA-BUG01,DR-drr18-55
CBSA-BUG01,DR-drr19-1308
CBSA-BUG01,DR-dp20-1308
