dept_code,vote_num,vs_type,name_en,name_fr,doc,est_last_year_5,est_last_year_4,est_last_year_3,est_last_year_2,est_last_year,est_in_year
NR,S,0,Geomatics Canada Revolving Fund,Fonds renouvelable de Géomatique Canada,MAINS,0.0,0.0,0.0,263827.0,-270464.0,150833.0
NR,S,0,Payments to the Newfoundland Offshore Petroleum Resource Revenue Fund,Paiements au Fonds terre-neuvien des recettes provenant des ressources en hydrocarbures extracôtières,MAINS,199334997.0,526799780.0,1699445814.0,1741978520.0,1418651011.0,1375335022.0
NR,S,0,Payments to the Nova Scotia Offshore Revenue Account,Paiements au Compte néo-écossais des recettes extracôtières,MAINS,0.0,0.0,0.0,,,
NR,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,92500.0,94700.0,98600.0,102300.0,106000.0
NR,S,0,Climate Action Support Payments (Energy Manager Program and Clean Energy for Rural and Remote Communities Program),Paiements visant à appuyer la lutte contre les changements climatiques (Programme à l'intention des gestionnaires de l'énergie et programme Énergie propre pour les collectivités rurales et éloignées),SA,-437828.0,,-90000.0,-21393.99,,
NR,S,0,Contribution to the Canada/Newfoundland Offshore Petroleum Board,Contribution à l'Office Canada/Terre-Neuve des hydrocarbures extracôtiers,SA,-11528479.0,-10668988.0,-11683906.0,-13549216.87,,
NR,S,0,Contribution to the Canada/Nova Scotia Offshore Petroleum Board,Contribution à l'Office Canada/Nouvelle-Écosse des hydrocarbures extracôtiers,SA,-2642897.0,-778481.0,212081.5,173396.25,,
NR,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-5241317.0,-459593.0,6055455.890000001,15112936.689999998,,
NR,S,0,Geomatics Canada Revolving Fund,Fonds renouvelable de Géomatique Canada,SA,7789409.0,7605667.0,9284211.0,8182297.460000001,,
NR,S,0,Payments to the Newfoundland Offshore Petroleum Resource Revenue Fund,Paiements au Fonds terre-neuvien des recettes provenant des ressources en hydrocarbures extracôtières,SA,238811369.0,-71608468.0,-1061960997.76,-756978402.44,,
NR,S,0,Payments to the Nova Scotia Offshore Revenue Account,Paiements au Compte néo-écossais des recettes extracôtières,SA,105999556.0,19597921.0,41052.96,13756.0,,
NR,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,200.0,-100.0,100.0,200.08000000000175,,
NR,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,219164.0,244319.0,317934.0,629999.96,,
NR,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,1985548.0,,4682695.0,368211.0,,
NR,S,0,Climate Action Support Payments (Energy Manager Program and Clean Energy for Rural and Remote Communities Program),Paiements visant à appuyer la lutte contre les changements climatiques (Programme à l'intention des gestionnaires de l'énergie et programme Énergie propre pour les collectivités rurales et éloignées),SEB,897139.0,,,,,
NR,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,981786.0,3548658.0,4558679.0,1457254.0,32400.0,
NR,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,2577851.0,1748256.0,306580.0,,104113.0,
NRC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,493340197.0,494507445.0,537914382.0,582386328.0,602927203.0,595203032.0
NRC,1,1,Operating/Program,Fonctionnement/Programme,SEA,-8901262.0,,,,,
NRC,1,1,Operating/Program,Fonctionnement/Programme,SEB,9723550.0,11422096.0,15393935.0,1977094.0,12332264.0,
NRC,1,1,Operating/Program,Fonctionnement/Programme,SEC,9605558.0,37988144.0,994291.0,,182000.0,
NRC,1,1,Operating/Program,Fonctionnement/Programme,VA,21939644.0,27091861.0,48928379.0,70603590.0,,
NRC,10,3,Grants & Contributions,Subventions et Contributions,MAINS,540863673.0,641080184.0,651151632.0,610696760.0,740628793.0,736369902.0
NRC,10,3,Grants & Contributions,Subventions et Contributions,SEA,107000000.0,,,,,
NRC,10,3,Grants & Contributions,Subventions et Contributions,SEB,103500000.0,43679938.0,36055760.0,19597844.0,75705126.0,
NRC,10,3,Grants & Contributions,Subventions et Contributions,SEC,3601151.0,-3845237.0,-101490.0,,,
NRC,10,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,11101873.0,,
NRC,5,2,Capital,Capital,MAINS,50585000.0,51085000.0,105785000.0,152061000.0,157961000.0,317578865.0
NRC,5,2,Capital,Capital,SEA,31134729.0,,,,,
NRC,5,2,Capital,Capital,SEB,,1729134.0,1659882.0,-1037130.0,103808962.0,
NRC,5,2,Capital,Capital,SEC,25769187.0,25400000.0,,,3575000.0,
NRC,5,2,Capital,Capital,VA,29633835.0,26834606.0,12162707.0,18708801.0,,
NRC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,65598177.0,68715595.0,71579186.0,67998886.0,78661969.0,83988353.0
NRC,S,0,Spending of revenues pursuant to paragraph 5(1)(e) of the National Research Council Act,"Dépense des recettes conformément à l'alinéa 5(1)e) de la Loi sur le Conseil national de recherches (L.R.C. (1985), ch. N-15)",MAINS,182000000.0,182000000.0,182000000.0,182000000.0,182000000.0,182000000.0
NRC,S,0,Collection Agency Fees,Honoraires - Agence de recouvrement,SA,,,,799.17,,
NRC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-2176192.0,-1774614.0,-1964435.0,12290940.670000002,,
NRC,S,0,Losses on Foreign Exchange,Pertes d'opérations de change,SA,49916.0,,,,,
NRC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,269814.0,581423.0,478642.0,449026.76,,
NRC,S,0,Spending of revenues pursuant to paragraph 5(1)(e) of the National Research Council Act,"Dépense des recettes conformément à l'alinéa 5(1)e) de la Loi sur le Conseil national de recherches (L.R.C. (1985), ch. N-15)",SA,107260855.0,120562592.0,155236936.0,205417936.0,,
NRC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,118800.0,,,,,
NRC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,1547231.0,242960.0,1758195.0,257538.0,43875.0,
NRC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,756948.0,1521881.0,,,,
NSERC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,52827530.0,54351176.0,52005336.0,58597413.0,77126440.0,79182897.0
NSERC,1,1,Operating/Program,Fonctionnement/Programme,SEA,,,1023901.0,,,
NSERC,1,1,Operating/Program,Fonctionnement/Programme,SEB,3264041.0,2748402.0,2265695.0,10728688.0,711572.0,
NSERC,1,1,Operating/Program,Fonctionnement/Programme,SEC,60412.0,974042.0,1953764.0,,-43200.0,
NSERC,1,1,Operating/Program,Fonctionnement/Programme,VA,10531109.0,3981319.0,11209527.0,3516921.0,,
NSERC,5,3,Grants & Contributions,Subventions et Contributions,MAINS,1321627413.0,1295368765.0,1259424499.0,1318171508.0,1420233755.0,1527732810.0
NSERC,5,3,Grants & Contributions,Subventions et Contributions,SEA,,,11412000.0,8700238.0,,
NSERC,5,3,Grants & Contributions,Subventions et Contributions,SEB,19162302.0,1999837.0,40117393.0,71910361.0,5560572.0,
NSERC,5,3,Grants & Contributions,Subventions et Contributions,SEC,13886776.0,20755225.0,341570.0,,60001.0,
NSERC,5,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
NSERC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,5677646.0,6154213.0,6433554.0,6861862.0,9057593.0,9651694.0
NSERC,S,0,Spending of Revenues pursuant to subsection 4.2 of the Natural Sciences and Engineering Research Council Act,Dépenses des revenus en vertu du paragraphe 4.2 de la Loi sur le Conseil de recherches en sciences naturelles et en génie,MAINS,178779.0,203223.0,203223.0,203223.0,203223.0,203223.0
NSERC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,1728520.0,1072532.0,1321688.4800000004,-367467.8499999996,,
NSERC,S,0,Spending of Revenues pursuant to subsection 4.2 of the Natural Sciences and Engineering Research Council Act,Dépenses des revenus en vertu du paragraphe 4.2 de la Loi sur le Conseil de recherches en sciences naturelles et en génie,SA,-3800.0,-203223.0,-42481.01000000001,1449508.31,,
NSERC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,38334.0,4969.0,584.0,758.55,,
NSERC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,,,172867.0,,,
NSERC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,199794.0,124879.0,234658.0,1483917.0,19286.0,
NSERC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,64338.0,,117422.0,,,
NSICP,1,1,Operating/Program,Fonctionnement/Programme,MAINS,3409991.0,3409991.0,3409410.0,3487816.0,3500367.0,3294457.0
NSICP,1,1,Operating/Program,Fonctionnement/Programme,VA,171507.0,170500.0,266609.0,172971.0,,
NSICP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,238048.0,241265.0,244482.0,232784.0,260007.0,249359.0
NSICP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-70132.0,-40234.0,-35605.25,-16855.309999999998,,
OAG,1,1,Operating/Program,Fonctionnement/Programme,MAINS,104833863.0,107012784.0,109132300.0,114689350.0,121233208.0,120304758.0
OAG,1,1,Operating/Program,Fonctionnement/Programme,SEC,1500000.0,,,,-2009229.0,
OAG,1,1,Operating/Program,Fonctionnement/Programme,VA,3266185.0,15584398.0,13502478.0,8833841.0,,
OAG,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,12522852.0,12868918.0,13418150.0,12726270.0,15007077.0,16123924.0
OAG,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-911919.0,86642.0,442331.7400000002,1795482.460000001,,
OAG,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,1058.0,3283.0,52831.0,52857.97,,
OCI,1,1,Operating/Program,Fonctionnement/Programme,MAINS,4879527.0,4880918.0,4957474.0,6734211.0,7211675.0,6828341.0
OCI,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,906724.0,,,
OCI,1,1,Operating/Program,Fonctionnement/Programme,VA,145924.0,544560.0,803202.0,247874.0,,
OCI,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,589193.0,597364.0,617131.0,728199.0,851843.0,853754.0
OCI,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-50734.0,-23755.0,-151369.24,-7070.589999999967,,
OCI,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,,144015.0,,,
OCOL,1,1,Operating/Program,Fonctionnement/Programme,MAINS,19897763.0,19904554.0,20199364.0,22891096.0,23831347.0,23939974.0
OCOL,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,,1680000.0,,
OCOL,1,1,Operating/Program,Fonctionnement/Programme,SEC,,,,,-13700.0,
OCOL,1,1,Operating/Program,Fonctionnement/Programme,VA,1523274.0,1176576.0,3380182.0,1274469.0,,
OCOL,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,2308469.0,2334957.0,2371184.0,2463129.0,2869803.0,3093943.0
OCOL,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,57270.0,98297.0,450203.1299999999,99362.58999999985,,
OCOL,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,206.0,752.0,586.75,,,
OCOL,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,,,324000.0,,
OCSEC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,2368788.0,2368788.0,2384034.0,2415887.0,2452608.0,2454225.0
OCSEC,1,1,Operating/Program,Fonctionnement/Programme,VA,100240.0,175767.0,162501.0,188844.0,,
OCSEC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,164587.0,166811.0,171353.0,159966.0,182972.0,196392.0
OCSEC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-26446.0,7151.0,-28121.73000000001,-27294.54999999999,,
ODPP,1,1,Operating/Program,Fonctionnement/Programme,MAINS,183742895.0,191959680.0,192631768.0,188321173.0,202769596.0,203084260.0
ODPP,1,1,Operating/Program,Fonctionnement/Programme,SEB,,6728028.0,4390000.0,-207500.0,6101738.0,
ODPP,1,1,Operating/Program,Fonctionnement/Programme,SEC,5052617.0,,,,,
ODPP,1,1,Operating/Program,Fonctionnement/Programme,VA,10664474.0,10552897.0,16687928.0,45558803.0,,
ODPP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,19588132.0,20418098.0,22053315.0,20131848.0,24532001.0,26356447.0
ODPP,S,0,Electoral expenditures,Dépenses électorales,MAINS,0.0,0.0,0.0,,,
ODPP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1220288.0,-971288.0,-214155.80999999866,5644877.260000002,,
ODPP,S,0,Electoral expenditures,Dépenses électorales,SA,0.0,0.0,0.0,,,
ODPP,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,10948.0,10948.0,1974.0,2017.83,,
ODPP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,391178.0,,,1126264.0,
ODPP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,507962.0,,,,,
OEC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,6852883.0,7276995.0,7421554.0,7708333.0,8152273.0,8284644.0
OEC,1,1,Operating/Program,Fonctionnement/Programme,VA,0.0,0.0,0.0,0.0,,
OEC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,817227.0,866044.0,911620.0,867230.0,1012646.0,1107160.0
OEC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-46692.0,-54446.0,-72840.89000000001,71885.56000000006,,
OICC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,156413071.0,242734990.0,247556443.0,257762976.0,340514476.0,322920795.0
OICC,1,1,Operating/Program,Fonctionnement/Programme,SEA,30356414.0,,,13101569.0,,
OICC,1,1,Operating/Program,Fonctionnement/Programme,SEB,13239556.0,5562656.0,23852867.0,34835865.0,-105000.0,
OICC,1,1,Operating/Program,Fonctionnement/Programme,SEC,-23333.0,433702.0,974619.0,,,
OICC,1,1,Operating/Program,Fonctionnement/Programme,VA,19933233.0,10341148.0,26198761.0,8707190.0,,
OICC,10,3,Grants & Contributions,Subventions et Contributions,MAINS,4338537607.0,6805353663.0,6916338456.0,5541224138.0,6195652927.0,7539407017.0
OICC,10,3,Grants & Contributions,Subventions et Contributions,SEA,729638438.0,,,,,
OICC,10,3,Grants & Contributions,Subventions et Contributions,SEB,,1.0,246454826.0,166447638.0,12696516.0,
OICC,10,3,Grants & Contributions,Subventions et Contributions,SEC,520231038.0,7279352.0,,,,
OICC,10,3,Grants & Contributions,Subventions et Contributions,VA,220941645.0,632869.0,0.0,3520256.0,,
OICC,5,2,Capital,Capital,MAINS,66232666.0,13804540.0,93866503.0,18774480.0,53162385.0,95055747.0
OICC,5,2,Capital,Capital,SEB,81018731.0,,,,,
OICC,5,2,Capital,Capital,VA,29675159.0,7908257.0,3205625.0,19414426.0,,
OICC,S,0,Contributions related to the Canada Community-Building Fund (Keeping Canada's Economy and Jobs Growing Act),"Contributions relatives au Fonds pour le développement des collectivités du Canada (Loi sur le soutien de la croissance, de l'économie et de l'emploi au Canada)",MAINS,2268966610.0,2268966610.0,2367617331.0,2368157557.0,2466830789.0,2466830789.0
OICC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,10572952.0,18828909.0,18770059.0,19192265.0,28069918.0,28150713.0
OICC,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,185000.0,189400.0,98600.0,102300.0,106000.0
OICC,S,0,Contributions related to the Canada Community-Building Fund (Keeping Canada's Economy and Jobs Growing Act),"Contributions relatives au Fonds pour le développement des collectivités du Canada (Loi sur le soutien de la croissance, de l'économie et de l'emploi au Canada)",SA,0.0,0.0,0.0,0.0,,
OICC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-988524.0,-458547.0,3605453.0,4643060.3999999985,,
OICC,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,-1019.0,-200.0,-55100.0,-2721.4300000000076,,
OICC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,12160.0,,34809.0,34809.0,,
OICC,S,0,Contributions related to the Canada Community-Building Fund (Keeping Canada's Economy and Jobs Growing Act),"Contributions relatives au Fonds pour le développement des collectivités du Canada (Loi sur le soutien de la croissance, de l'économie et de l'emploi au Canada)",SEA,2221115887.0,,,,,
OICC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,4481477.0,,,16124.0,,
OICC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,,2913230.0,2093384.0,,
OPSIC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,5118271.0,5121624.0,5169293.0,5503151.0,7074478.0,7147940.0
OPSIC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,,308929.0,,
OPSIC,1,1,Operating/Program,Fonctionnement/Programme,VA,228643.0,435160.0,1065626.0,471104.0,,
OPSIC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,547052.0,554947.0,569592.0,563202.0,853746.0,929935.0
OPSIC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-27926.0,-9918.0,111187.62,95037.0,,
OPSIC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,110.0,,,262.5,,
OPSIC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,,,61139.0,,
ORL,1,1,Operating/Program,Fonctionnement/Programme,MAINS,4188106.0,4767252.0,4843470.0,5391678.0,5447113.0,5463805.0
ORL,1,1,Operating/Program,Fonctionnement/Programme,SEB,556217.0,175000.0,278089.0,,,
ORL,1,1,Operating/Program,Fonctionnement/Programme,VA,192227.0,343712.0,574564.0,312095.0,,
ORL,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,434840.0,521944.0,511532.0,564309.0,634128.0,682456.0
ORL,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-95513.0,-75534.0,-43826.84999999998,30811.26000000001,,
ORL,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,40736.0,,61866.0,,,
OSEO,1,1,Operating/Program,Fonctionnement/Programme,MAINS,1231278.0,1278498.0,1325451.0,1451267.0,1485291.0,1507801.0
OSEO,1,1,Operating/Program,Fonctionnement/Programme,VA,0.0,0.0,0.0,0.0,,
OSEO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,121623.0,130350.0,139225.0,145834.0,166891.0,182089.0
OSEO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-25685.0,-32789.0,-36783.0,-34447.869999999995,,
OSFI,1,1,Operating/Program,Fonctionnement/Programme,MAINS,1244352.0,1244352.0,1244352.0,1244352.0,1323899.0,1224899.0
OSFI,1,1,Operating/Program,Fonctionnement/Programme,VA,0.0,0.0,0.0,158148.0,,
OSFI,S,0,Spending of revenues pursuant to subsection 17(2) of the Office of the Superintendent of Financial Institutions Act,Dépense des revenus conformément au paragraphe 17(2) de la Loi sur le Bureau du surintendant des institutions financières,MAINS,199506410.0,219277299.0,293481635.0,320693509.0,356924993.0,380848225.0
OSFI,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,311.0,2860.0,1632.99,4679.65,,
OSFI,S,0,Spending of revenues pursuant to subsection 17(2) of the Office of the Superintendent of Financial Institutions Act,Dépense des revenus conformément au paragraphe 17(2) de la Loi sur le Bureau du surintendant des institutions financières,SA,76634857.0,93687690.0,75069613.0,132817195.38999999,,
PBO,1,1,Operating/Program,Fonctionnement/Programme,MAINS,6520482.0,6650891.0,6850418.0,7124435.0,7638168.0,7256260.0
PBO,1,1,Operating/Program,Fonctionnement/Programme,VA,0.0,0.0,0.0,0.0,,
PBO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,725714.0,750231.0,790563.0,746458.0,853755.0,904721.0
PBO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-129763.0,-110177.0,-122679.54000000004,-68733.15000000002,,
PCA,1,1,Operating/Program,Fonctionnement/Programme,MAINS,916901348.0,622094141.0,663382945.0,657875363.0,734833000.0,626338961.0
PCA,1,1,Operating/Program,Fonctionnement/Programme,MYA,221998382.0,,,,,
PCA,1,1,Operating/Program,Fonctionnement/Programme,SEA,42409329.0,20746647.0,,,,
PCA,1,1,Operating/Program,Fonctionnement/Programme,SEB,86702318.0,33747632.0,14399460.0,254000.0,97151301.0,
PCA,1,1,Operating/Program,Fonctionnement/Programme,SEC,12196560.0,-6496855.0,37276892.0,,32867500.0,
PCA,1,1,Operating/Program,Fonctionnement/Programme,VA,4740873.0,23041710.0,96042525.0,97854071.0,,
PCA,10,9,Other,Autre,MAINS,,21258071.0,81304508.0,35650130.0,30637086.0,24947397.0
PCA,10,9,Other,Autre,SEC,,34078327.0,,,,
PCA,10,9,Other,Autre,VA,,0.0,0.0,0.0,,
PCA,5,2,Capital,Capital,MAINS,,138130184.0,331076015.0,307212910.0,242547959.0,356664676.0
PCA,5,2,Capital,Capital,SEA,,6062991.0,,,,
PCA,5,2,Capital,Capital,SEB,,39941450.0,4852000.0,,-59400.0,
PCA,5,2,Capital,Capital,SEC,,-18000000.0,,,-22000000.0,
PCA,5,2,Capital,Capital,VA,,88906780.0,44589298.0,32538073.0,,
PCA,5,9,Other,Autre,MAINS,7371000.0,,,,,
PCA,5,9,Other,Autre,SEB,42706842.0,,,,,
PCA,5,9,Other,Autre,SEC,910786.0,,,,,
PCA,5,9,Other,Autre,VA,0.0,,,,,
PCA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,54836381.0,57100909.0,63249663.0,63468565.0,69877925.0,65485539.0
PCA,S,0,Expenditures equivalent to revenues resulting from the conduct of operations pursuant to section 20 of the Parks Canada Agency Act,Dépenses qui équivalent aux revenus résultant de la poursuite des opérations en vertu de l'article 20 de la Loi sur l'Agence Parcs Canada,MAINS,150000000.0,150000000.0,155000000.0,165000000.0,190000000.0,220000000.0
PCA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,3761360.0,3704608.0,20218460.67,17419735.230000004,,
PCA,S,0,Expenditures equivalent to revenues resulting from the conduct of operations pursuant to section 20 of the Parks Canada Agency Act,Dépenses qui équivalent aux revenus résultant de la poursuite des opérations en vertu de l'article 20 de la Loi sur l'Agence Parcs Canada,SA,31340479.0,155209823.0,160523249.0,133109224.43,,
PCA,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,300300.0,,,28749.99,,
PCA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,3031074.0,6753890.0,,,,
PCA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,1962770.0,1386477.0,1323864.0,,,
PCA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,1665603.0,369581.0,701633.0,,,
PCAN,1,1,Operating/Program,Fonctionnement/Programme,MAINS,,26202522.0,30346092.0,29134464.0,27591893.0,30007662.0
PCAN,1,1,Operating/Program,Fonctionnement/Programme,SEA,,,794500.0,585000.0,,
PCAN,1,1,Operating/Program,Fonctionnement/Programme,SEB,19571416.0,,678840.0,3146099.0,3693371.0,
PCAN,1,1,Operating/Program,Fonctionnement/Programme,SEC,,2181334.0,3400000.0,,,
PCAN,1,1,Operating/Program,Fonctionnement/Programme,VA,4114346.0,1184288.0,1460921.0,1483138.0,,
PCAN,5,3,Grants & Contributions,Subventions et Contributions,MAINS,,226052644.0,143003919.0,89283824.0,109617223.0,146993207.0
PCAN,5,3,Grants & Contributions,Subventions et Contributions,SEA,,,18830223.0,1895000.0,,
PCAN,5,3,Grants & Contributions,Subventions et Contributions,SEB,131819368.0,85535883.0,13815985.0,13914774.0,62519962.0,
PCAN,5,3,Grants & Contributions,Subventions et Contributions,SEC,,19305223.0,-3400000.0,,7750000.0,
PCAN,5,3,Grants & Contributions,Subventions et Contributions,VA,113537255.0,0.0,0.0,0.0,,
PCAN,S,0,Contributions to employee benefit plans,Contributions to employee benefit plans,MAINS,,2756096.0,2724179.0,2352765.0,3082177.0,3582046.0
PCAN,S,0,Collection Agency Fees,Honoraires - Agence de recouvrement,SA,,2582.0,,8943.35,,
PCAN,S,0,Contributions to employee benefit plans,Contributions to employee benefit plans,SA,-2065610.0,-1026573.0,54240.25,-122377.54000000004,,
PCAN,S,0,Contributions to employee benefit plans,Contributions to employee benefit plans,SEB,3267000.0,,125785.0,741471.0,298536.0,
PCAN,S,0,Contributions to employee benefit plans,Contributions to employee benefit plans,SEC,,473706.0,,,,
PCC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,9345025.0,9376774.0,14133193.0,14763619.0,15127881.0,26291690.0
PCC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,2133425.0,,,,
PCC,1,1,Operating/Program,Fonctionnement/Programme,SEC,,,,,344232.0,
PCC,1,1,Operating/Program,Fonctionnement/Programme,VA,221808.0,272409.0,1238459.0,1345016.0,,
PCC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,1080512.0,1099875.0,1573860.0,1515898.0,1736401.0,2937416.0
PCC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,54700.0,-17363.0,93419.0,209115.53000000003,,
PCC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,204323.0,,,,
PCC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,,,,,92943.0,
PCO,1,1,Operating/Program,Fonctionnement/Programme,MAINS,172348874.0,171938081.0,188647735.0,221057551.0,253455248.0,224349806.0
PCO,1,1,Operating/Program,Fonctionnement/Programme,SEA,5362205.0,26271733.0,,,,
PCO,1,1,Operating/Program,Fonctionnement/Programme,SEB,10787927.0,11189622.0,644923.0,8993764.0,2454105.0,
PCO,1,1,Operating/Program,Fonctionnement/Programme,SEC,,2773222.0,14170551.0,,4500000.0,
PCO,1,1,Operating/Program,Fonctionnement/Programme,VA,8993272.0,15693791.0,23651601.0,8383886.0,,
PCO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,19709932.0,20105742.0,21906104.0,21891135.0,24329065.0,27588887.0
PCO,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,368500.0,374500.0,383600.0,401900.0,417200.0,326600.0
