standard_id,year,lower,count,met_count,comment_en,comment_fr
1713,2018,80,20800,18668,,
1704,2018,80,211,182,,
1712,2018,80,2259586,1468731,,
1703,2018,90,17673,17638,,
1706,2018,80,52,27,,
2103,2018,40,154,64,The department found it necessary to extend deadlines in many instances in 2018-19 due to the complexity of the requests,Le Ministère a jugé nécessaire de prolonger les délais dans de nombreux cas en 2018-2019 en raison de la complexité des demandes.
2262,2018,80,1897,1897,,
2170,2018,90,25142,24890,,
2025,2018,,,,"We are able to measure service level for the phone system but the phone system measures how many calls answered within a certain threshold.  Target: 90% of calls answered within 30 seconds.   Due to the loss of some data due to a server change we only have data for 11 months where the phone service level was 54% of calls   answered within the target.   We do not have target data for the following channels: e-mail, fax, in-person, regular mail, TTY.","Nous sommes en mesure de mesurer le niveau de service du système téléphonique, mais celui-ci mesure le nombre d’appels traités dans une limite donnée. Cible : répondre à 90 % des appels en 30 secondes.   En raison de la perte de certaines données en raison d’un changement de serveur, nous ne disposons de données que pour 11 mois, pendant lesquels le niveau de service téléphonique correspond à une réponse à 54 % des appels conformément à la cible. Nous n’avons pas de données relatives à la cible pour les canaux suivants : courriel, télécopieur, en personne, courrier ordinaire, ATS."
2193,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1480,2018,90,235980,16562,"The National Service Call Centre received 235,980 calls during 2018/19. The satisfaction surveys are completed for 20% of all calls occuring in assets managed by our real property contractor (Brookfield Global Integrated Solutions)) of which 89.25% received a satisfactory rating or higher. The annual business volume satisfying the standard was estimated based on this methodology.","Le Centre national d'appels de service a reçu 235 980 appels en 2018-2019. Les sondages relatifs à la satisfaction de la clientèle concernent 20 % des appels en ce qui a trait aux actifs gérés par notre sous-traitant en biens immobiliers (Brookfield Global Integrated Solutions), dont 89,25 % ont obtenu une note satisfaisante ou plus élevée. Le volume annuel des activités qui répond de façon satisfaisante à la norme a été estimé par rapport à cette méthodologie."
1609,2018,100,4,4,,
1689,2018,90,12,12,,
1737,2018,80,104,104,,
1733,2018,80,10192,209,,
1732,2018,90,110,99,,
1729,2018,90,295,295,,
1693,2018,95,1766,1758,,
2171,2018,80,80,79,,
1715,2018,80,59364,55943,,
1714,2018,80,180068,178263,,
1719,2018,80,17328,14726,,
1735,2018,80,7900,6245,,
1740,2018,80,19176,970,,
1736,2018,80,40374,31492,,
1742,2018,80,104,104,,
1743,2018,80,104,104,,
1718,2018,80,24203,18666,,
1610,2018,100,3031,3031,,
1611,2018,100,1284,1284,,
1744,2018,75,1932,1212,,
1754,2018,100,1,1,,
1753,2018,90,354183,352391,99.49%,99.49%
1705,2018,90,8089,8008,,
1755,2018,90,602495,599900,"99,57%","99,57%"
1756,2018,90,121406,109955,"90,57%","90,57%"
2172,2018,100,10,10,,
1759,2018,90,35755,35537,99.39%,99.39%
1128,2018,90,142,142,,
2310,2018,85,0,0,"Data not available, tool would not accept blanks or non numeric values for Total Annual Business Volume and Annual Business Satisfying Standard.  ""N/A"" would be a more suitable choice than ""0""","Données non disponibles, l'outil n'accepte pas de case vide ou de valeurs non numériques pour le volume total annuel d'activités et le volume respectant la norme. ""S.O."" est une réponse plus adéquate que ""0""."
2026,2018,90,32931,32931,Channel: Online Publications Catalogue. Total annual business volume is publications viewed /downloaded online (self-serve). The numbers provided are for both CIRNAC and ISC. Information and data is common across both departments.,Canal : Catalogue de publication en ligne. Le volume d’affaires annuel total est constitué des publications consultées/téléchargées en ligne (libre-service). Les nombres fournis sont pour RCAANC et SAC. Les renseignements et les données sont partagés par les deux ministères.
2264,2018,80,127,109,,
1479,2018,99,0,0,Volumes are not available at this time,Les volumes ne sont pas disponibles pour le moment
1764,2018,90,260904,260741,99.94%,99.94%
2104,2018,85,67,61,,
1766,2018,90,201543,200975,99.72%,99.72%
1767,2018,90,1676,1615,"96,36%","96,36%"
1016,2018,90,1301,1017,,
1775,2018,90,732,701,95.76%,95.76%
1780,2018,90,16527,14921,,
904,2018,81,44,33,,
2173,2018,95,11000,100,"Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6)."
1923,2018,,,,Approximately 5 images per satellites per activation are delivered via the Charter Operational tool COS-2.,Approximativement 5 images par satellite par activation sont livrée à l'aide de l'outil opérationnel de la Charte COS-2.
2265,2018,80,103,95,,
1612,2018,100,406,406,,
506,2018,100,25,25,,
2311,2018,95,19,19,,
1787,2018,90,3771,3740,99.1%,99.1%
1018,2018,90,707,659,,
1695,2018,95,1,1,,
2194,2018,90,3300,3201,97%,97%
1791,2018,80,18779,18253,,
1789,2018,90,6,6,100%,100%
2174,2018,90,3100,100,"Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6)."
2282,2018,80,46,41,,
2312,2018,95,112,112,,
1786,2018,100,1,1,,
1788,2018,100,93,50,,
1790,2018,100,553,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
505,2018,100,600000,600000,,
1017,2018,90,150,113,,
1794,2018,100,83895,24749,,
2175,2018,90,3100,100,"Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6)."
1796,2018,90,11,11,11 clients utilized the test installations.,11 clients ont utilisé les installations de test.
2195,2018,98,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1798,2018,100,16846,6320,,
2267,2018,80,207,176,,
2313,2018,85,0,0,"Data not available, tool would not accept blanks or non numeric values for Total Annual Business Volume and Annual Business Satisfying Standard.  ""N/A"" would be a more suitable choice than ""0""","Données non disponibles, l'outil n'accepte pas de case vide ou de valeurs non numériques pour le volume total annuel d'activités et le volume respectant la norme. ""S.O."" est une réponse plus adéquate que ""0""."
2273,2018,80,872,842,,
2012,2018,0,0,0,N/A,S.O.
1211,2018,100,2800,2184,"IRAP's funding decisions are based on a formal assessment process and the availability of funds. Once IRAP has a complete proposal and the requested documentation from the client, its goal is to provide a funding decision within the timelines listed under the service standard.

Total Annual Business Volume represents the total number of funded firms who started new projects in 2018-19 (includes  NRC IRAP support to firms for technology innovation projects and for the youth employment program) .

The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (78%). The number shown is the approximate value for the percentage reported.","Le volume d'activités annuel total représente le nombre d'entreprises financées qui ont lancé de nouveaux projets en 2018-2019 (comprend le support  aux entreprises du PARI CNRC pour les projets d'innovation technologique et pour le programme emploi jeunesse). 

To be translated"
1795,2018,100,6,4,,
1797,2018,100,370,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1799,2018,100,5,4,,
1800,2018,100,2,2,,
2196,2018,98,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2268,2018,80,95,91,,
2288,2018,95,122519,118604,,
2314,2018,85,0,0,"Data not available, tool would not accept blanks or non numeric values for Total Annual Business Volume and Annual Business Satisfying Standard.  ""N/A"" would be a more suitable choice than ""0""","Données non disponibles, l'outil n'accepte pas de case vide ou de valeurs non numériques pour le volume total annuel d'activités et le volume respectant la norme. ""S.O."" est une réponse plus adéquate que ""0""."
2197,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2269,2018,80,125,114,,
363,2018,85,106342,105238,,
1525,2018,80,0,0,Volume not tracked.,Volume non suivi.
1838,2018,100,504,405,,
2151,2018,90,451848,92,Business volume for FY 2018-19.,Volume d'activité pour l'AF 2018-2019.
2198,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2270,2018,80,159,159,,
2289,2018,100,20,20,,
1829,2018,100,12,8,,
2134,2018,100,1295,1295,,
1855,2018,100,571,450,,
1841,2018,98,42120,42120,,
1741,2018,,,,The available service statistics do not provide information on annual business volume satisfying standard for now.,Les statistiques disponibles sur le service ne permettent pas de répondre à la question du pourcentage des affaires qui satisfait à la norme de service pour l'instant.
1552,2018,0,0,0,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel."
2271,2018,80,233,226,,
2261,2018,80,1897,1647,,
455,2018,,,,"ATIP Operations does not set targets. The request is processed and meets (or does not meet) the legislated requirements. For detailed information, please view the Access to Information Act and Privacy Act Annual Reports","L'AIPRP ne prévoit pas de quotas. La demande est traitée et satisfait (ou ne satisfait pas) aux exigences de la Loi. Pour des renseignements détaillés, veuillez consulter la Loi sur l’accès à l’information et les rapports annuels de la Loi sur la protection des renseignements personnels."
1850,2018,100,0,0,Data is currently not available at this level,Les données ne sont actuellement pas disponibles à ce niveau
2135,2018,100,1295,1245,,
2161,2018,90,637,637,"These inspections are conducted on request, and on a cost recovery basis.  Ship Sanitation Inspection Certificate issued in-person at the end of the inspection.",Ces inspections sont réalisées sur demande de recouvrement de coûts et sur la base de celui-ci.  Le certificat de contrôle sanitaire de navire est émis en personne à la fin de l'inspection.
2199,2018,,,,"100% of all close approach notifications are analyzed, but only those meeting specific criteria are sent to clients. Volume is variable; depends on number and severity of close approach notifications received from US authority (US-STRATCOM 18 SPCS).

Service operates continuously, but only delivers data when risk to satellites exceeds defined thresholds.  Thus, service cannot be measured strictly on throughput.","100 % de toutes les notifications d'approche rapprochée sont analysées, mais seules celles qui répondent à des critères spécifiques sont envoyées aux clients. Le volume est variable ; dépend du nombre et de la gravité des notifications d'approche rapprochée reçues des autorités américaines (US-STRATCOM 18 SPCS).

Le service est en continu mais ne livre des données que les risques aux satellites dépassent une certaine limite. Le service ne peut donc pas être mesuré strictement sur le débit."
2272,2018,80,464,456,,
2260,2018,80,1897,1848,,
589,2018,,,,Current information system is unable to track updates.,Le système d'information actuel est incapable de suivre les mises à jour.
1098,2018,80,153,123,,
2156,2018,90,639,639,"Volumes are for both email and phone, can't be disaggregated.","Les volumes sont à la fois pour le courriel et le téléphone, et ne peuvent être désagrégés."
1337,2018,90,20511,18460,"No target was in use during 2018-19, but best practice would be to strive for 90% or more.

The number provided for Annual Business Volume Satisfying Standard corresponds to 90% compliance obtained on a random sampling of 5 calls per agent per month. 

Best practice Quality Assurance/Quality Control methodology.","Aucun objectif n'a été fixé pour 2018-2019, mais la pratique exemplaire serait de viser 90 % ou plus.

Le nombre indiqué pour la norme annuelle de satisfaction du volume d'affaires correspond à un taux de conformité de 90 % obtenu sur un échantillon aléatoire de 5 appels par agent par mois. 

Pratiques exemplaires et méthode en matière d’assurance de la qualité et de contrôle de la qualité."
2200,2018,,,,The available service statistics do not provide information on annual business volume satisfying standard for now.,Les statistiques disponibles sur le service ne permettent pas de répondre à la question du pourcentage des affaires qui satisfait à la norme de service pour l'instant.
575,2018,85,12388,10787,,
2162,2018,90,80,80,"Always involves phone contact with client, though original request may come in my email.  Extension certificates may be provided via email or fax.","Il y a toujours une communication téléphonique avec le client, bien que la première demande puisse avoir été envoyée par courriel. Des certificats de prolongation peuvent être fournis par courriel ou par télécopieur."
2029,2018,,,,"We are able to measure service level for the phone system but the phone system measures how many calls answered within a certain threshold.  Target: 90% of calls answered within 30 seconds.   Due to the loss of some data due to a server change we only have data for 11 months where the phone service level was 54% of calls   answered within the target.   We do not have target data for the following channels: e-mail, fax, in-person, regular mail, TTY.","Nous sommes en mesure de mesurer le niveau de service du système téléphonique, mais celui-ci mesure le nombre d’appels traités dans une limite donnée. Cible : répondre à 90 % des appels en 30 secondes.   En raison de la perte de certaines données en raison d’un changement de serveur, nous ne disposons de données que pour 11 mois, pendant lesquels le niveau de service téléphonique correspond à une réponse à 54 % des appels conformément à la cible. Nous n’avons pas de données relatives à la cible pour les canaux suivants : courriel, télécopieur, en personne, courrier ordinaire, ATS."
1901,2018,80,222,129,,
2201,2018,,,,Approximately 5 images per satellites per activation are delivered via the Charter Operational tool COS-2.,Approximativement 5 images par satellite par activation sont livrée à l'aide de l'outil opérationnel de la Charte COS-2.
2274,2018,80,357,331,,
1900,2018,100,6,6,Legislation (CEAA 2012) prescribes the timelines for EAs. There is no specific service standard due to the uniqueness of each project.,"La loi, LCEE 2012, prescrit les délais pour l'EE. Il n'y a aucune norme de service en raison du caractère unique de chaque projet."
576,2018,85,12388,10787,,
1933,2018,80,1716,1716,All enquiries were answered at a higher percentage.,Toutes les demandes ont été répondues à un taux plus élevé.
2275,2018,80,749,732,,
1027,2018,0,1253,1169,"Target was changed from ""90%"" - should be ""Various"" given multiple products are being consolidated.",L'objectif de « 90 % » a été changé - devrait être « Variable » étant donné que de nombreux produits sont fusionnés.
1915,2018,95,92,92,Access to Information and Privacy service is closed out with a response letter to the requestor and the enclosed records. There is no response provided via phone or online.,Le service d' accès à l’information et protection des renseignements personnels se complète par lèenvoie d'une lettre au requérant contenant le document demandé. Il n'y a pas de réponse fournie par téléphone ou en ligne.
2202,2018,80,153,148,,
1914,2018,100,29,25,,
1907,2018,100,0,0,Data is currently not available at this level,Les données ne sont actuellement pas disponibles à ce niveau
1908,2018,100,0,0,Data is currently not available at this level,Les données ne sont actuellement pas disponibles à ce niveau
1909,2018,100,0,0,Data is currently not available at this level,Les données ne sont actuellement pas disponibles à ce niveau
1928,2018,,,,Weekly telecon with users assesses imaging priorities and performance; Service cannot be measured strictly on throughput.,Des appels-conférence hebdomadaires évaluent les priorités au niveau des images et de la performance. Le service ne peut être mesuré que par le débit.
1930,2018,,,,Service operates continuously and delivers data continuously through secure data feed connections.  Availability of the service is near 100%.,Le service opère continuellement et livre des données de façon continue à travers des connections sécurisées de données. La disponibilité du services est de 100%.
1932,2018,,,,"Service operates continuously and delivers data once per day or two. Update to full mission databases every quarter. Semi-annual and annual meetings held with mission teams to assess mission health and data production, which includes service standards.",Le service opère continuellement et livre une fois par jour ou aux deux jours. Mise à jour de la base de données de la mission à chaque trimestre. Des rencontres annuelles et semi-annuelles ont eu lieu avec les équipes de mission pour évaluer la santé de la mission et la production de données qui incluent les normes de service.
1222,2018,100,25000,23000,"Total Annual Business Volume represents the total number of claims paid out to funded firms  in a  fiscal year.

The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (92%). The number shown is the approximate value for the percentage reported.","Le volume d'activités annuel total représente le nombre total de versement complétés pour les demandes effectuées  par des entreprises financées au cours d'un exercice financier.

To be translated"
2163,2018,100,5687,0,"SERVICE STANDARD IN DEVELOPMENT: Currently IRAP records advisory interactions with unfunded clients. In the future, a Post Service Assessment metrics will be developed to measure the quality of the service provided.

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email.

Annual business volume satisfying the service standard was not tracked for 2018-19. ""0"" was inputted as a placeholder.","EN COURS D'ÉLABORATION : Aujourd'hui, le PARI enregistre les interactions consultatives avec les clients non financés. Dans l'avenir, nous élaborerons une évaluation postérieure au service afin de mesurer la qualité du service fourni. On demandera aux clients d'évaluer la satisfaction à l'égard du service fourni.

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.

Le volume d'affaires annuel conforme à la norme de service n'a pas fait l'objet d'un suivi pour 2018-2019.« 0 » a été saisi comme caractère de remplissage."
1934,2018,100,0,0,Too many programs not tracked accurately/consistently to be able to submit a response.,Trop de programmes ne sont pas suivis avec précision / cohérence pour pouvoir soumettre une réponse.
1936,2018,100,0,0,"Too many programs not tracked accurately/consistently to be able to submit a response. Components of this service are available via different channels (including telephone, website, online, email, and mail). Data is not collected on number of enquiries.","Trop de programmes ne sont pas suivis avec précision / cohérence pour pouvoir soumettre une réponse. Les composants de ce service sont disponibles par différentes méthodes (téléphone, site Web, en ligne, courrier électronique et courrier). Les données ne sont pas collectées sur le nombre de demandes."
1937,2018,95,0,0,,
1700,2018,100,5000,5000,,
2293,2018,90,14360,13921,96% of reproduction requests were treated within services standards,96% des demandes de reproduction ont été traitées conformément aux normes de service
1940,2018,90,7179,7179,,
1941,2018,90,7179,7179,,
1948,2018,90,5000,4500,"The service standards for the speed and accuracy with which we send films depend on the initial conditions specified by the client. About 10% of all requests for which we do not meet the service standards involve circumstances beyond our control (the screening ultimately is not held, the initial conditions of the request are changed along the way, and so on).
Total Business volume is a conservative estimate. At this time volume and performance are not tracked separately.","Les normes relatives à l’exactitude et à la rapidité (pour l’envoi des films) dépendent des conditions initiales spécifiées par le client. Dans une proportion de 10% des requêtes où les normes ne sont pas atteintes, on retrouve des événements hors de notre contrôle (la projection n’a finalement pas lieu, les conditions initiales de la requête ont changé en cours de route, etc.).
Le volume d'activités total correspond à une estimation prudente. Pour l'instant, le suivi du volume et de la performance n'est pas effectué séparément."
1942,2018,90,7179,7179,,
1939,2018,80,11538,11192,,
1976,2018,100,0,0,,
2051,2018,90,237,218,,
1945,2018,80,232,88,,
2179,2018,100,0,0,Too many programs not tracked accurately/consistently to be able to submit a response.,Trop de programmes ne sont pas suivis avec précision / cohérence pour pouvoir soumettre une réponse.
1946,2018,90,5000,4500,"The service standards for the speed and accuracy with which we send films depend on the initial conditions specified by the client. About 10% of all requests for which we do not meet the service standards involve circumstances beyond our control (the screening ultimately is not held, the initial conditions of the request are changed along the way, and so on). 
Total Business volume is a conservative estimate. At this time volume and performance are not tracked separately.","Les normes relatives à l’exactitude et à la rapidité (pour l’envoi des films) dépendent des conditions initiales spécifiées par le client. Dans une proportion de 10% des requêtes où les normes ne sont pas atteintes, on retrouve des événements hors de notre contrôle (la projection n’a finalement pas lieu, les conditions initiales de la requête ont changé en cours de route, etc.).
Le volume d'activités total correspond à une estimation prudente.  Pour l'instant, le suivi du volume et de la performance n'est pas effectué séparément."
1944,2018,,,,Data is not available for 2018-2019.,Les données ne sont pas disponibles pour 2018-2019.
2136,2018,90,92,88,,
2277,2018,80,209,204,,
1959,2018,90,6976,6278,,
2295,2018,,,,Will be evaluated in 2020,Sera évalué en 2020
1958,2018,80,2524,1943,,
2180,2018,100,0,0,Too many programs not tracked accurately/consistently to be able to submit a response.,Trop de programmes ne sont pas suivis avec précision / cohérence pour pouvoir soumettre une réponse.
2137,2018,90,248,248,,
2204,2018,,,,"The ATSSC supports 11 tribunals with different mandates, each operating under different statutes, regulations and rules. Each tribunal operates separately from other tribunals and maintains a specialized expertise in their respective fields. Every Secretariat has their own methodology and established timeframe. Consequently, the ATSSC's result is an average based on tribunal-specific standards. The result for 2018-19 is 90.37%. As 2018-19 functioned as a baseline year for this service standard, a target has been set for 2019-20.","Le SCDATA appuie 11 tribunaux ayant des mandats distincts, chacun fonctionnant en vertu de lois, de règles et des règlements différents. Chaque tribunal travaille de manière indépendante par rapport aux autres tribunaux et maintiennent des expertises spécialisées dans leurs domaines respectifs. Par conséquent, le résultat du SCDATA est une moyenne basée sur les standards spécifiques à chaque tribunal. Le résultat pour 2018-2019 est 90,37 %. Comme 2018-2019 a servi comme une année de référence pour cette norme de service, la cible désirée fut établie pour 2019-2020."
1029,2018,90,2226,1985,,
1951,2018,100,675,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
2181,2018,100,0,0,Too many programs not tracked accurately/consistently to be able to submit a response.,Trop de programmes ne sont pas suivis avec précision / cohérence pour pouvoir soumettre une réponse.
2307,2018,100,1179,1119,"HC sends by email unless company has no email, in which case it is sent by fax.  Service is via PDF fillable forms, emailed, faxed and mailed to HC.

Total # of complete Annual Drug Notification Forms (1,119) received & processed within the current service standard of 120 days. 60 were not returned or completed  by company.

The result provided here is from 2018 completed  annual process. We are still processing this year's 2019 annual notifications.","""Santé Canada l'envoie par courriel à moins que l'entreprise n'ait pas de courriel, auquel cas il l'envoie par télécopieur.  Les formulaires PDF à remplir sont envoyés à Santé Canada par courriel, par télécopoieur et par la poste.

Nombre total de formulaires de déclaration annuelle de médicaments (1 119) reçus et traités dans le cadre de la norme de service actuelle de 120 jours. 60 formulaires n'ont pas été retournés ou remplis par l'entreprise.

Le résultat présenté ici est celui du processus annuel complet de 2018. Nous continuons de traiter les déclarations annuelles de 2019."""
2138,2018,80,439,435,,
2205,2018,100,0,0,Information was not yet provided,L'information n'a pas encore été fournie
2279,2018,80,435,389,,
2296,2018,,,,Will be evaluated in 2020,Sera évalué en 2020
1964,2018,100,5,5,,
291,2018,90,0,0,"Newly established standard, results will be available in the next fiscal reporting.",Norme nouvellement établie : les résultats seront publiés dans le rapport du prochain exercice.
1145,2018,90,714,714,,
2280,2018,80,917,902,,
2297,2018,,,,Will be evaluated in 2020,Sera évalué en 2020
1977,2018,100,3,3,,
1992,2018,100,6,3,Processing times can vary according to the complexity of the demand,Les délais varient selon la complexité de la demande
2182,2018,95,0,0,Data incomplete for 2018-2019.,Données incomplètes pour année fiscale 2018-2019.
2281,2018,80,338,337,,
1492,2018,90,3735,3735,,
2050,2018,90,156,148,,
2317,2018,,,,"Target - 100% (2018) 
Total Annual Business Volume: Inquiries 2041 (in 2018) and applications 1,110 ( in 2018)  
Data not available for Total Annual Business Satisfying Standard.","Cible - 100 % (2018)
Volume total annuel d'activités : demandes de renseignements 2041 (en 2018) et demandes d'homologation 1110 (en 2018)  Données non disponibles pour le volume d'activités qui respectant la norme."
1983,2018,100,0,0,,
1013,2018,80,34,20,"Results taken from Biosec DB and align with posted results for 2018-19 on HVRA Service Standards page.

Most acknolwedgements are rendered by e-mail, with a few mailed exceptions.","Les résultats sont tirés de la base de données BioSec et cadrent avec les résultats de 2018-2019 publiés sur la page des Normes de services relatives à la LAPHT.  

La plupart des accusés de réception sont envoyés par courriel, à l'exception de quelques-uns qui sont envoyés par la poste."
1024,2018,100,490,0,Presently unable to report on this standard. Date designation request received is not presently being collected.  Development of manual workaround required. Designation package sent via mail.,"Il n'est actuellement pas possible de fournir dde renseignements sur cette norme. On ne consigne pas, pour le moment, la date de la désignation. Il faut élaborer une solution de contournement manuelle. La trousse de désignation est envoyée par la poste."
1614,2018,100,0,0,,
1616,2018,100,698,698,,
1619,2018,80,1,1,,
2299,2018,100,0,0,All federal institutions were covered with a disposition authorization in 2018-19.,Toutes les institutions fédérales étaient couvertes par une autorisation de disposition en 2018-19.
2294,2018,99,3000,2970,,
1921,2018,85,1594,1594,"For the Payment service standard it is administered by Program Managers and Project Officers from the Centre for Grants and Contributions at PHAC who receive, process and approve claims (usually submitted by e-mail), then submit to Health Canada Accounting Operations to issue payment within 30 business days, from the date the deems the deliverables to be acceptable.","En ce qui concerne les normes de service en matière de paiements, elles sont administrées par les gestionnaires de programme ainsi que les agents et les agentes de projet du Centre de subventions et de contributions à l’ASPC. Ces derniers reçoivent, traitent et approuvent les demandes (habituellement soumises par courriel), puis les soumettent de nouveau aux Opérations comptables de Santé Canada afin de verser les paiements dans les 30 jours ouvrables, à partir de la date jugée acceptable par 
Opérations comptables de Santé Canada pour les produits livrables."
2141,2018,99,0,0,,
1579,2018,90,0,0,The Claims Office does not track total annual business meeting the standards. It tracks how much was paid out per claimant.,Le Bureau des réclamations ne fait pas le suivi du nombre total d’activités qui répondent aux normes. Il fait le suivi des montants d’argent versés par réclamation.
1028,2018,100,134,85,"ATIP Operations does not set targets. The request is processed and meets (or does not meet) the legislated requriements. For detailed information, please view the Access to Information Act and Privacy Act Annual Reports","L'AIPRP ne prévoit pas de quotas. La demande est traitée et satisfait (ou ne satisfait pas) aux exigences de la Loi. Pour des renseignements détaillés, veuillez consulter la Loi sur l’accès à l’information et les rapports annuels de la Loi sur la protection des renseignements personnels."
1034,2018,90,31843,31824,"Service is via PDF fillable forms, mailed to HC. For Medical Devices only emailed forms are accepted.","Les formulaires PDF à remplir sont envoyés à Santé Canada. Pour les matériels médicaux, seuls les formulaires transmissibles par courriel sont acceptés."
2300,2018,90,1948,1822,"In 2018-19, LAC responded to 94% of the formal ATIP requests within the statutory time limit.","En 2018-19, BAC a répondu a 94% des demandes formelles d'AIPRP dans le délai prescrit."
2052,2018,80,3000,2400,,
2002,2018,100,36674,36674,,
2283,2018,80,32,31,,
2006,2018,100,1,1,,
2010,2018,100,2520,2520,,
668,2018,80,0,0,,
2013,2018,0,0,0,N/A,S.O.
2014,2018,0,0,0,N/A,S.O.
2015,2018,0,0,0,N/A,S.O.
2016,2018,0,0,0,N/A,S.O.
2017,2018,0,0,0,N/A,S.O.
2011,2018,100,14,14,,
1920,2018,80,1518,1518,"The Acknowledgement of Funding Requests service standard is done via e-mail, as Applicants/Recipients receive an Automatic Reply by e-mail when requests are received in the grants and contributions inbox","Les accusés de réception des normes de service des demandes de financement sont réalisés par courriel. Ainsi, les demandeurs et les bénéficiaires reçoivent une réponse automatique par courriel lorsque les demandes sont reçues dans la boîte aux lettres des subventions et contributions."
2023,2018,,,,Target performance data is not currently collected.  The Library   also accesses client satisfaction informally (feedback from clients by e-mail or in person).  In-person clients receive initial service within the 3 day standard.  Clients are informed if their research request will require more than 3 days to complete. Telephone clients always receive initial service within the three days standard.,Les données sur le rendement cible ne sont pas actuellement recueillies. La bibliothèque évalue également la satisfaction des clients de manière informelle (rétroaction des clients par courriel ou en personne). Les clients en personne reçoivent le service initial conformément à la norme de trois jours. Les clients sont avisés lorsque leur demande de recherche nécessitera plus de trois jours. Les clients par téléphone reçoivent le service initial conformément à la norme de trois jours.
2024,2018,,,,Online Library catalogue. Data not available. Internal users who are already registred with the library can place requests for library items online. Service not available to external clients.,Catalogue en ligne de la bibliothèque. Données non disponibles. Les utilisateurs internes déjà inscrits auprès de la bibliothèque peuvent présenter des demandes pour les éléments de la bibliothèque en ligne. Le service n’est pas offert aux clients externes.
2030,2018,90,32931,32931,Channel: Online Publications Catalogue. Total annual business volume is publications viewed /downloaded online (self-serve). The numbers provided are for both CIRNAC and ISC. Information and data is common across both departments.,Canal : Catalogue de publication en ligne. Le volume d’affaires annuel total est constitué des publications consultées/téléchargées en ligne (libre-service). Les nombres fournis sont pour RCAANC et SAC. Les renseignements et les données sont partagés par les deux ministères.
