"dept_code","vote_num","vs_type","name_en","name_fr","doc","est_last_year_4","est_last_year_3","est_last_year_2","est_last_year","est_in_year","est_next_year"
"OICC",10,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,1300945428
"OICC",10,3,"Grants & Contributions","Subventions et Contributions","ME",0,1569894628,1612886500,4282963173,3111503619,0
"OICC",10,3,"Grants & Contributions","Subventions et Contributions","SEA",0,0,1383566000,0,256150700,0
"OICC",10,3,"Grants & Contributions","Subventions et Contributions","SEB",0,0,20969937,0,150000,0
"OICC",3,2,"Capital","Capital","SEA",93170000,0,0,0,0,0
"OICC",3,2,"Capital","Capital","SEB",866524,0,0,0,0,0
"OICC",5,2,"Capital","Capital","IE",0,0,0,0,0,483135248
"OICC",5,2,"Capital","Capital","ME",0,24652150,68690586,523659656,760949312,0
"OICC",5,2,"Capital","Capital","SEA",0,34355295,0,0,257522708,0
"OICC",5,2,"Capital","Capital","SEB",0,0,23851425,28128406,2168320,0
"OICC",5,2,"Capital","Capital","SEC",0,12537085,-2607000,0,0,0
"OICC",5,2,"Capital","Capital","VA",0,18634000,32884130,24563828,6030146,0
"OICC",5,3,"Grants & Contributions","Subventions et Contributions","ME",1345967616,0,0,0,0,0
"OICC",5,3,"Grants & Contributions","Subventions et Contributions","SEA",142200000,0,0,0,0,0
"OICC",5,3,"Grants & Contributions","Subventions et Contributions","SEB",77935102,0,0,0,0,0
"OICC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",309965,5567747,5874979,6106320,7782183,0
"OICC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-1497457,-381894,-1494312,-1202490,0,0
"OICC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",6233080,0,906263,0,0,0
"OICC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,0,1220000,0,0
"OICC","S",0,"Gas Tax Fund","Fonds de la taxe sur l'essence","ME",1973269432,1973269432,2071932904,2071932904,2170596375,0
"OICC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",0,82100,83500,84400,86000,0
"OICC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",80300,228,0,200,0,0
"OPSIC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,1245653
"OPSIC",1,1,"Operating and Program","Fonctionnement et Programme","ME",4923694,4934882,4936421,4957842,5009887,0
"OPSIC",1,1,"Operating and Program","Fonctionnement et Programme","VA",287273,245724,266165,321556,372123,0
"OPSIC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",502540,513560,526053,483539,476051,0
"OPSIC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-55517,-115288,-131081,-51816,0,0
"OPSIC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",46,0,0,0,0,0
"ORL",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,1101659
"ORL",1,1,"Operating and Program","Fonctionnement et Programme","ME",4015579,4026414,4026414,4026414,4086292,0
"ORL",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,0,400000,0,0
"ORL",1,1,"Operating and Program","Fonctionnement et Programme","VA",325908,185118,201321,216064,1754023,0
"ORL","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",416721,426126,436272,398225,394644,0
"ORL","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",18612,-21459,-56457,-64832,0,0
"ORL","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",0,58,12,0,0,0
"OSEO",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,307820
"OSEO",1,1,"Operating and Program","Fonctionnement et Programme","ME",1059500,1059500,1059500,1120500,1214777,0
"OSEO",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,0,0,50000,0
"OSEO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",107250,109200,111800,111627,122402,0
"OSEO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-24056,-24342,-30822,-18992,0,0
"OSFI",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,268373
"OSFI",1,1,"Operating and Program","Fonctionnement et Programme","ME",937691,945058,945058,945058,945058,0
"OSFI",1,1,"Operating and Program","Fonctionnement et Programme","VA",7367,0,0,0,348295,0
"OSFI","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",3789,1867,1888,2722,0,0
"OSFI","S",0,"Spending of revenues pursuant to subsection 17(2) of the Office of the Superintendent of Financial Institutions Act","Dépense des revenus conformément au paragraphe 17(2) de la Loi sur le Bureau du surintendant des institutions financières","ME",141825838,146989054,148758898,149215269,152133867,0
"OSFI","S",0,"Spending of revenues pursuant to subsection 17(2) of the Office of the Superintendent of Financial Institutions Act","Dépense des revenus conformément au paragraphe 17(2) de la Loi sur le Bureau du surintendant des institutions financières","SA",75396443,66744904,67792599,72758677,0,0
"PBO",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,2923535
"PBO",1,1,"Operating and Program","Fonctionnement et Programme","ME",0,0,0,0,6983524,0
"PBO",3,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,0,690652,0,0
"PBO",3,1,"Operating and Program","Fonctionnement et Programme","VA",0,0,0,1510379,0,0
"PBO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",0,0,0,0,630514,0
"PBO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",0,0,0,125491,0,0
"PBO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,0,0,40575,0,0
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,358475030
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","ME",451381399,571135767,997202390,1258090149,1275738115,0
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","MYA",125049224,55592998,145403966,257559545,343673818,0
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,349432181,81867207,38364509,45506380,0
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","SEB",62251611,0,20499057,-14784576,-34359000,0
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","SEC",-3500000,3540198,3000000,26981302,0,0
"PCA",1,1,"Operating and Program","Fonctionnement et Programme","VA",17452189,6321478,4052186,4442999,41509094,0
"PCA",5,9,"Other","Autre","IE",0,0,0,0,0,3355750
"PCA",5,9,"Other","Autre","ME",3500000,500000,500000,500000,9007000,0
"PCA",5,9,"Other","Autre","SEB",0,0,0,25045821,35000000,0
"PCA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",46583735,47637236,52835911,49312921,47781977,0
"PCA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",484717,-2273928,-2781275,1475560,1475320,0
"PCA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,4680663,393761,168000,132140,0
"PCA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",170751,0,415740,118317,0,0
"PCA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,154179,0,521010,0,0
"PCA","S",0,"Expenditures equivalent to revenues resulting from the conduct of operations pursuant to section 20 of the Parks Canada Agency Act","Dépenses qui équivalent aux revenus résultant de la poursuite des opérations en vertu de l'article 20 de la Loi sur l'Agence Parcs Canada","ME",111000000,118000000,123000000,81000000,140000000,0
"PCA","S",0,"Expenditures equivalent to revenues resulting from the conduct of operations pursuant to section 20 of the Parks Canada Agency Act","Dépenses qui équivalent aux revenus résultant de la poursuite des opérations en vertu de l'article 20 de la Loi sur l'Agence Parcs Canada","SA",17677779,45136474,43348040,40405446,21590323,0
"PCC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,2425100
"PCC",1,1,"Operating and Program","Fonctionnement et Programme","ME",9049115,9032529,9025809,9020809,9667981,0
"PCC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,0,99196,0
"PCC",1,1,"Operating and Program","Fonctionnement et Programme","VA",245195,452456,451626,653888,536043,0
"PCC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",961267,979194,1002508,915080,984308,0
"PCC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-80228,2557,-156746,-84097,0,0
"PCO",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,53713549
"PCO",1,1,"Operating and Program","Fonctionnement et Programme","ME",105754626,104454216,105746416,129915146,150284051,0
"PCO",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,23250293,33132276,57692954,0
"PCO",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,10955328,33841052,0,0
"PCO",1,1,"Operating and Program","Fonctionnement et Programme","SEC",2232365,3644076,3960442,1173970,0,0
"PCO",1,1,"Operating and Program","Fonctionnement et Programme","VA",5760036,5291481,3071804,11593062,9405188,0
"PCO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",12722263,14123363,14598564,14616209,15726650,0
"PCO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",111207,-1064977,-4134276,-1580443,0,0
"PCO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,603049,1287971,2730151,0
"PCO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,1343389,477107,0,0
"PCO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",370614,452278,82495,397024,0,0
"PCO","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",0,0,37,0,0,0
"PCO","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",330100,255700,339400,343200,349800,0
"PCO","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",-80381,-50883,-50935,-83900,0,0
"PCO","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SEC",0,82100,0,0,0,0
"PCO","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",24157,27580,43224,40146,0,0
"PHAC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,134443368
"PHAC",1,1,"Operating and Program","Fonctionnement et Programme","ME",312527662,317729513,333171729,322134984,328988943,0
"PHAC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,1548503,0,-584655,0
"PHAC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",206757,0,2853669,7392063,-1697579,0
"PHAC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",23301326,4005541,525000,-4625092,0,0
"PHAC",1,1,"Operating and Program","Fonctionnement et Programme","VA",29798514,15427428,15029352,25877729,20070139,0
"PHAC",10,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,135924679
"PHAC",10,3,"Grants & Contributions","Subventions et Contributions","ME",253014798,199999484,206779000,200927114,211843231,0
"PHAC",10,3,"Grants & Contributions","Subventions et Contributions","SEA",0,0,0,15400000,5381198,0
"PHAC",10,3,"Grants & Contributions","Subventions et Contributions","SEB",-1913225,0,3069623,5995366,300001,0
"PHAC",10,3,"Grants & Contributions","Subventions et Contributions","SEC",0,7000000,-14650000,3416750,0,0
"PHAC",10,3,"Grants & Contributions","Subventions et Contributions","VA",0,250000,0,0,82500000,0
"PHAC",5,2,"Capital","Capital","IE",0,0,0,0,0,1938125
"PHAC",5,2,"Capital","Capital","ME",6100596,5705314,5853695,7199069,5862750,0
"PHAC",5,2,"Capital","Capital","SEA",0,0,0,0,1735000,0
"PHAC",5,2,"Capital","Capital","SEB",1605685,0,650000,350000,1700000,0
"PHAC",5,2,"Capital","Capital","SEC",0,2300001,0,2243000,0,0
"PHAC",5,2,"Capital","Capital","VA",1053985,443926,0,548224,328089,0
"PHAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",29373939,29780316,30520636,28261022,29071697,0
"PHAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-409747,-1510509,-4061643,-1000804,359601,0
"PHAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,148604,0,137186,0
"PHAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",20210,0,279995,252388,0,0
"PHAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",144615,354132,0,54053,0,0
"PHAC","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",0,0,15,0,0,0
"PHAC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",74353,218927,70965,96665,0,0
"PHAC","S",0,"Spending of revenues from other departments for which the Minister is responsible, pursuant to subsection 4.2(4) of the Department of Health Act","Dépense des recettes provenant des autres ministères pour lesquels le ministre est responsable, conformément au paragraphe 4.2(4) de la Loi sur le ministère de la Santé","ME",13679690,13937794,13412742,13412742,13412742,0
"PHAC","S",0,"Spending of revenues from other departments for which the Minister is responsible, pursuant to subsection 4.2(4) of the Department of Health Act","Dépense des recettes provenant des autres ministères pour lesquels le ministre est responsable, conformément au paragraphe 4.2(4) de la Loi sur le ministère de la Santé","SA",-1155498,-1683161,-2161048,-1148269,0,0
"PMPRB",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,3833442
"PMPRB",1,1,"Operating and Program","Fonctionnement et Programme","ME",9949348,9947595,9943258,9930556,13689951,0
"PMPRB",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,0,99196,0
"PMPRB",1,1,"Operating and Program","Fonctionnement et Programme","VA",407122,375750,393178,658156,432939,0
"PMPRB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",977682,997586,1021850,935765,1181921,0
"PMPRB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-137098,-71772,-113934,-89400,0,0
"PMPRB","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",114,47,448,472,0,0
"PPP",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",9500000,11800000,11800000,11800000,0,0
"PPP",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEA",2300000,0,0,0,0,0
"PPP",3,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEA",197700000,0,0,0,0,0
"PPP",5,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",0,219400000,267700000,267700000,0,0
"PPS",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,27262216
"PPS",1,1,"Operating and Program","Fonctionnement et Programme","ME",0,0,56313707,62100000,76663760,0
"PPS",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,3272189,7127658,0
"PPS",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,6691090,14245794,0,0
"PPS",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,2145695,0,0,0
"PPS",3,1,"Operating and Program","Fonctionnement et Programme","SEB",0,3111253,0,0,0,0
"PPS",3,1,"Operating and Program","Fonctionnement et Programme","SEC",0,16887833,0,0,0,0
"PPS",3,1,"Operating and Program","Fonctionnement et Programme","VA",0,28752947,0,0,0,0
"PPS","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",0,0,5801403,6162800,6784000,0
"PPS","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",0,2796962,-1077113,-1638527,0,0
"PPS","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,0,422673,502057,0
"PPS","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,298200,366667,489226,0,0
"PPS","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,275532,90000,0,0,0
"PSC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,24685180
"PSC",1,1,"Operating and Program","Fonctionnement et Programme","ME",71676677,71397504,71160178,72137719,74360701,0
"PSC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,0,99196,0
"PSC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",504001,0,252001,252001,0,0
"PSC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,504001,0,0,0,0
"PSC",1,1,"Operating and Program","Fonctionnement et Programme","VA",4724389,4296434,4282475,7158661,4985243,0
"PSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",12016810,12203512,12442885,11373214,11315589,0
"PSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-1880832,-2605451,-3334789,-1538310,0,0
"PSC","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",1328,0,220,2680,0,0
"PSC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",180,9062,642,1594,0,0
"PSEP",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,32533994
"PSEP",1,1,"Operating and Program","Fonctionnement et Programme","ME",115159335,113188545,128080019,123231161,138311494,0
"PSEP",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,4512167,0,4234441,7186820,0
"PSEP",1,1,"Operating and Program","Fonctionnement et Programme","SEB",3746855,0,1717304,4983298,-3808950,0
"PSEP",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,50801,288017,2649033,0,0
"PSEP",1,1,"Operating and Program","Fonctionnement et Programme","VA",6917858,8152521,28174408,10418676,12127985,0
"PSEP",5,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,149413839
"PSEP",5,3,"Grants & Contributions","Subventions et Contributions","ME",993008766,1022476287,952867801,914540358,1007864906,0
"PSEP",5,3,"Grants & Contributions","Subventions et Contributions","SEA",95000000,-22678263,0,0,-21974518,0
"PSEP",5,3,"Grants & Contributions","Subventions et Contributions","SEB",-41854342,0,65799283,14687541,-879021,0
"PSEP",5,3,"Grants & Contributions","Subventions et Contributions","SEC",0,2568148,1282074,17095540,0,0
"PSEP",5,3,"Grants & Contributions","Subventions et Contributions","VA",0,3190521,16000000,521270,0,0
"PSEP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",14519955,14689319,15927088,14737940,15485644,0
"PSEP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-909265,-1003471,-1802715,-871253,405593,0
"PSEP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,262929,0,261424,464843,0
"PSEP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,212821,164612,0,0
"PSEP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,0,0,252078,0,0
"PSEP","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",80300,82100,83500,84400,86000,0
"PSEP","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",0,228,0,200,0,0
"PSEP","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SEA",0,0,0,0,86000,0
"PSEP","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",0,0,0,20538,0,0
"PSSRB",1,1,"Operating and Program","Fonctionnement et Programme","ME",12501779,0,0,0,0,0
"PSSRB",1,1,"Operating and Program","Fonctionnement et Programme","VA",-5212551,0,0,0,0,0
"PSSRB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",1243633,0,0,0,0,0
"PSSRB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-518181,0,0,0,0,0
"PSSRB","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",39,0,0,0,0,0
"PSST",1,1,"Operating and Program","Fonctionnement et Programme","ME",4891908,0,0,0,0,0
"PSST",1,1,"Operating and Program","Fonctionnement et Programme","VA",-2126114,0,0,0,0,0
"PSST","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",589208,0,0,0,0,0
"PSST","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-245503,0,0,0,0,0
"RCMP",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,812003729
"RCMP",1,1,"Operating and Program","Fonctionnement et Programme","ME",1766280232,1726192674,1835514525,1888011496,2531606533,0
"RCMP",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,42126263,0,0,119479375,0
"RCMP",1,1,"Operating and Program","Fonctionnement et Programme","SEB",12236390,0,95925030,136110223,10814587,0
"RCMP",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,69299168,72769011,226624189,0,0
"RCMP",1,1,"Operating and Program","Fonctionnement et Programme","VA",207261092,69169026,112989842,255728506,268866705,0
"RCMP",10,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,71618371
"RCMP",10,3,"Grants & Contributions","Subventions et Contributions","ME",163636131,180351933,194973483,223573483,253673483,0
"RCMP",10,3,"Grants & Contributions","Subventions et Contributions","SEA",0,0,0,0,19500000,0
"RCMP",10,3,"Grants & Contributions","Subventions et Contributions","SEB",2821386,0,13100000,5000000,9900000,0
"RCMP",10,3,"Grants & Contributions","Subventions et Contributions","SEC",0,6600000,5000000,4500000,0,0
"RCMP",5,2,"Capital","Capital","IE",0,0,0,0,0,62173355
"RCMP",5,2,"Capital","Capital","ME",246469709,261996018,246780724,327465645,289535957,0
"RCMP",5,2,"Capital","Capital","SEA",0,6902000,0,0,23630497,0
"RCMP",5,2,"Capital","Capital","SEB",8681258,0,26622281,10005743,1738000,0
"RCMP",5,2,"Capital","Capital","SEC",0,25404082,14997371,22750300,0,0
"RCMP",5,2,"Capital","Capital","VA",45396808,37238222,24334860,37607468,59146926,0
"RCMP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",87318054,71762731,75385138,70293491,59486341,0
"RCMP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-17215159,-6678900,-8890770,-3421716,477335,0
"RCMP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,42220,0,0,372192,0
"RCMP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",512625,0,0,3933891,144063,0
"RCMP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,2457694,78821,2652384,0,0
"RCMP","S",0,"Court Awards","Montants adjugés par une cour","SA",1069096,0,0,0,0,0
"RCMP","S",0,"Pensions and other employee benefits - Members of the Force","Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada","ME",349272217,376754340,395673964,363214725,398100900,0
"RCMP","S",0,"Pensions and other employee benefits - Members of the Force","Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada","SA",85993576,56032709,177910996,-19375610,918110,0
"RCMP","S",0,"Pensions and other employee benefits - Members of the Force","Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada","SEA",0,292380,0,0,271768,0
"RCMP","S",0,"Pensions and other employee benefits - Members of the Force","Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada","SEB",1781816,0,0,14506847,35261,0
"RCMP","S",0,"Pensions and other employee benefits - Members of the Force","Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada","SEC",0,6493777,529313,2960042,0,0
"RCMP","S",0,"Pensions under the Royal Canadian Mounted Police Pension Continuation Act","Pensions aux termes de la Loi sur la continuation des pensions de la Gendarmerie royale du Canada","ME",13000000,13000000,11000000,10000000,8250000,0
"RCMP","S",0,"Pensions under the Royal Canadian Mounted Police Pension Continuation Act","Pensions aux termes de la Loi sur la continuation des pensions de la Gendarmerie royale du Canada","SA",-1599195,-2608217,-1607837,-2220242,0,0
"RCMP","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",46265,233884,1098718,269390,0,0
"RCMP","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",14919092,12290260,12564275,13028690,0,0
"RPSDP",1,1,"Operating and Program","Fonctionnement et Programme","ME",1664105,0,0,0,0,0
"RPSDP",1,1,"Operating and Program","Fonctionnement et Programme","VA",-785431,0,0,0,0,0
"RPSDP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",181517,0,0,0,0,0
"RPSDP","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-84948,0,0,0,0,0
"RSCT",1,1,"Operating and Program","Fonctionnement et Programme","ME",2728608,0,0,0,0,0
"RSCT",1,1,"Operating and Program","Fonctionnement et Programme","VA",-1504445,0,0,0,0,0
"RSCT","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",168917,0,0,0,0,0
"RSCT","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-70382,0,0,0,0,0
"SC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,211994594
"SC",1,1,"Operating and Program","Fonctionnement et Programme","ME",322744376,456012343,672646985,405558550,373200126,0
"SC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,1,0,0,7542506,0
"SC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",40474682,0,0,14348243,854678,0
"SC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,-4299428,0,0,0
"SC",1,1,"Operating and Program","Fonctionnement et Programme","VA",42889692,10838627,23941374,85000185,73535876,0
"SC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",56811148,69078477,78837028,65491660,62829151,0
"SC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",3180661,1749117,-8783289,3451075,7504306,0
"SC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",6570813,0,0,1250298,166284,0
"SC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,0,639799,0,0,0
"SC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",20504,13105,23463,27300,0,0
"SCA",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","IE",0,0,0,0,0,4477500
"SCA",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",11729000,9829000,9329000,10706000,14943000,0
"SCA",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEA",0,0,945000,0,0,0
